Rank,Team,Elo Rating,Point Spread vs. Next Rank,7 Day Change
134,Chattanooga,1689.0,-0.0,+0
135,Coastal Carolina,1689.0,-0.1,+14
136,Loyola Marymount,1687.0,-0.0,+0
137,Nebraska,1687.0,-0.1,+0
138,George Mason,1685.0,-0.1,+0
139,San Francisco,1683.0,-0.0,+0
140,Southern Utah,1682.0,-0.2,+0
141,Pepperdine,1677.0,-0.2,+10
142,Mercer,1673.0,-0.1,+0
143,Northern Iowa,1670.0,-0.0,+0
144,Pacific,1669.0,-0.2,+0
145,California,1664.0,-0.1,+0
146,Bowling Green State,1662.0,-0.0,-19
147,Tulane,1662.0,-0.1,+0
148,Weber State,1659.0,-0.0,+0
149,UTSA,1658.0,-0.1,+0
150,Ball State,1656.0,-0.2,+0
151,Temple,1650.0,-0.0,+0
152,Appalachian State,1650.0,-0.0,-15
153,Sam Houston State,1650.0,-0.1,+0
154,New Mexico State,1647.0,-0.0,+0
155,Wyoming,1646.0,-0.0,+0
156,UC-Riverside,1645.0,-0.0,+0
157,Nicholls State,1644.0,-0.0,+0
158,Miami (OH),1644.0,-0.0,+0
159,Eastern Kentucky,1643.0,-0.2,+0
160,Hofstra,1637.0,-0.0,+0
161,South Florida,1636.0,-0.0,+0
162,Florida Atlantic,1635.0,-0.0,+0
163,UNLV,1634.0,-0.0,+0
164,Penn,1634.0,-0.0,+0
165,Siena,1634.0,-0.2,+0
166,Drexel,1630.0,-0.0,-2
167,South Alabama,1630.0,-0.0,+0
168,Princeton,1629.0,-0.1,+0
169,Wake Forest,1627.0,-0.0,+0
170,Cleveland State,1626.0,-0.0,-4
171,Fresno State,1625.0,-0.0,+0
172,Northeastern,1625.0,-0.0,+0
173,Jacksonville State,1625.0,-0.1,+0
174,Navy,1622.0,-0.2,+0
175,Elon,1617.0,-0.1,+0
176,Boston College,1615.0,-0.1,+0
177,Louisiana,1613.0,-0.1,+0
178,Iona,1611.0,-0.1,-2
179,UTEP,1609.0,-0.1,+0
180,Northern Kentucky,1606.0,-0.1,+0
181,South Dakota,1604.0,-0.0,+0
182,UMBC,1603.0,-0.0,+0
183,Montana,1602.0,-0.1,+0
184,Texas Southern,1599.0,-0.2,+10
185,Valparaiso,1594.0,-0.2,+0
186,Hartford,1590.0,-0.0,-2
187,VMI,1589.0,-0.1,+0
188,Brown,1587.0,-0.0,+0
189,Detroit,1586.0,-0.1,+0
190,Santa Clara,1584.0,-0.0,+0
191,Rice,1583.0,-0.0,+0
192,Washington,1583.0,-0.0,+0
193,Bradley,1582.0,-0.1,+0
194,Iowa State,1579.0,-0.1,+0
195,East Carolina,1576.0,-0.0,+0
196,James Madison,1575.0,-0.0,+0
197,Prairie View,1575.0,-0.3,+0
198,Cal State Bakersfield,1568.0,-0.0,+0
199,Delaware,1567.0,-0.3,+0
200,Georgia Southern,1559.0,,+0
