Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1112,769,N,Iona,32,40,72,NL,NL,110,NL
1112,770,N,KentState,35,38,73,5,2,-130,pk
1112,771,V,Bryant,36,21,57,NL,NL,3500,NL
1112,772,H,ClevelandState,41,30,71,27,23.5,-8500,12.5
1112,773,N,Texas-PanAmerican,20,26,46,NL,NL,510,NL
1112,774,N,IndianaState,38,31,69,13.5,11.5,-720,2.5
1112,775,V,EasternKentucky,24,33,57,NL,NL,175,NL
1112,776,H,LoyolaChicago,30,43,73,1,5,-210,2
1112,777,N,DenverU,30,19,49,NL,NL,130,NL
1112,778,N,CalSantaBarb,32,33,65,2,3,-150,1.5
1112,779,V,NDakotaSt,39,45,92,NL,NL,475,NL
1112,780,H,Oregon,37,47,97,13.5,10.5,-650,7
1112,781,V,MontanaState,32,27,59,NL,NL,200,NL
1112,782,H,Hawaii,32,45,77,3,6,-240,4
1112,783,N,CentralMichigan,33,37,70,1,6,-270,NL
1112,784,N,CSFullerton,37,30,67,NL,NL,230,NL
1112,785,V,NCGreensboro,44,42,86,NL,NL,1875,NL
1112,786,H,VaCommonwealth,55,46,101,19.5,19,-3750,8.5
1112,787,V,Drexel,39,36,75,NL,NL,-103,NL
1112,788,H,LoyolaMaryland,31,41,72,pk,1,-117,2.5
1112,789,V,TennesseeTech,34,35,69,NL,NL,1500,NL
1112,790,H,NCState,37,45,82,18,18.5,-3000,10
1112,791,V,TennesseeChat,26,36,62,NL,NL,2000,NL
1112,792,H,Tennessee,45,37,82,20,20,-4000,6.5
1112,793,V,Samford,24,37,61,NL,NL,135,NL
1112,794,H,YoungstownState,23,41,64,4,3,-155,2
1112,795,V,Elon,26,53,79,NL,NL,1150,NL
1112,796,H,SouthCarolina,43,51,94,18.5,16,-1800,6
1112,797,V,TheCitadel,16,21,37,NL,NL,700,NL
1112,798,H,Richmond,42,37,79,16,13,-1100,3
1112,799,V,Rider,45,22,67,NL,NL,215,NL
1112,800,H,Massachusetts,24,53,77,5,5.5,-255,8.5
1112,801,V,TennesseeState,31,34,65,NL,NL,1400,NL
1112,802,H,MississippiSt,31,44,75,21.5,17.5,-2500,9.5
1112,803,V,NorthernArizona,20,44,64,NL,NL,305,NL
1112,804,H,IowaState,35,43,78,10,8,-365,1
1112,805,V,Wofford,21,34,55,NL,NL,360,NL
1112,806,H,MinnesotaU,31,38,69,11,9,-450,3
1112,807,V,AppalachianSt,35,54,89,NL,NL,290,NL
1112,808,H,Tulsa,35,51,86,8,7.5,-350,5
1112,809,V,WesternCarolina,24,40,64,NL,NL,1150,NL
1112,810,H,Clemson,43,44,87,15,16,-1800,5
1112,811,V,St.Bonaventure,33,37,70,1.5,NL,120,NL
1112,812,H,Canisius,37,43,80,NL,2,-140,pk
1112,813,V,SanJoseState,33,34,67,2,3.5,-160,2.5
1112,814,H,E.Washington,36,24,60,NL,NL,140,NL
1112,815,V,GeorgiaSouthern,23,38,61,NL,NL,3375,NL
1112,816,H,NotreDame,62,36,98,24,23.5,-8000,5.5
1112,817,V,IdahoState,38,42,80,NL,NL,1750,NL
1112,818,H,Colorado,45,43,88,18,19,-3500,10
1112,819,V,AustinPeay,36,28,64,NL,NL,475,NL
1112,820,H,SaintLouis,32,30,62,7.5,10.5,-650,7.5
1112,821,V,Pepperdine,48,33,81,NL,NL,175,NL
1112,822,H,PortlandState,41,42,83,9,4.5,-210,3
1112,831,V,Centenary,20,20,40,NL,NL,20000,NL
1112,832,H,MemphisU,52,52,104,33.5,33.5,-60000,12.5
1112,833,V,Oakland,31,40,71,NL,NL,1150,NL
1112,834,H,WestVirginia,55,40,95,15,15.5,-1800,3.5
1112,835,V,OralRoberts,28,33,61,NL,NL,425,NL
1112,836,H,MissouriSt,38,40,78,9.5,10.5,-550,3
1113,519,V,Harvard,28,25,53,NL,137.5,360,73
1113,520,H,GeorgeMason,32,34,66,5,8.5,-450,4
1113,521,V,Delaware,33,36,69,NL,137.5,380,75.5
1113,522,H,Ohio,35,53,88,11.5,9.5,-475,5
1113,523,V,SanDiegoState,42,39,81,6.5,6.5,-275,4
1113,524,H,LongBeachState,42,23,65,NL,138.5,235,77
1113,525,V,Dartmouth,21,31,52,NL,146.5,2375,75.5
1113,526,H,Providence,46,41,87,21.5,21.5,-4750,7.5
1113,527,V,SoIllinois,30,33,63,136.5,135.5,1100,73
1113,528,H,Illinois,41,44,85,14,14.5,-1700,5.5
1113,529,V,DetroitU,21,33,54,NL,144.5,435,NL
1113,530,H,NewMexico,32,31,63,9,11,-570,3.5
1113,531,V,CalIrvine,24,25,49,NL,NL,738,NL
1113,532,H,USC,30,32,62,14.5,13.5,-1150,6.5
1113,533,N,Bryant,29,20,49,NL,NL,1250,NL
1113,534,N,KentState,39,51,90,18.5,17,-2000,7.5
1113,535,V,Iona,25,43,68,NL,136.5,160,1
1113,536,H,ClevelandState,34,44,78,2.5,3.5,-185,71.5
1113,537,N,Texas-PanAmerican,30,37,67,NL,130,475,69
1113,538,N,EasternKentucky,30,23,53,11,11,-650,7
1113,539,V,IndianaState,27,47,74,NL,132.5,140,1.5
1113,540,H,LoyolaChicago,42,44,86,2,3.5,-160,71
1113,541,N,FlaAtlantic,45,40,85,NL,142.5,120,77.5
1113,542,N,WiscMilwaukee,34,42,76,4,2,-140,4
1113,543,V,UCDavis,21,39,60,NL,140,800,72
1113,544,H,PortlandU,43,32,75,15,14,-1250,4.5
1113,545,N,NDakotaSt,37,31,68,NL,140.5,280,73
1113,546,N,CalSantaBarb,24,36,60,4.5,7.5,-340,7.5
1113,547,V,DenverU,32,24,56,NL,131.5,220,71.5
1113,548,H,Oregon,28,40,68,9,6,-260,5.5
1113,549,V,CSFullerton,35,35,70,NL,140.5,400,76
1113,550,H,Hawaii,41,43,84,10.5,9.5,-500,4.5
1113,551,N,MontanaState,24,32,65,NL,135,180,NL
1113,552,N,CentralMichigan,26,30,58,3,5,-220,NL
1113,553,V,Davidson,38,26,64,3,4.5,-200,3
1113,554,H,Pennsylvania,39,30,69,NL,138,170,74.5
1113,555,V,Montana,34,32,66,NL,139.5,150,74
1113,556,H,Nevada,32,49,81,5.5,3.5,-170,3
1113,557,V,SEMissouriSt,21,35,56,NL,137.5,1400,72
1113,558,H,UAB,40,38,78,20,18.5,-2500,6.5
1113,559,V,WeberState,36,29,65,NL,139,700,74.5
1113,560,H,UtahState,29,48,77,13.5,12.5,-1100,9
1114,711,V,Cornell,35,33,68,NL,150.5,800,81.5
1114,712,H,SetonHall,50,42,92,12.5,14,-1250,5
1114,713,V,ArkansasLR,25,39,64,NL,135,240,pk
1114,714,H,St.Bonaventure,39,38,77,6.5,6.5,-280,72
1114,715,V,Toledo,16,33,49,NL,128,8000,68.5
1114,716,H,Temple,40,42,82,30.5,29,-21500,11
1114,717,V,Princeton,28,32,60,135,135.5,3000,70.5
1114,718,H,Duke,42,55,97,23,23.5,-7000,10
1114,719,V,WrightState,19,25,44,133,135,260,68.5
1114,720,H,IndianaU,30,37,67,5,7.5,-320,2.5
1114,721,N,Bryant,21,53,74,NL,131,2250,66.5
1114,722,N,Iona,28,44,72,20.5,19,-4500,9.5
1114,723,V,KentState,34,32,66,NL,139.5,155,72
1114,724,H,ClevelandState,23,46,69,2,4,-175,5
1114,725,N,EasternKentucky,26,26,64,NL,135,175,67.5
1114,726,N,IndianaState,25,27,59,5,4.5,-210,3
1114,727,V,Texas-PanAmerican,21,36,57,NL,132.5,1050,70
1114,728,H,LoyolaChicago,37,42,79,15.5,15.5,-1600,5.5
1114,729,N,NDakotaSt,28,37,65,NL,131,125,68.5
1114,730,N,DenverU,30,24,54,1,2.5,-145,1
1114,731,V,CalSantaBarb,37,33,70,NL,135,125,73
1114,732,H,Oregon,34,38,72,3.5,2.5,-145,2.5
1114,733,N,WiscMilwaukee,41,32,73,6.5,5.5,-250,75
1114,734,N,UCDavis,28,34,62,NL,140,210,0.5
1114,735,V,FlaAtlantic,34,41,75,NL,141,245,76
1114,736,H,PortlandU,42,47,89,8,7,-290,2.5
1114,737,V,NorthernArizona,25,45,70,NL,136.5,425,73
1114,738,H,Creighton,34,40,74,9.5,10,-550,4
1114,739,V,IdahoState,15,27,42,NL,144,2500,72
1114,740,H,Arizona,41,49,90,20,21.5,-5000,8
1114,741,V,Canisius,29,38,67,142,142,2000,75.5
1114,742,H,Syracuse,32,54,86,21.5,20.5,-4000,10.5
1114,743,V,EasternIllinois,22,24,46,NL,128,240,68
1114,744,H,BallState,34,43,77,5.5,6.5,-280,0.5
1114,745,V,FloridaState,46,51,97,14.5,16.5,-1700,5.5
1114,746,H,NCGreensboro,29,44,73,NL,136.5,1100,73.5
1114,751,V,SouthDakotaSt,38,41,79,NL,143,475,76
1114,752,H,Iowa,29,40,69,11,10.5,-650,9.5
1114,753,V,IUPUI,18,38,56,NL,NL,1250,NL
1114,754,H,Gonzaga,37,49,86,15,16,-2000,5.5
1115,515,V,William&Mary,20,29,49,NL,129,1247,66.5
1115,516,H,Richmond,35,38,73,16.5,16,-1703,5.5
1115,517,V,Yale,21,34,55,NL,151.5,2587,74
1115,518,H,Providence,29,29,58,17.5,20,-4163,9.5
1115,519,V,Tulane,22,31,53,NL,137,2587,70
1115,520,H,Georgetown,34,35,69,22.5,20,-4163,8
1115,521,V,Valparaiso,27,17,44,NL,150.5,2875,78.5
1115,522,H,Kansas,44,35,79,22.5,21.5,-4625,8
1115,523,V,Troy,32,28,60,NL,136,2702,74.5
1115,524,H,Alabama,47,32,79,18.5,20.5,-4348,7.5
1115,525,V,SanDiego,19,29,48,NL,134,996,68.5
1115,526,H,Stanford,35,29,64,13,14.5,-1329,5
1115,527,V,SantaClara,34,39,73,NL,129,373,71
1115,528,H,USC,39,47,86,12.5,9,-437,4
1115,529,V,MiamiFlorida,37,31,68,143.5,143.5,257,77.5
1115,530,H,MemphisU,38,34,72,5,7,-293,4.5
1115,531,V,St.Johns,31,40,71,135,144.5,153,76
1115,532,H,SaintMarysCA,28,48,76,5,3.5,-167,2.5
1115,533,V,Hampton,23,33,56,138.5,136,587,73
1115,534,H,WakeForest,34,29,63,14,12,-763,3.5
1115,535,N,Winthrop,25,29,54,NL,138,839,69
1115,536,N,VaCommonwealth,29,38,67,10.5,14.5,-1136,7
1115,537,N,Pacific,31,33,64,3.5,5.5,-234,4.5
1115,538,N,Nevada,32,21,53,NL,135,206,74
1115,539,V,Pepperdine,34,35,69,142,147.5,1492,76.5
1115,540,H,UCLA,36,43,79,19.5,18,-2158,10
1115,541,N,MontanaState,38,42,80,1,3,-152,1.5
1115,542,N,CSFullerton,34,42,76,NL,138.5,138,75.5
1115,543,V,Wofford,30,40,70,NL,131,484,70
1115,544,H,Clemson,40,38,78,10,10.5,-596,3.5
1115,545,V,AustinPeay,40,30,70,NL,142,113,77.5
1115,546,H,TennesseeChat,36,31,67,2,2,-127,2
1115,547,V,Fairfield,27,26,53,NL,132.5,118,1.5
1115,548,H,Rutgers,35,33,68,2,2,-132,69
1115,549,V,Siena,34,35,69,142,143,1075,75
1115,550,H,MinnesotaU,33,43,76,12.5,15.5,-1425,10.5
1115,561,V,Oakland,35,43,78,NL,149,231,78
1115,562,H,Ohio,24,42,66,8,6,-259,6.5
1116,715,V,Northeastern,27,33,63,133.5,128.5,220,69
1116,716,H,SoIllinois,33,27,62,3.5,5.5,-260,1.5
1116,717,V,LaSalle,29,35,64,139.5,146,1125,77
1116,718,H,Baylor,32,42,74,15.5,15.5,-1650,8
1116,719,V,VirginiaTech,29,28,57,137,142.5,245,75
1116,720,H,KansasState,30,43,73,6.5,7,-290,4
1116,721,V,OhioState,38,55,93,143,142.5,130,77
1116,722,H,Florida,41,34,75,1.5,3,-150,0.5
1116,723,V,Buffalo,29,24,53,2,3.5,-160,3
1116,724,H,YoungstownState,32,32,64,132.5,135,140,NL
1116,725,V,Colorado,33,41,74,145,147,210,NL
1116,726,H,Georgia,33,50,83,4.5,6,-250,3.5
1116,727,V,Brown,36,31,67,144.5,145.5,1300,NL
1116,728,H,RhodeIsland,49,43,92,19,17.5,-2200,6
1116,729,V,DetroitU,28,27,55,135.5,137.5,1200,NL
1116,730,H,Syracuse,25,41,66,17,16.5,-2000,11
1116,731,V,Akron,31,37,68,130.5,130.5,550,NL
1116,732,H,Dayton,42,34,76,12.5,11.5,-750,3.5
1116,733,V,St.Josephs,19,38,57,141.5,139,650,NL
1116,734,H,PennState,30,36,66,12,13.5,-900,5
1116,735,V,MiamiOhio,17,28,45,140.5,138.5,NL,71.5
1116,736,H,Duke,38,41,79,25.5,28,NL,11
1116,737,V,SMU,35,29,64,133.5,130,310,72.5
1116,738,H,TCU,49,35,84,8,8,-380,2
1116,739,V,Butler,23,50,73,139,136.5,115,73
1116,740,H,Louisville,41,47,88,1,1.5,-135,3
1116,741,V,TexasTech,40,34,83,2.5,1.5,-130,NL
1116,742,H,NorthTexas,39,35,92,146.5,149,110,pk
1116,743,V,NoIllinois,30,33,63,135.5,140.5,975,NL
1116,744,H,Bradley,28,38,66,14,15,-1400,9.5
1116,745,V,ULMonroe,18,22,40,145.5,144.5,650,73.5
1116,746,H,Iowa,29,39,68,12,13.5,-900,5
1116,747,V,SouthCarolina,25,48,73,152.5,150,1200,77.5
1116,748,H,MichiganState,42,40,82,15.5,17,-2000,6
1116,749,V,CSNorthridge,37,26,63,138.5,140.5,1075,NL
1116,750,H,California,36,44,80,17,15.5,-1550,10
1116,751,V,IdahoU,38,33,71,142,134,1125,NL
1116,752,H,WashingtonState,43,45,88,14.5,16,-1700,8
1116,753,V,ArizonaState,29,33,62,134.5,130,140,71
1116,754,H,NewMexico,35,41,76,3.5,3.5,-160,0.5
1116,755,V,SanDiegoState,42,37,79,146.5,143.5,220,79
1116,756,H,Gonzaga,37,39,76,4.5,6.5,-260,6.5
1116,757,V,CentralMichigan,34,28,62,133,134,220,72
1116,758,H,Hawaii,33,32,65,6,6.5,-260,4.5
1116,759,V,Marist,25,22,47,141,145,NL,74
1116,760,H,Villanova,36,48,84,30,27,NL,13
1116,761,V,BostonU,42,34,76,1,138,-130,NL
1116,762,H,GeoWashington,28,39,67,137.5,1,110,4
1116,763,N,ArkansasState,29,42,71,137.5,134,320,NL
1116,764,N,MissouriSt,43,37,80,8.5,8.5,-400,1.5
1116,765,V,Belmont,35,41,76,144.5,145,865,76.5
1116,766,H,Tennessee,41,44,85,15,14.5,-1200,6.5
1116,767,V,VaCommonwealth,43,47,90,145.5,6,-240,2.5
1116,768,H,WakeForest,40,29,69,pk,148,200,80
1116,769,N,Hampton,23,22,45,127.5,120.5,115,NL
1116,770,N,Winthrop,16,28,44,2.5,pk,-135,1.5
1116,771,N,Nevada,46,29,75,6,3.5,-165,2.5
1116,772,N,Pepperdine,46,30,76,141,144.5,145,NL
1116,773,V,Pacific,24,20,44,135.5,132.5,320,70
1116,774,H,UCLA,40,17,57,5.5,8.5,-400,2
1116,775,V,E.Washington,34,38,72,147.5,149.5,NL,NL
1116,776,H,WashingtonU,42,56,98,30.5,33,NL,15.5
1116,777,V,WesternCarolina,35,34,69,153.5,146.5,310,NL
1116,778,H,Depaul,23,41,64,7,8.5,-380,8
1116,779,V,Wyoming,23,30,53,144,141,220,1
1116,780,H,No.Colorado,41,26,67,7.5,6,-260,NL
1116,791,V,StonyBrook,20,31,51,NL,NL,NL,NL
1116,792,H,Monmouth,24,25,49,NL,NL,NL,NL
1116,793,V,RobertMorris,35,24,59,NL,NL,NL,NL
1116,794,H,KentState,23,39,62,NL,NL,NL,NL
1116,795,V,OralRoberts,36,32,68,137,139.5,74,74.5
1116,796,H,Tulsa,29,54,83,7.5,7,5,5.5
1116,797,V,IPFW,29,34,66,NL,NL,NL,NL
1116,798,H,Xavier,36,27,76,18,18,NL,NL
1117,521,V,Columbia,39,27,66,NL,136,1645,74
1117,522,H,St.Johns,35,44,79,19.5,18.5,-2555,11.5
1117,523,V,IndianaState,29,31,60,NL,128.5,205,69.5
1117,524,H,BallState,29,46,75,5,5.5,-255,4
1117,525,V,Delaware,28,33,61,NL,141,195,74
1117,526,H,Cornell,33,42,75,5,5.5,-240,2
1117,527,V,ULLafayette,28,30,58,NL,139.5,650,74
1117,528,H,Creighton,34,29,63,11,12.5,-900,6.5
1117,529,V,SouthAlabama,20,38,58,NL,128,700,67
1117,530,H,SoMississippi,38,55,93,13.5,12.5,-1000,4
1117,531,V,WiscGreenBay,33,36,69,NL,138,1050,76
1117,532,H,Marquette,53,36,89,15,15.5,-1800,5
1117,533,V,Drake,21,22,43,NL,137.5,265,1
1117,534,H,IowaState,45,46,91,8.5,6.5,-335,73
1117,535,V,HoustonU,19,35,54,NL,137.5,110,1.5
1117,536,H,LouisianaTech,28,32,60,3,2,-130,69.5
1117,537,V,UAB,35,41,76,2.5,4,-180,71.5
1117,538,H,MiddleTennSt,26,45,71,NL,131.5,150,0.5
1117,539,V,LoyolaMarymount,32,25,57,NL,143,195,76.5
1117,540,H,Bradley,32,27,59,6.5,5,-240,3
1117,541,V,UtahState,33,39,72,143.5,142.5,270,76.5
1117,542,H,BYU,33,45,78,6.5,7,-340,5
1117,543,V,SanFrancisco,23,41,64,NL,144,190,2
1117,544,H,SanJoseState,40,34,74,6.5,5.5,-230,73
1117,545,N,GeoWashington,43,36,79,14.5,12,-875,3.5
1117,546,N,Marist,28,31,59,NL,133,625,71.5
1117,547,V,BostonU,24,42,66,NL,146,1100,76.5
1117,548,H,Villanova,40,42,82,16,15.5,-2000,5.5
1117,549,V,MissouriSt,27,29,56,NL,144,215,72.5
1117,550,H,Tennessee,31,29,60,7,6,-265,2
1117,551,N,Belmont,52,41,93,3,4,-180,75
1117,552,N,ArkansasState,23,37,60,NL,139,150,3
1117,553,V,WiscMilwaukee,48,42,90,NL,138,120,77
1117,554,H,Niagara,45,28,73,1,2.5,-140,1.5
1117,555,V,Pennsylvania,39,15,54,2.5,5.5,-220,1
1117,556,H,Manhattan,30,29,59,NL,132,180,71.5
1117,557,V,MurrayState,23,38,61,NL,141,200,74.5
1117,558,H,Mississippi,34,43,77,4,5.5,-250,1
1117,559,V,TennesseeState,26,42,68,NL,140.5,600,75
1117,560,H,IllinoisState,43,30,73,10.5,12,-850,3
1117,561,V,Montana,30,41,71,NL,129,275,71.5
1117,562,H,UtahU,41,39,80,6,7.5,-355,2
1117,563,V,Rider,36,41,77,NL,134,525,72
1117,564,H,USC,27,30,57,12.5,10.5,-725,10.5
1118,707,V,FloridaState,38,51,89,15.5,14.5,-1400,8
1118,708,H,FloridaIntl,34,32,66,143.5,142,975,NL
1118,709,V,SouthFlorida,29,30,59,137.5,136.5,280,NL
1118,710,H,CentralFlorida,38,27,65,6.5,7.5,-340,2
1118,711,V,BowlingGreen,31,19,50,128,125,625,68
1118,712,H,Michigan,39,30,69,13,14,-850,6
1118,713,V,Yale,30,45,75,135.5,136.5,NL,NL
1118,714,H,BostonCollege,25,42,67,19,20,NL,12.5
1118,715,V,NewMexicoState,26,31,57,146.5,151.5,500,NL
1118,716,H,Arizona,35,48,83,10.5,11,-700,3.5
1118,717,V,ColoradoState,38,39,77,131,124,110,NL
1118,718,H,DenverU,34,32,66,1,1.5,-130,1.5
1118,719,V,Virginia,34,26,60,132,131,190,NL
1118,720,H,Stanford,37,44,81,5,5.5,-230,3
1118,721,V,Rice,41,24,65,142,138,220,NL
1118,722,H,SantaClara,35,31,66,7,6,-260,5
1118,723,N,Davidson,29,41,70,142,140,760,74
1118,724,N,WestVirginia,42,42,84,13.5,13,-1000,4.5
1118,725,N,Nebraska,28,21,49,140,132.5,270,70
1118,726,N,Vanderbilt,26,33,59,6.5,7.5,-330,5.5
1118,727,N,Hofstra,33,30,63,145,150.5,816,78
1118,728,N,NorthCarolina,58,49,107,15,14,-1100,3
1118,729,N,WesternKentucky,34,43,77,145.5,142,175,NL
1118,730,N,MinnesotaU,40,55,95,4.5,5,-210,1
1118,731,N,CoastalCarolina,26,35,61,135.5,131,925,NL
1118,732,N,Georgetown,32,48,80,15,14,-1300,7
1118,733,N,USC-Upstate,26,35,61,NL,NL,NL,NL
1118,734,N,Wofford,49,30,79,18,16.5,NL,5.5
1118,735,N,EastCarolina,29,36,65,139,144,760,NL
1118,736,N,NCState,37,48,85,17.5,13,-1000,5.5
1118,737,N,GeorgeMason,30,48,78,2.5,4,-180,pk
1118,738,N,CharlotteU,24,32,56,141,142.5,160,NL
1118,739,N,Pittsburgh,31,48,79,6,7.5,-320,3.5
1118,740,N,Maryland,27,43,70,151,146,260,75.5
1118,741,N,Illinois,45,30,84,2.5,3.5,-165,2.5
1118,742,N,Texas,45,30,90,144,143,145,80
1118,743,V,MoreheadState,31,27,58,4,7,-290,5
1118,744,H,NCWilmington,33,27,60,140.5,134,245,NL
1118,745,V,Richmond,26,41,77,5,4.5,-200,4
1118,746,H,Iona,32,35,81,136.5,134,170,NL
1118,747,V,EasternIllinois,23,39,62,130.5,129,675,NL
1118,748,H,LoyolaChicago,38,35,73,11,13,-950,4
1118,749,V,TennMartin,19,37,56,140,135,975,NL
1118,750,H,LSU,36,43,79,16.5,14.5,-1400,5
1118,761,V,WesternIllinois,29,32,61,NL,NL,NL,NL
1118,762,H,Missouri,34,32,66,25,26,NL,NL
1119,523,V,Troy,29,41,70,NL,132.5,160,72
1119,524,H,GeorgiaState,37,43,80,2,4,-185,0.5
1119,525,V,St.Bonaventure,26,30,56,NL,142.5,150,72
1119,526,H,Cornell,28,26,54,3.5,3.5,-170,1.5
1119,527,V,NorthTexas,27,33,60,NL,150,2250,77.5
1119,528,H,Kansas,36,57,93,19,21,-4500,10.5
1119,529,V,MissouriSt,17,33,50,2,1.5,-125,2.5
1119,530,H,Tulsa,28,34,62,NL,140,105,72
1119,531,V,ClevelandState,33,27,60,2,5,-220,70
1119,532,H,ULLafayette,18,37,55,NL,138.5,180,2
1119,533,V,BoiseState,27,38,65,NL,2.5,-140,2.5
1119,534,H,SanDiego,32,28,60,1,130,120,70
1119,535,V,Kentucky,38,41,79,6.5,5.5,-255,77
1119,536,H,PortlandU,24,24,48,143,146,205,0.5
1119,537,N,USC-Upstate,21,29,50,NL,131.5,575,66.5
1119,538,N,CoastalCarolina,33,38,71,12.5,12,-850,3.5
1119,539,N,Wofford,24,35,59,133.5,133.5,325,70.5
1119,540,N,Georgetown,37,37,74,7,8,-400,2
1119,541,N,EastCarolina,35,28,63,NL,145,175,76
1119,542,N,CharlotteU,37,37,74,5.5,4.5,-210,3
1119,543,N,GeorgeMason,38,27,65,137,138.5,125,0.5
1119,544,N,NCState,45,33,78,4,2.5,-145,76
1119,545,N,Vanderbilt,33,38,71,139,142.5,180,78
1119,546,N,WestVirginia,44,30,74,4,5,-220,0.5
1119,547,N,Davidson,28,42,70,135,133.5,160,70
1119,548,N,Nebraska,30,37,67,5,4,-185,2
1119,549,N,Hofstra,24,36,60,NL,149,245,74
1119,550,N,WesternKentucky,21,41,62,7,7,-290,6
1119,551,N,MinnesotaU,27,45,72,153.5,156,235,79.5
1119,552,N,NorthCarolina,24,43,67,4,6.5,-275,5.5
1119,553,N,St.Peter's,20,32,52,NL,119,700,61
1119,554,N,OldDominion,20,39,59,15,13.5,-1100,9
1119,555,N,LongBeachState,24,31,55,NL,144.5,400,77
1119,556,N,Clemson,37,32,69,10,9.5,-500,2.5
1119,557,N,Alabama,44,34,78,NL,140.5,125,77
1119,558,N,SetonHall,39,44,83,2,2.5,-145,2.5
1119,559,N,Iowa,31,42,73,NL,136,205,73.5
1119,560,N,Xavier,42,44,86,6,5.5,-245,pk
1119,561,N,CalRiverside,42,33,75,NL,137,255,77.5
1119,562,N,Lamar,50,40,90,2,7,-310,2.5
