Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1111,845,V,American,25,31,56,132,135,2250,71.5
1111,846,H,Maryland,31,31,62,21,21,-4500,10.5
1111,847,V,NorthwesternSt,21,23,44,154.5,159,2250,78
1111,848,H,TexasA&M,33,39,72,22,21,-4500,8.5
1111,849,V,Army,31,46,77,146.5,143.5,14000,78.5
1111,850,H,Oregon,49,42,91,30.5,32,-42000,13.5
1112,523,V,Towson,30,37,67,139,142,-110,75
1112,524,H,GeorgeMason,31,30,61,2,pk,-110,pk
1112,525,V,Toledo,41,35,76,151,148.5,125,79
1112,526,H,St.Josephs,40,37,77,5.5,2.5,-145,2
1112,527,V,AppalachianSt,37,37,74,154,158.5,1000,80
1112,528,H,Davidson,33,53,86,15,18,-2000,10.5
1112,529,N,KentState,34,32,79,1.5,1.5,-125,72
1112,530,N,ClevelandState,21,45,74,136,138,105,2.5
1112,531,V,Akron,41,41,82,9.5,8.5,-430,4
1112,532,H,YoungstownState,36,54,90,156,162,360,86
1112,533,N,NorthernArizona,30,35,65,144.5,148,450,78
1112,534,N,TennesseeState,28,41,69,11,10,-600,7
1112,535,V,UCDavis,24,39,63,136,138.5,220,72
1112,536,H,SantaClara,27,31,58,6.5,6,-260,3
1112,537,V,NebraskaOmaha,34,40,74,154,158.5,175,81
1112,538,H,CalSantaBarb,30,30,60,7,4.5,-200,5
1112,539,V,No.Colorado,31,21,52,146,151.5,6375,79.5
1112,540,H,Butler,41,48,89,24,28,-16000,14
1112,541,V,Wofford,43,26,69,145,148.5,270,79.5
1112,542,H,LSU,39,52,91,9,7,-330,6.5
1113,711,V,Rice,46,48,94,146.5,152,240,81.5
1113,712,H,JamesMadison,40,30,70,6.5,6.5,-280,4
1113,713,V,EasternMichigan,32,32,64,142,145.5,700,78
1113,714,H,SMU,46,45,91,11,12.5,-1100,4
1113,715,V,Drexel,26,40,66,140.5,143.5,475,75
1113,716,H,Rutgers,41,46,87,8,10.5,-650,2
1113,717,V,TexSanAntonio,37,27,64,146.5,151,1400,78.5
1113,718,H,OregonState,29,43,72,17.5,17.5,-2500,12
1113,719,V,Delaware,34,29,63,133.5,134,330,71
1113,720,H,Bradley,15,34,49,7,8,-400,8.5
1113,721,V,NorthernKentucky,33,31,64,144,151,1400,78.5
1113,722,H,Illinois,31,48,79,15.5,17.5,-2500,10.5
1113,723,V,Duquesne,29,45,74,148.5,160.5,450,80.5
1113,724,H,PennState,33,49,82,9,10,-600,5
1113,725,V,Yale,49,49,98,148.5,153,900,84
1113,726,H,WashingtonU,35,55,90,9.5,14.5,-1600,11
1113,727,V,LongBeachState,33,22,55,137.5,143.5,450,76.5
1113,728,H,WichitaState,43,49,92,12.5,10.5,-600,3.5
1113,729,V,CSNorthridge,42,45,87,160.5,172,NL,91
1113,730,H,UCLA,40,62,102,19.5,19,NL,11.5
1113,731,V,CalPolySLO,38,36,74,142.5,151,900,81
1113,732,H,ArizonaState,39,57,96,13,14.5,-1600,8.5
1113,733,N,NorthernArizona,23,53,76,138,143.5,195,1.5
1113,734,N,UCDavis,47,42,89,5,5.5,-230,76
1113,735,V,TennesseeState,35,34,69,140,2,-130,73.5
1113,736,H,SantaClara,22,39,61,1.5,142,110,2
1113,737,N,FlaAtlantic,33,35,68,2.5,4.5,-190,4
1113,738,N,SIUEdwardsville,40,37,77,139.5,145,170,77
1113,739,V,TexasState,38,30,68,132.5,133,140,72
1113,740,H,Hawaii,26,48,74,6,3,-160,4
1113,741,V,IUPUI,32,33,65,140.5,141,1400,74.5
1113,742,H,Michigan,43,34,77,19.5,17.5,-2500,6.5
1113,743,V,Cornell,34,44,78,152,150.5,900,81
1113,744,H,Siena,48,41,89,14.5,14.5,-1600,4.5
1113,745,V,JacksonvilleSt,20,45,65,135.5,142.5,350,75
1113,746,H,MissouriSt,45,46,91,9,8.5,-420,pk
1113,747,V,Niagara,36,43,79,143.5,146.5,195,78.5
1113,748,H,Brown,42,46,88,6,5.5,-230,1.5
1113,749,V,BowlingGreen,27,45,72,147,151,120,77.5
1113,750,H,SouthDakota,33,45,78,2,2.5,-140,pk
1113,751,V,TennesseeChat,33,24,57,152.5,155.5,1100,82
1113,752,H,NorthCarolina,44,53,97,16.5,15.5,-2500,6.5
1113,753,V,Canisius,35,34,69,147,153,11000,82
1113,754,H,Kentucky,44,49,93,28.5,30,-33000,14
1113,755,V,PortlandState,41,39,100,153,155.5,210,82
1113,756,H,CSFullerton,43,37,106,7,5.5,-250,3.5
1113,757,V,NebraskaOmaha,37,35,72,165,167,600,86
1113,758,H,USC,34,48,82,14,12.5,-900,8.5
1113,759,V,Mercer,14,40,54,141,144,1400,74
1113,760,H,Florida,36,40,76,14.5,16.5,-4000,4.5
1113,761,V,SacramentoState,33,28,61,137,137.5,NL,73
1113,762,H,Nebraska,36,47,83,15,17,NL,9
1113,763,V,CentralConn,25,33,58,143,144.5,8000,76.5
1113,764,H,SetonHall,44,38,82,30,28,-21500,11
1113,765,V,HolyCross,32,17,49,140,140.5,600,75.5
1113,766,H,SouthCarolina,44,37,81,13,12,-900,3
1113,767,V,RobertMorris,31,41,72,141,142,550,75
1113,768,H,Depaul,34,44,78,11.5,11.5,-800,6
1113,769,V,AlabamaA&M,20,24,44,138,139.5,1500,74
1113,770,H,Missouri,49,50,99,18,18,-3000,4.5
1114,517,V,CollCharleston,35,36,71,4.5,4,-200,1.5
1114,518,H,CoastalCarolina,30,34,64,133.5,133.5,175,72
1114,519,V,Northeastern,35,29,64,135.5,135.5,700,73
1114,520,H,Connecticut,31,30,61,13.5,13,-1100,9
1114,521,V,William&Mary,31,27,58,143,150.5,1500,80
1114,522,H,Louisville,44,47,91,16.5,17.5,-5000,7
1114,523,V,Buffalo,25,28,53,156.5,162,1000,83
1114,524,H,Xavier,44,42,86,15,15,-2000,4
1114,525,V,WesternMichigan,26,34,60,160,169,270,85
1114,526,H,Oakland,30,47,77,6,7.5,-330,3
1114,527,V,CharlotteU,44,56,100,157.5,164.5,170,86
1114,528,H,Elon,43,52,95,4,4.5,-190,3.5
1114,529,V,OldDominion,31,33,64,133.5,133.5,240,71.5
1114,530,H,Richmond,27,34,61,4.5,6,-280,6.5
1114,531,V,Villanova,39,40,79,149,2.5,-140,2.5
1114,532,H,Purdue,39,37,76,pk,148,120,79
1114,533,V,Columbia,27,38,65,149.5,150.5,240,1.5
1114,534,H,St.Josephs,50,35,85,7.5,6.5,-280,79.5
1114,535,V,ULMonroe,28,31,59,142,147,1500,77
1114,536,H,Texas,37,43,80,16,17.5,-5000,7.5
1114,537,V,Massachusetts,48,40,88,158.5,167.5,500,89.5
1114,538,H,Mississippi,40,50,90,8.5,11,-700,9.5
1114,539,V,UTArlington,41,26,67,156.5,158.5,100,83
1114,540,H,MinnesotaU,35,49,84,2,1,-120,2.5
1114,541,V,SoIllinois,25,40,65,155,159.5,1500,84.5
1114,542,H,Arkansas,56,34,90,14,17,-5000,4.5
1114,543,V,GeorgiaState,30,35,65,146.5,154,290,83
1114,544,H,Auburn,35,48,83,6,7.5,-350,3
1114,545,V,Princeton,35,38,73,159,159.5,150,0.5
1114,546,H,BYU,44,38,82,3,3.5,-170,85
1114,547,V,LoyolaMarymount,26,38,64,144,143.5,450,74.5
1114,548,H,Nevada,35,44,79,9.5,10,-600,3.5
1114,549,V,SanDiegoState,21,27,48,137.5,140.5,500,74.5
1114,550,H,Gonzaga,36,33,69,8.5,11,-700,2.5
1114,551,V,WiscGreenBay,27,31,58,3.5,1.5,-125,NL
1114,552,H,Pacific,26,50,76,157,167.5,105,NL
1114,553,V,Marist,34,31,65,146.5,146.5,2625,78.5
1114,554,H,RhodeIsland,59,48,107,21.5,23,-5500,8.5
1114,555,V,DetroitU,33,45,78,157.5,158,1000,82
1114,556,H,ETennesseeSt,43,64,107,11.5,16,-2000,6.5
1114,557,V,NCWilmington,34,29,78,7,8,-400,2.5
1114,558,H,EasternKentucky,24,39,69,161,166,330,83
1114,559,V,SIUEdwardsville,24,34,58,132.5,135.5,145,2.5
1114,560,H,TexasState,49,37,86,1,3.5,-165,71
1114,561,V,Furman,45,39,84,144.5,145.5,900,78.5
1114,562,H,UAB,46,28,74,12,14.5,-1600,8
1114,563,V,SouthernUtah,32,44,76,147.5,154.5,375,81
1114,564,H,SaintLouis,37,51,88,10,9.5,-450,4.5
1114,565,V,EasternIllinois,27,40,67,144,144,240,76
1114,566,H,Troy,38,32,70,6.5,6,-280,1.5
1114,567,V,CentralMichigan,40,46,86,2,4.5,-200,0.5
1114,568,H,TennesseeTech,34,40,74,148.5,162.5,175,86
1114,569,V,E.Washington,38,34,72,148,151,1500,81.5
1114,570,H,Northwestern,46,40,86,17,18,-5000,8.5
1114,571,V,ULLafayette,41,42,83,2.5,156.5,125,84
1114,572,H,MontanaState,41,43,84,156.5,2.5,-145,2
1114,573,V,Wyoming,41,32,73,142,145.5,220,77.5
1114,574,H,Montana,35,37,72,5.5,6,-260,5
1114,575,V,SouthDakotaSt,23,35,58,142,145.5,105,2
1114,576,H,CalIrvine,37,36,73,3.5,1.5,-125,73
1114,577,V,Samford,37,46,83,137.5,1.5,-125,73.5
1114,578,H,SanDiego,25,40,65,4,139,105,2.5
1114,579,V,Binghamton,32,29,61,142.5,150,900,80.5
1114,580,H,St.Johns,39,38,77,13,14.5,-1600,7
1114,581,V,AlbanyNY,27,24,51,137,140,1100,72
1114,582,H,Cincinnati,29,45,74,16,16,-2500,9
1114,583,V,Vermont,28,30,58,146.5,149,170,76.5
1114,584,H,Providence,34,46,80,7,4,-190,0.5
1114,585,V,Howard,23,26,49,150.5,153,NL,78
1114,586,H,Marquette,34,47,81,24,26.5,NL,13
1114,587,V,NCCentral,29,34,63,140,145,NL,76.5
1114,588,H,OhioState,31,38,69,23.5,24,NL,13
1114,589,V,SeattleU,31,24,55,142.5,145,NL,74
1114,590,H,Colorado,31,36,67,20.5,22,NL,12.5
1115,711,V,Dayton,31,46,77,138.5,144.5,100,1
1115,712,H,Alabama,36,36,72,1,1,-120,77
1115,713,V,Oregon,23,26,49,2,151,115,3
1115,714,H,Baylor,33,33,66,153,2,-135,77
1115,715,V,Maryland,31,45,76,148,156,270,79
1115,716,H,Georgetown,31,44,75,5.5,7,-330,4
1115,717,V,AppalachianSt,38,56,94,154,157.5,650,85
1115,718,H,Tennessee,50,53,103,13,12.5,-1000,4
1115,719,V,MiamiOhio,32,55,87,137.5,144.5,340,76.5
1115,720,H,WrightState,53,36,89,9,8.5,-410,pk
1115,721,V,Delaware,27,41,68,143.5,143,1100,75
1115,722,H,LaSalle,26,48,74,13,15.5,-1700,9.5
1115,723,V,LongBeachState,27,40,67,165,170.5,2250,87
1115,724,H,NorthCarolina,50,43,93,22.5,22,-4500,7.5
1115,725,V,IndianaState,33,31,80,147,148,295,76
1115,726,H,BallState,32,32,74,7,7.5,-355,5
1115,727,V,NorthTexas,24,19,43,147,148,2000,77
1115,728,H,TexasTech,37,33,70,18,20,-4000,8
1115,729,V,YoungstownState,27,60,98,166.5,169,525,86.5
1115,730,H,Toledo,43,44,103,9.5,11,-750,2
1115,731,V,SouthernMiss,25,36,61,147.5,152,1750,80
1115,732,H,LSU,37,41,78,15.5,19,-3500,7.5
1115,733,V,Wisconsin,30,37,67,1,1.5,-125,2.5
1115,734,H,Creighton,33,46,79,146.5,142,105,74.5
1115,735,V,CSNorthridge,34,35,69,162,162.5,600,84.5
1115,736,H,Stanford,47,49,96,12,12,-900,3
1115,737,V,PortlandU,32,47,79,1.5,1.5,-125,1.5
1115,738,H,SanJoseState,35,31,66,148,145,105,78
1115,739,V,FlaAtlantic,27,36,63,144,145.5,225,77
1115,740,H,Hawaii,30,34,64,6,6,-265,2.5
1115,741,N,MichiganState,26,22,48,152,154,280,78
1115,742,N,Kentucky,34,35,69,4.5,6.5,-340,1.5
1115,743,N,Kansas,29,48,77,166,167,115,1
1115,744,N,Duke,34,41,75,2.5,2,-135,83
1115,745,V,Niagara,26,44,78,145,146,120,76
1115,746,H,Hartford,33,37,82,1,2.5,-140,pk
1115,747,V,Winthrop,53,41,94,154.5,3.5,-170,85
1115,748,H,Manhattan,44,37,81,pk,155.5,150,1
1115,749,V,Monmouth,22,38,69,148,156,200,79
1115,750,H,SouthCarolina,29,31,70,6,5.5,-240,1
1115,751,V,Siena,33,42,75,155,156,135,80
1115,752,H,GeoWashington,34,43,77,2.5,2.5,-155,1
1115,753,V,Fairfield,41,38,79,149,1.5,-125,83
1115,754,H,Dartmouth,33,29,62,1,154,105,1.5
1115,755,V,Canisius,36,28,64,135,137.5,125,73
1115,756,H,ClevelandState,31,36,67,4,2.5,-145,3
1115,757,V,Iona,32,46,78,164.5,171.5,800,88.5
1115,758,H,FloridaState,47,52,99,12.5,14,-1400,4
1115,759,V,MurrayState,39,42,81,143,150.5,330,79
1115,760,H,MiddleTennSt,41,46,87,7,8.5,-400,4.5
1115,761,V,NebraskaOmaha,31,37,68,153,156.5,700,82
1115,762,H,KansasState,42,39,81,13,13,-1100,4
1115,763,V,Belmont,21,45,66,163,166,180,1.5
1115,764,H,Vanderbilt,36,44,80,7,5,-210,82.5
1115,765,V,WeberState,29,39,68,146.5,146.5,125,75.5
1115,766,H,Pepperdine,28,41,69,4.5,2.5,-145,2.5
1115,767,V,Longwood,27,33,60,146.5,146.5,1625,76.5
1115,768,H,StephenF.Austin,31,35,66,18,18,-3250,10
1115,769,V,CSBakersfield,26,40,66,143.5,142.5,1300,75.5
1115,770,H,Arizona,44,34,78,18,17,-2150,5
1116,523,V,Northwestern,32,36,68,143,148,290,78
1116,524,H,Butler,29,41,70,7,7.5,-350,6
1116,525,V,Brown,33,39,72,153.5,158,3750,82
1116,526,H,RhodeIsland,41,38,79,22,24.5,-9000,12
1116,527,V,Tulsa,30,23,53,141,144,2700,76.5
1116,528,H,WichitaState,44,36,80,18.5,23,-5800,9.5
1116,529,V,TexSanAntonio,32,46,78,156,155,260,81.5
1116,530,H,IllinoisChicago,38,48,86,6.5,7,-310,2.5
1116,531,V,WiscMilwaukee,24,30,54,151,153.5,1100,77
1116,532,H,MemphisU,38,30,68,16,16.5,-2500,5.5
1116,533,V,SanFrancisco,33,42,75,145,142.5,230,75.5
1116,534,H,CalSantaBarb,33,30,63,8,6,-270,4
1116,535,V,CalRiverside,26,36,62,141,142.5,245,75
1116,536,H,UNLV,37,37,74,7,7,-290,1
1116,537,V,CalIrvine,31,31,65,138.5,133,1000,69.5
1116,538,H,California,23,39,75,14,16,-2000,11.5
1116,539,V,MoreheadState,42,35,77,166,163,150,85.5
1116,540,H,Marshall,44,41,85,4.5,3.5,-170,2
1116,541,V,IPFW,24,33,57,155,156,230,0.5
1116,542,H,IllinoisState,41,34,75,7.5,6.5,-270,79
1116,543,V,JacksonvilleSt,30,37,67,148,152,650,74
1116,544,H,WesternKentucky,30,44,74,11.5,12,-1000,7
1116,545,V,SEMissouriSt,29,45,74,147,143.5,450,76
1116,546,H,WesternIllinois,34,37,71,9.5,10,-600,4.5
1116,547,V,IdahoU,21,28,49,142,143,210,72.5
1116,548,H,NoIllinois,21,42,63,6,6,-250,3.5
1116,549,V,UMassLowell,36,42,78,172.5,173,NL,88
1116,550,H,IndianaU,53,47,100,27,28.5,NL,11.5
1116,551,V,Lamar,29,34,63,155,152.5,1300,76
1116,552,H,OregonState,25,35,60,21,17.5,-2150,11
1117,711,V,ArkansasState,48,30,78,153,158.5,2500,83.5
1117,712,H,Georgetown,29,43,72,22.5,22,-5000,14
1117,713,V,St.Bonaventure,32,34,66,153,154.5,800,81
1117,714,H,Florida,38,35,73,12,13.5,-1400,6
1117,715,V,Temple,34,33,67,154,159,140,82.5
1117,716,H,Massachusetts,33,37,70,3.5,3,-160,3.5
1117,717,V,Elon,39,35,74,2.5,5,-220,79.5
1117,718,H,SouthFlorida,26,35,61,153.5,153.5,190,1.5
1117,719,V,LongBeachState,27,29,56,149.5,155,2375,78.5
1117,720,H,Louisville,42,46,88,20,21.5,-4750,9
1117,721,V,EastCarolina,24,40,64,152.5,153,175,77
1117,722,H,CharlotteU,25,51,76,4.5,5,-200,3
1117,723,V,Providence,28,39,67,143,143.5,230,77
1117,724,H,OhioState,38,34,72,6.5,6.5,-270,1.5
1117,725,V,Troy,17,34,51,150,150,700,76.5
1117,726,H,UAB,32,42,74,10.5,12.5,-1100,3.5
1117,727,V,Rutgers,33,33,66,153,144.5,105,74.5
1117,728,H,Depaul,26,33,59,4,1.5,-125,3
1117,729,V,SetonHall,42,49,91,156.5,154.5,110,83.5
1117,730,H,Iowa,44,39,83,2.5,1.5,-130,0.5
1117,731,V,ULMonroe,23,47,70,140,141.5,2000,75.5
1117,732,H,Colorado,48,41,89,16.5,20,-4000,6.5
1117,733,V,Valparaiso,30,24,54,145.5,144,700,76
1117,734,H,Oregon,37,39,76,11,12.5,-1100,5.5
1117,735,V,Connecticut,34,31,65,5,6,-260,3.5
1117,736,H,LoyolaMarymount,34,28,62,137.5,137.5,220,73
1117,737,V,CSFullerton,42,46,88,164.5,164,950,87.5
1117,738,H,WashingtonU,53,51,104,13,15.5,-1800,6
1117,739,V,SanDiego,33,35,68,155,155,8000,84
1117,740,H,UCLA,41,47,88,26,28,-21500,13.5
1117,741,N,Clemson,47,48,95,4,3.5,-165,81.5
1117,742,N,Davidson,34,44,78,150.5,152.5,145,1
1117,743,N,Xavier,36,35,83,13.5,14,-1400,9
1117,744,N,Missouri,38,33,82,156.5,151.5,800,82
1117,745,N,NorthernIowa,37,45,82,145,144,150,76
1117,746,N,ArizonaState,29,34,63,1.5,3,-170,3.5
1117,747,N,Tulane,35,35,70,150.5,152.5,850,79.5
1117,748,N,Oklahoma,38,51,89,16.5,14.5,-1500,8
1117,749,N,WesternMichigan,33,32,65,148,147,2750,77.5
1117,750,N,Villanova,44,32,76,21.5,23.5,-6000,10.5
1117,751,N,WakeForest,63,40,103,9,10,-550,0.5
1117,752,N,UTEP,44,37,81,155.5,159.5,425,84.5
1117,753,N,MississippiSt,33,28,61,4.5,4,-180,6.5
1117,754,N,CentralFlorida,53,33,86,146.5,143,160,77.5
1117,755,V,BoiseState,20,27,47,137,135,220,70
1117,756,H,CollCharleston,30,30,60,6.5,6,-260,1
1117,757,N,Pittsburgh,33,34,67,148,147,190,77
1117,758,N,SMU,31,45,76,1.5,5,-220,4
1117,759,N,Michigan,50,29,79,1.5,147,-110,78
1117,760,N,Marquette,26,35,61,149,pk,-110,6
1117,761,V,Furman,31,47,78,138,138.5,800,73.5
1117,762,H,Georgia,36,48,84,14,14,-1400,7
1117,763,V,E.Washington,24,28,52,156,157,2125,80.5
1117,764,H,Texas,39,46,85,19.5,20,-4250,7.5
1117,765,V,EasternIllinois,44,25,69,144.5,147,170,79.5
1117,766,H,SaintLouis,33,41,74,5.5,4.5,-190,5
1117,767,V,EasternKentucky,34,30,64,163.5,169,950,87.5
1117,768,H,Auburn,37,48,85,12,15.5,-1800,7.5
1117,769,V,WeberState,20,29,49,151,147,650,76
1117,770,H,Stanford,36,31,67,10.5,12.5,-1000,3
1117,771,V,DenverU,38,36,74,144.5,154.5,110,82.5
1117,772,H,SanJoseState,37,32,69,2,2,-130,2
1118,521,V,GeorgiaState,30,26,56,149,141,NL,74
1118,522,H,Purdue,27,37,64,18,18,NL,11.5
1118,523,V,USC,31,34,65,145,142,240,75.5
1118,524,H,TexasA&M,29,34,63,7.5,6.5,-280,5
1118,525,V,BallState,26,33,59,136.5,134,350,72
1118,526,H,Alabama,36,41,77,8,8.5,-420,2.5
1118,527,V,FloridaIntl,26,31,64,147,147,320,75.5
1118,528,H,SouthAlabama,26,31,69,8,8,-380,5
1118,529,V,Ohio,27,40,67,152,3.5,-170,3
