Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1105,655,V,TennesseeTech,23,41,64,144.5,144.5,1500,75
1105,656,H,WesternKentucky,36,40,76,19,19.5,-5000,8
1105,657,V,NebraskaOmaha,25,29,54,147.5,147.5,900,75
1105,658,H,WichitaState,31,37,68,13.5,15,-1600,7
1105,659,V,GeorgiaTech,35,40,82,151,150.5,200,1
1105,660,H,NCState,42,33,81,8.5,5.5,-250,81
1105,661,V,CSFullerton,24,34,58,149,150,1000,78
1105,662,H,BYU,38,38,76,14.5,15.5,-2000,5
1105,663,V,GeorgiaSouthern,37,37,74,154,150,800,80.5
1105,664,H,Auburn,41,42,83,14.5,14,-1400,7.5
1105,665,V,CalRiverside,32,34,66,141.5,143,1000,74
1105,666,H,Nebraska,28,19,47,15,15.5,-2000,11
1105,667,V,DenverU,26,37,63,145,145,750,76
1105,668,H,ColoradoState,34,40,74,13.5,13.5,-1200,5.5
1105,669,V,FresnoState,27,30,57,137.5,137.5,800,73
1105,670,H,Oregon,38,33,71,13.5,14,-1400,6
1105,671,V,SaintMarysCA,30,24,65,2.5,4,-200,68
1105,672,H,Wisconsin,24,30,63,129.5,129,170,pk
1105,673,V,IdahoState,18,22,40,148,140.5,290,70
1105,674,H,Wyoming,21,33,54,8,8,-380,4
1105,675,V,Pepperdine,37,34,71,2.5,2,-135,1
1105,676,H,California,35,52,87,148,144.5,115,77
1105,677,V,CalIrvine,34,42,76,2.5,5.5,-240,7
1105,678,H,SanDiego,48,25,73,136,133.5,190,74
1105,679,V,IPFW,23,48,71,156,161.5,525,82.5
1105,680,H,UNLV,39,47,86,10.5,11.5,-750,3
1105,681,V,MontanaState,34,39,73,155,156.5,1600,82
1105,682,H,UtahState,37,44,81,21.5,21.5,-6000,11
1105,683,V,UtahU,37,42,79,153,147.5,170,79
1105,684,H,Nevada,32,42,74,6,4.5,-200,3.5
1105,685,V,CSNorthridge,31,36,67,149,153.5,700,81
1105,686,H,OregonState,45,42,87,12.5,13,-1100,4.5
1105,687,N,Kansas,30,36,66,152,1.5,-125,2
1105,688,N,Duke,33,35,68,4,151.5,105,79.5
1105,689,N,MichiganState,24,38,62,1,2.5,-145,4
1105,690,N,Kentucky,34,35,69,138.5,140,125,75.5
1105,307001,V,CentralArkansas,32,29,61,1,147.5,5500,79.5
1105,307002,H,Baylor,53,52,105,NL,26,-13500,10.5
1105,307003,V,HoustonBaptist,38,34,72,NL,158.5,1100,84.5
1105,307004,H,Tulsa,41,39,80,NL,15.5,-1700,7.5
1105,307005,V,Wagner,37,34,71,NL,137.5,7250,74.5
1105,307006,H,SetonHall,52,53,105,NL,29,-19000,13
1105,307007,V,UMassLowell,33,31,64,NL,157,220,82
1105,307008,H,Massachusetts,36,43,79,NL,6.5,-270,3
1105,307009,V,N.CarolinaA&T,20,30,50,136.5,133,1200,70.5
1105,307010,H,NCGreensboro,42,41,83,18.5,18,-3000,5
1105,307011,V,St.FrancisPA,22,36,58,NL,146.5,1500,76
1105,307012,H,VaCommonwealth,36,36,72,NL,19.5,-5000,7
1105,307013,V,Monmouth,41,25,66,151,148,165,79
1105,307014,H,Lehigh,32,30,62,2.5,4.5,-195,3.5
1105,307015,V,Northeastern,32,40,72,NL,1,-115,1.5
1105,307016,H,BostonU,33,34,67,NL,145,-105,76.5
1105,307017,V,William&Mary,30,40,70,1,2.5,-145,73
1105,307018,H,HighPoint,21,35,56,143,139.5,125,1.5
1105,307019,V,Hartford,33,41,74,2.5,1.5,-130,75.5
1105,307020,H,CentralConn,30,29,59,144.5,143.5,110,pk
1105,307021,V,Campbell,36,39,75,147.5,146,375,77
1105,307022,H,CoastalCarolina,33,41,74,9,9,-500,7.5
1105,307023,V,Yale,30,32,74,1,1,-125,74.5
1105,307024,H,StonyBrook,23,39,69,147,144.5,105,1.5
1105,307025,V,Binghamton,38,26,64,142,142,275,76.5
1105,307026,H,Cornell,45,39,84,6.5,7.5,-350,2.5
1105,307027,V,Bucknell,33,35,68,5,4,-170,2.5
1105,307028,H,Fairfield,33,31,64,146,143,145,76
1105,307029,V,Rider,37,54,91,13,14,-900,9.5
1105,307030,H,CoppinState,44,40,84,152.5,152.5,600,82.5
1105,307031,V,Brown,34,39,73,6.5,6.5,-300,3.5
1105,307032,H,Bryant,33,38,71,148,148,240,78.5
1105,307033,V,USCUpstate,33,22,55,145.5,145.5,1500,78
1105,307034,H,CollCharleston,36,38,74,19,19,-5000,10.5
1105,307035,V,Navy,22,30,55,139,139.5,525,72.5
1105,307036,H,GeorgeMason,20,32,68,10,11,-750,7
1105,307037,V,Jacksonville,22,35,57,146,145,1600,77.5
1105,307038,H,Xavier,43,33,76,24,23,-6000,7.5
1105,307039,V,NCAsheville,28,35,63,141.5,142,7500,74.5
1105,307040,H,Tennessee,36,42,78,26,26.5,-20000,12.5
1105,307041,V,NorthFlorida,22,37,59,147.5,152.5,2500,79.5
1105,307042,H,Florida,39,35,74,20,21.5,-5000,8.5
1105,307043,V,MDEasternShore,17,29,46,137,135.5,17400,70
1105,307044,H,PennState,37,47,84,32,31.5,-52000,12.5
1105,307045,V,SacredHeart,30,30,60,150.5,151.5,1625,81
1105,307046,H,Providence,59,47,106,19,18.5,-3250,5
1105,307047,V,LongIsland,28,37,65,148,147,1000,76.5
1105,307048,H,RhodeIsland,36,40,76,13.5,15,-1500,7.5
1105,307049,V,Furman,37,33,70,3,4,-210,2
1105,307050,H,GardnerWebb,36,27,63,145,143.5,175,78.5
1105,307051,V,American,31,49,80,136,136.5,250,2.5
1105,307052,H,Siena,54,42,96,1.5,6.5,-300,74
1105,307053,V,HolyCross,39,32,71,141.5,143,6500,77
1105,307054,H,Maryland,51,44,95,25.5,28.5,-16500,13.5
1105,307055,V,AlabamaState,30,34,64,147,151.5,20800,80
1105,307056,H,Gonzaga,42,53,95,33,36,-62400,17
1105,307057,V,AlabamaA&M,29,37,66,137,137.5,750,74.5
1105,307058,H,TennesseeState,64,42,106,12.5,13.5,-1200,1
1105,307059,V,Columbia,31,32,63,1.5,1,-120,1.5
1105,307060,H,Lafayette,34,31,65,151.5,152.5,100,79.5
1105,307061,V,NichollsState,19,47,70,150.5,151.5,1700,78
1105,307062,H,Illinois,30,36,78,23.5,21.5,-7000,9
1105,307063,V,LoyolaMaryland,15,38,53,151,151,1400,77.5
1105,307064,H,Marquette,44,44,88,18,18,-4000,5.5
1105,307065,V,FlaGulfCoast,18,49,67,133.5,134.5,240,2.5
1105,307066,H,SaintLouis,40,49,89,8.5,7,-300,71
1105,307067,V,MissValleySt,33,41,74,146,146.5,22500,79
1105,307068,H,IowaState,56,54,110,34,34.5,-67500,13.5
1105,307069,V,SoCarolinaSt,32,32,64,157,156,7500,82.5
1105,307070,H,MemphisU,50,47,97,27,25.5,-20000,9.5
1105,307071,V,ArkPineBluff,26,15,41,132.5,133,1600,71
1105,307072,H,SouthFlorida,37,33,70,21.5,21.5,-6000,9.5
1105,307073,V,Army,26,28,54,141.5,143.5,1600,77.5
1105,307074,H,Villanova,49,48,97,23,22,-6000,4.5
1105,307075,V,AlcornState,26,28,54,142.5,143,1900,75
1105,307076,H,Depaul,45,27,72,23,25,-9000,8.5
1105,307077,V,KennesawSt,31,24,55,151.5,151.5,5000,80.5
1105,307078,H,Creighton,39,42,81,26,25.5,-12500,12.5
1105,307079,V,St.FrancisNY,30,29,59,133.5,132,375,71
1105,307080,H,Fordham,30,38,68,9,9.5,-500,7.5
1105,307081,V,TexasSouthern,13,29,42,151,153,1000,79
1105,307082,H,SanDiegoState,48,29,77,15,15,-2000,0.5
1105,307083,V,JacksonState,30,40,70,136.5,135,550,72.5
1105,307084,H,CaliforniaBaptist,36,57,93,11,12,-800,5
1105,307085,V,FloridaA&M,23,25,48,142,142,5300,74
1105,307086,H,USC,24,53,77,26.5,26.5,-13100,16
1106,695,V,WakeForest,27,43,70,146,143.5,130,3
1106,696,H,BostonCollege,42,35,77,2.5,2.5,-150,76.5
1106,697,V,Mercer,38,41,79,153.5,151.5,450,82.5
1106,698,H,St.Johns,59,50,109,11.5,10.5,-650,1.5
1106,699,V,IUPUI,26,21,47,145.5,139.5,1300,70
1106,700,H,Butler,36,44,80,19.5,19,-3500,6.5
1106,701,V,WiscGreenBay,22,35,57,153.5,150,1800,75.5
1106,702,H,Purdue,35,44,79,19,23,-8000,9
1106,703,V,SanJoseState,34,45,79,153,154.5,1400,78
1106,704,H,Hofstra,35,36,71,19,18,-4000,10
1106,705,V,NotreDame,31,34,65,152.5,146,400,77
1106,706,H,NorthCarolina,30,46,76,10.5,9.5,-550,6.5
1106,707,V,CharlotteU,36,38,74,135.5,135.5,160,74.5
1106,708,H,JamesMadison,35,44,79,6,3.5,-190,2.5
1106,709,V,FloridaState,25,36,61,4.5,4,-185,3
1106,710,H,Pittsburgh,25,38,63,140.5,144.5,155,74
1106,711,V,OralRoberts,30,45,75,149.5,154,1100,83
1106,712,H,OklahomaState,39,41,80,15.5,16,-2500,6.5
1106,713,V,SEMissouriSt,32,33,65,146.5,145.5,800,77
1106,714,H,Vanderbilt,32,51,83,13.5,14,-1400,8.5
1106,715,V,Belmont,31,41,72,6,5.5,-250,1
1106,716,H,IllinoisState,23,56,79,151.5,151,200,76
1106,717,V,Cincinnati,26,30,56,138,143,190,73
1106,718,H,OhioState,19,45,64,6,5.5,-240,5
1106,719,V,Virginia,25,23,48,3,3,-180,0.5
1106,720,H,Syracuse,19,15,34,125.5,122,150,63.5
1106,721,V,NorthernArizona,22,30,52,145,146.5,1600,75.5
1106,722,H,Arizona,44,47,91,22.5,23,-6000,8.5
1106,723,V,Montana,28,34,62,143.5,144.5,400,73.5
1106,724,H,Stanford,30,43,73,9,9.5,-550,5.5
1106,725,V,LongBeachState,33,32,65,148,144,1200,75
1106,726,H,UCLA,27,42,69,15.5,17,-3000,12.5
1106,307091,V,McNeeseState,31,34,65,145,145,275,77
1106,307092,H,WesternMichigan,42,33,75,9,7.5,-350,2
1106,307093,V,Merrimack,33,31,64,138,1,-120,2
1106,307094,H,Maine,43,41,84,1,134.5,100,72
1106,307095,V,NorthAlabama,27,28,55,144,146.5,1500,76.5
1106,307096,H,SouthCarolina,37,40,77,20,20,-5000,8
1106,307097,V,NJIT,32,43,75,146,145.5,275,77
1106,307098,H,Colgate,41,39,80,6,8,-350,2
1106,307099,V,MountStMarys,37,31,68,149,155,1800,82
1106,307100,H,Georgetown,25,56,81,19.5,21.5,-8000,14
1106,307101,V,NorthwesternSt,26,37,63,144,143,9000,75
1106,307102,H,TexasA&M,38,39,77,27.5,27,-25000,12
1106,307103,V,LouisianaTech,38,44,82,8,8,-380,0.5
1106,307104,H,TexasA&MCorpus,20,29,49,136.5,137,315,71.5
1106,307105,V,SELouisiana,21,34,55,143,144.5,255,75
1106,307106,H,Tulane,33,43,76,5.5,7.5,-310,1.5
1106,307107,V,IncarnateWord,22,20,42,137,137,8000,72.5
1106,307108,H,Missouri,43,39,82,27.5,27,-21500,10
1106,307109,V,JacksonState,34,28,62,135,131.5,1400,70.5
1106,307110,H,CalSantaBarb,37,46,83,12,18,-4000,9
1107,731,V,UAB,26,50,76,6,7.5,-315,7
1107,732,H,Troy,30,45,75,144.5,140,285,73
1107,733,V,SeattleU,21,33,54,141.5,137,140,3.5
1107,734,H,WashingtonState,43,42,85,2,3,-150,71.5
1107,735,V,IdahoState,42,47,89,142.5,131,1000,71.5
1107,736,H,AirForce,31,48,79,15,14.5,-1200,12.5
1107,307115,V,RobertMorris,27,33,60,150,149.5,425,76.5
1107,307116,H,Marshall,33,34,67,9.5,9,-550,4
1107,307117,V,Bryant,30,41,71,143.5,141,2250,74.5
1107,307118,H,Rutgers,38,35,73,21,21.5,-4500,10.5
1107,307119,V,Presbyterian,21,24,45,139.5,138.5,1875,72.5
1107,307120,H,Clemson,43,36,79,18.5,19.5,-3750,7
1107,307121,V,Winthrop,34,33,67,1,3,-150,1
1107,307122,H,Hartford,28,29,57,152,156,130,79.5
1107,307123,V,KennesawSt,19,36,55,145,150,925,75
1107,307124,H,Drake,39,47,86,15,15,-1400,3
1108,741,V,FlaAtlantic,26,34,60,142,141,550,75
1108,742,H,MiamiFlorida,35,39,74,10.5,12,-800,4.5
1108,743,V,ColoradoState,26,29,55,146.5,142.5,1800,75.5
1108,744,H,Duke,42,47,89,23,23.5,-8000,9
1108,745,V,Dartmouth,33,35,68,145,144.5,625,76.5
1108,746,H,Buffalo,26,37,63,11,12,-950,10
1108,747,V,Harvard,27,52,79,1.5,2,-135,5.5
1108,748,H,Northeastern,44,40,84,141,139.5,115,74
1108,749,V,Niagara,32,32,64,151,146,375,76
1108,750,H,Drexel,31,41,72,10.5,9.5,-500,6.5
1108,751,V,ArkansasState,19,24,43,148,144.5,1500,74
1108,752,H,Mississippi,39,32,71,21,21.5,-5000,8
1108,753,V,NorthCarolina,40,38,78,21,22.5,-6000,9.5
1108,754,H,NCWilmington,29,33,62,161,160,1600,83.5
1108,755,V,IllinoisChicago,16,30,46,157.5,154,1400,77.5
1108,756,H,MemphisU,47,45,92,17,20.5,-4000,6
1108,757,V,NorthTexas,21,35,56,136.5,133.5,1000,70
1108,758,H,VaCommonwealth,31,28,59,16.5,15.5,-2000,6
1108,759,V,EasternKentucky,25,24,49,149.5,151.5,8500,81
1108,760,H,Kentucky,46,45,91,28.5,28.5,-23000,12
1108,761,V,Akron,33,51,84,145,144,600,78
1108,762,H,WestVirginia,47,47,94,11,12,-900,3.5
1108,763,V,Siena,33,30,63,139,145.5,1200,77.5
1108,764,H,Xavier,42,39,81,20.5,19,-3000,8.5
1108,765,V,LoyolaChicago,28,35,63,130,130,170,69.5
1108,766,H,Furman,34,53,87,4,4.5,-200,0.5
1108,767,V,Marist,29,29,58,141,137,180,73
1108,768,H,VMI,38,18,56,6,5,-220,pk
1108,769,V,BowlingGreen,36,43,79,156,157,750,84
1108,770,H,LSU,46,42,88,13.5,13.5,-1200,5
1108,771,V,NorthernKentucky,29,27,56,139.5,142,650,75.5
1108,772,H,Missouri,36,35,71,12.5,13,-1000,6
1108,773,V,EasternIllinois,27,25,52,135,134,1300,71.5
1108,774,H,Wisconsin,34,31,65,18.5,18.5,-3500,9
1108,775,V,Illinois,41,42,83,5.5,6.5,-300,3
1108,776,H,GrandCanyon,37,34,71,148,146,240,78.5
1108,777,V,SIUEdwardsville,26,34,60,155,149.5,1800,77.5
1108,778,H,Iowa,38,49,87,23.5,23.5,-8000,11
1108,779,V,NCGreensboro,32,30,62,144,139.5,775,74
1108,780,H,Kansas,36,38,74,15.5,14.5,-1300,8.5
1108,781,V,WeberState,13,21,34,153,145,1100,75.5
1108,782,H,UtahState,48,41,89,15.5,16.5,-2500,3.5
1108,783,V,SouthDakota,33,39,72,3.5,5.5,-240,3
1108,784,H,Pacific,31,31,62,138,134,190,71
1108,785,V,Baylor,31,33,64,5,5,-220,1.5
1108,786,H,WashingtonU,24,43,67,138,136,180,71
1108,787,V,CalPolySLO,26,37,63,144,142,950,74.5
1108,788,H,SantaClara,33,44,77,14.5,16,-1800,8
1108,789,V,Colorado,42,39,81,5.5,5,-220,78
1108,790,H,ArizonaState,29,42,71,148,146.5,180,1.5
1108,791,V,PortlandU,35,30,65,144,143,1600,77.5
1108,792,H,USC,41,35,76,20.5,22.5,-6000,11.5
1108,793,N,Oakland,28,25,53,3.5,3,-170,72.5
1108,794,N,Delaware,20,36,56,146,140.5,145,2
1108,795,N,TexSanAntonio,25,35,60,3.5,5,-220,7
1108,796,N,SoIllinois,39,33,72,148.5,146,180,77
1108,797,N,Davidson,35,31,66,145,145.5,120,77.5
1108,798,N,Auburn,37,39,76,3,2,-140,1
1108,799,N,EastCarolina,29,28,57,1,2,-135,70.5
1108,800,N,Navy,23,39,62,138.5,134.5,115,1.5
1108,307129,V,Radford,19,41,60,134.5,131,210,1.5
1108,307130,H,Liberty,33,33,66,7.5,6.5,-260,67.5
1108,307131,V,William&Mary,36,43,79,148,144.5,145,78.5
1108,307132,H,American,38,32,70,3.5,3.5,-170,1.5
1108,307133,V,Vermont,28,33,61,1,3.5,-170,1
1108,307134,H,St.Bonaventure,24,35,59,128.5,128,145,66
1108,307135,V,UMassLowell,41,46,87,153,152,170,80
1108,307136,H,LongIsland,38,36,74,4,4.5,-200,4
1108,307137,V,Rider,49,32,81,16,16.5,-2500,5.5
1108,307138,H,DelawareState,24,30,54,152.5,152.5,1100,81
1108,307139,V,CharlestonSou,27,22,49,6,6,-260,5
1108,307140,H,N.CarolinaA&T,30,33,63,137.5,136,210,70.5
1108,307141,V,SacredHeart,37,30,67,150.5,152,1000,80.5
1108,307142,H,Connecticut,40,49,89,16,16,-2000,8.5
1108,307143,V,Longwood,22,43,65,139,136.5,400,69
1108,307144,H,GeorgeMason,33,43,76,8.5,10,-550,4
1108,307145,V,CoppinState,12,30,42,140.5,140.5,3000,71.5
1108,307146,H,VirginiaTech,35,39,74,28.5,24,-7000,12
1108,307147,V,St.FrancisPA,44,46,98,148,148,500,80
1108,307148,H,Richmond,42,48,100,11.5,10.5,-700,7
1108,307149,V,SamHoustonSt,34,24,58,143,141,850,73.5
1108,307150,H,MississippiSt,27,40,67,15.5,15.5,-1500,9
1108,307151,V,Merrimack,36,35,71,136,136,1400,73
1108,307152,H,Northwestern,35,26,61,18.5,19.5,-4000,10.5
1108,307153,V,FairDickinson,28,31,59,147.5,147.5,750,77.5
1108,307154,H,Depaul,34,36,70,13.5,13.5,-1200,6.5
1108,307155,V,HoustonBaptist,35,46,81,165,162,350,84
1108,307156,H,OralRoberts,39,56,95,9.5,8.5,-450,4
1108,307157,V,MissValleySt,20,29,49,147.5,148.5,11000,79
1108,307158,H,UtahU,70,73,143,28,30,-33000,10
1108,307159,V,IncarnateWord,34,27,61,139.5,137,800,76
1108,307160,H,No.Colorado,49,34,83,15,15,-1400,4
1108,307161,V,FloridaA&M,12,40,52,132,131.5,1200,NL
1108,307162,H,Hawaii,32,33,65,17.5,17.5,-3000,NL
1109,601,V,Massachusetts,24,38,62,3.5,3,-155,4
1109,602,H,Fairfield,31,29,60,138.5,133,135,70.5
1109,603,V,WrightState,49,39,88,2.5,2,-135,74.5
1109,604,H,MiamiOhio,40,41,81,141,134.5,115,1.5
1109,605,V,AustinPeay,25,50,75,150,149,600,77
1109,606,H,WesternKentucky,41,56,97,10.5,12,-900,3
1109,607,V,Valparaiso,33,37,70,131,136,375,75
1109,608,H,SaintLouis,44,37,81,9,9.5,-500,2.5
1109,609,V,PortlandState,33,41,74,149,152.5,1500,80
1109,610,H,IndianaU,43,42,85,20,19.5,-5000,9
1109,611,V,GeorgiaState,39,41,80,144,141.5,250,76.5
1109,612,H,CollCharleston,40,44,84,5.5,7,-310,4.5
1109,613,V,SouthernUtah,26,43,79,148,149,260,78.5
1109,614,H,Nebraska,37,32,78,7,7,-330,1
1109,615,V,UMKC,26,25,51,142.5,139,1100,72.5
1109,616,H,OklahomaState,37,32,69,16.5,16.5,-2500,6.5
1109,617,V,UtahValley,30,32,62,3,3,-155,4
1109,618,H,DenverU,39,35,74,145,141,135,75.5
1109,619,V,KansasState,16,32,60,5,3.5,-170,3
1109,620,H,UNLV,23,25,56,135.5,133,145,68.5
1109,621,V,TexasState,30,41,71,138.5,135.5,100,2.5
1109,622,H,AirForce,35,43,78,2,1,-120,73.5
1109,623,V,SouthernMiss,38,31,69,142.5,139.5,350,76
1109,624,H,SouthAlabama,38,37,75,10,9,-450,6.5
1109,625,V,NorthernIowa,40,24,64,131.5,2,-130,70.5
1109,626,H,NoIllinois,24,30,54,1.5,130.5,110,3
1109,627,V,Monmouth,24,50,74,147.5,146.5,240,1.5
1109,628,H,Hofstra,51,43,94,8,6.5,-300,77
1109,629,V,Iona,23,41,64,1,1,-115,4.5
1109,630,H,LaSalle,41,23,70,153,153.5,-105,80
1109,631,V,Oklahoma,26,45,71,5,4.5,-200,3.5
1109,632,H,Minnesota,32,30,62,143.5,146,170,77
1109,633,V,TennesseeState,29,28,57,146,146.5,110,76.5
1109,634,H,Chattanooga,25,34,59,2.5,2,-130,1.5
1109,635,V,IowaState,34,40,74,146.5,146.5,120,1.5
1109,636,H,OregonState,43,37,80,2.5,2.5,-140,80
1109,637,V,Pennsylvania,29,32,61,6.5,6.5,-280,6.5
1109,638,H,Rice,41,39,80,149.5,148,230,80
1109,639,V,Canisius,29,39,68,145,143,275,75.5
1109,640,H,Brown,31,44,75,8,7.5,-350,4
1109,641,V,IdahoU,26,25,51,133,133,650,68.5
1109,642,H,CalRiverside,22,36,58,13,12.5,-1000,9.5
1109,643,V,WesternMichigan,44,32,115,141.5,140.5,115,77.5
1109,644,H,WiscMilwaukee,33,43,110,3,2,-135,4
1109,645,V,BallState,18,57,75,144.5,144,105,3.5
1109,646,H,Evansville,40,39,79,1,1.5,-125,76.5
1109,647,V,IndianaState,33,48,81,142,140.5,650,75.5
1109,648,H,Dayton,38,48,86,12.5,12.5,-1000,6
1109,649,V,Texas,31,39,70,134,130,280,69.5
1109,650,H,Purdue,34,32,66,8,7,-360,3.5
1109,651,V,ETennesseeSt,39,53,92,10,11,-700,7
1109,652,H,TennMartin,42,33,75,152,146.5,500,79
1109,653,V,IUPUI,23,33,56,140,138,600,73.5
1109,654,H,Bradley,47,43,90,12,12,-900,1
1109,655,V,CalIrvine,41,32,73,148,147,100,79.5
1109,656,H,Pepperdine,38,39,77,1.5,1,-120,1
1109,657,V,Tulsa,23,36,59,142,141.5,105,2
1109,658,H,UTArlington,33,40,73,1.5,1.5,-125,74.5
1109,659,V,SanDiegoState,36,40,76,143,142.5,145,75
1109,660,H,BYU,29,42,71,4,3.5,-170,4
1109,661,V,CSNorthridge,32,38,70,163.5,159.5,850,84
1109,662,H,NewMexico,43,54,97,13.5,14.5,-1500,6
1109,663,V,RhodeIsland,32,23,55,144.5,144.5,575,77.5
1109,664,H,Maryland,35,38,73,11,12,-850,6.5
1109,665,V,SanDiego,34,28,62,2.5,2.5,-140,1.5
1109,666,H,LongBeachState,37,37,74,143,141.5,120,77.5
1109,667,V,LoyolaMarymount,36,31,67,142.5,142.5,375,76
1109,668,H,Nevada,32,40,72,9.5,9,-500,7
1109,669,V,Princeton,35,37,72,143,141,270,77
1109,670,H,SanFrancisco,41,41,82,7.5,7,-340,2
1109,671,V,E.Washington,30,44,74,142,142,125,76.5
1109,672,H,SeattleU,36,30,66,3,2.5,-145,pk
1109,673,V,SouthDakotaState,34,36,93,140,140.5,145,75
1109,674,H,CSBakersfield,34,36,91,3.5,3.5,-170,2
1109,675,V,CSFullerton,19,35,54,139,140,750,74
1109,676,H,Stanford,33,37,70,13,13.5,-1200,4
1109,677,V,BoiseState,30,45,75,137,137,500,75
1109,678,H,Oregon,48,58,106,12,10.5,-700,1
1109,679,N,Delaware,34,22,56,134.5,131.5,140,69
1109,680,N,SoIllinois,24,30,54,5,3.5,-160,4
1109,681,N,TexSanAntonio,36,26,62,4.5,3.5,-180,1.5
1109,682,N,Oakland,33,42,75,150,147,150,78
1109,307165,V,CentralArkansas,42,36,78,155.5,157,1600,87
1109,307166,H,Georgetown,54,35,89,21,21,-6000,9
1109,307167,V,RobertMorris,20,37,57,133.5,134.5,1600,72
1109,307168,H,NotreDame,39,53,92,21,21,-6000,7
1109,307169,V,AlcornState,27,39,72,141.5,138,775,71.5
1109,307170,H,ULMonroe,38,28,73,13.5,13.5,-1300,6
1109,307171,V,NCAsheville,57,34,91,154,155,100,84
1109,307172,H,TheCitadel,38,38,76,3,1,-120,3
1109,307173,V,GardnerWebb,22,37,59,151.5,151.5,105,0.5
1109,307174,H,WesternCarolina,27,44,71,1.5,1.5,-125,78.5
1109,307175,V,NichollsState,41,34,75,138.5,138.5,1400,75
1109,307176,H,Pittsburgh,31,39,70,18.5,18.5,-4000,11.5
1109,307177,V,HolyCross,40,43,83,134,137,-105,75.5
1109,307178,H,NewHampshire,46,41,87,2,1,-115,pk
1109,307179,V,MorganState,27,30,57,145.5,145.5,1400,76
1109,307180,H,Temple,37,38,75,17.5,18,-4000,8
1109,307181,V,Lafayette,37,35,72,142.5,141.5,-110,75.5
1109,307182,H,St.FrancisNY,32,41,73,pk,pk,-110,1
1109,307183,V,StonyBrook,33,24,57,143.5,142,1600,73.5
1109,307184,H,SetonHall,31,43,74,20.5,20.5,-6000,12.5
1109,307185,V,NCCentral,38,26,64,136.5,136.5,170,74.5
