Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1108,626,H,UNLV,29,38,67,20,17,-2150,8.5
1108,631,V,FlaGulfCoast,27,28,55,130,131.5,130,1.5
1108,632,H,Nebraska,39,40,79,1,3,-150,71.5
1109,719,V,BallState,34,39,73,NL,NL,850,NL
1109,720,H,IndianaState,43,39,82,14,14,-1300,6.5
1109,721,V,CollOfCharleston,27,21,48,NL,NL,1875,NL
1109,722,H,Louisville,29,41,70,22,19.5,-3750,10.5
1109,723,V,Temple,42,36,78,6,4.5,-200,0.5
1109,724,H,Pennsylvania,35,38,73,NL,NL,170,NL
1109,725,V,NorthernIowa,32,32,64,NL,NL,-103,1.5
1109,726,H,Ohio,39,36,75,1.5,1,-117,NL
1109,727,V,Drake,25,36,61,NL,NL,120,NL
1109,728,H,IllinoisChicago,30,29,59,1,2.5,-140,0.5
1109,729,N,FloridaIntl,36,29,72,NL,NL,220,NL
1109,730,N,YoungstownState,36,29,74,2,6,-260,3.5
1109,731,V,EasternKentucky,30,38,68,13.5,12.5,-1000,7
1109,732,H,KennesawSt,26,34,60,NL,NL,650,NL
1109,733,N,Army,49,35,84,12.5,11.5,-800,4
1109,734,N,TheCitadel,36,33,69,NL,NL,550,NL
1109,735,V,AirForce,25,38,63,1,1.5,-120,4
1109,736,H,VMI,39,32,71,NL,NL,100,NL
1109,737,N,SouthDakotaSt,44,45,89,1.5,2.5,-150,3
1109,738,N,LoyolaMarymount,45,53,98,NL,NL,130,NL
1109,739,V,GrandCanyon,27,32,59,NL,NL,650,NL
1109,740,H,SanDiego,40,30,70,13.5,12.5,-1000,4.5
1109,741,N,NewMexicoState,38,32,70,11,14,-1350,6.5
1109,742,N,TennesseeState,32,23,55,NL,NL,885,NL
1109,743,V,WesternMichigan,36,32,68,NL,NL,330,NL
1109,744,H,Hawaii,39,39,78,7.5,9,-410,4.5
1109,745,V,Manhattan,30,43,99,NL,NL,295,NL
1109,746,H,LaSalle,32,41,90,7,7.5,-355,3.5
1109,747,V,TennesseeTech,19,43,62,NL,NL,650,NL
1109,748,H,SouthFlorida,28,44,72,14,12,-1000,4.5
1109,749,V,Iona,44,25,69,NL,NL,125,NL
1109,750,H,ClevelandState,29,44,73,1.5,2,-145,4.5
1109,751,V,Niagara,34,38,72,140,146,820,79
1109,752,H,SetonHall,39,44,83,13,13.5,-1270,6.5
1109,753,V,IPFW,35,45,80,NL,NL,1500,NL
1109,754,H,Dayton,44,37,81,16.5,17.5,-3000,9
1109,755,V,southDakota,21,25,46,NL,NL,400,NL
1109,756,H,St.Bonaventure,31,37,68,11,9.5,-500,2.5
1109,757,V,NorthernArizona,25,49,74,NL,NL,285,NL
1109,758,H,TexasSanAntonio,21,42,63,7,7.5,-345,8
1109,759,V,EasternIllinois,28,27,55,125,132,800,69
1109,760,H,Northwestern,32,40,72,13.5,13,-1250,6
1109,761,V,CSFullerton,49,35,84,NL,NL,200,NL
1109,762,H,MontanaState,25,30,55,1.5,5,-240,7
1110,509,V,Massachusetts,32,54,86,151,150.5,142,NL
1110,510,H,BostonCollege,36,37,73,3,3,-160,NL
1110,511,V,NCWilmington,22,40,62,149,150,NL,NL
1110,512,H,IowaState,52,43,95,20,18.5,NL,NL
1110,513,N,YoungstownState,36,39,75,150,151,176,NL
1110,514,N,EasternKentucky,26,41,67,4.5,4.5,-200,NL
1110,515,V,FloridaIntl,32,34,66,4,3,-150,NL
1110,516,H,KennesawSt,32,26,58,138,139.5,133,NL
1110,517,V,Elon,47,28,75,pk,2.5,-145,NL
1110,518,H,Marist,16,32,48,141,141,129,NL
1110,519,V,NebraskaOmaha,43,32,75,158.5,158.8,NL,NL
1110,520,H,Iowa,36,47,83,28.5,29.5,NL,NL
1110,521,V,JacksonvilleState,27,35,62,131.5,132,NL,NL
1110,522,H,Illinois,40,46,86,17,15.5,NL,NL
1110,523,V,TennesseeMartin,35,30,65,143.5,144.5,NL,NL
1110,524,H,Colorado,45,46,91,23.5,23.5,NL,NL
1111,719,V,Yale,24,38,62,NL,145.5,1150,75.5
1111,720,H,Connecticut,39,41,80,18,15.5,-1800,4.5
1111,721,V,KentState,38,43,81,142,146.5,70,79
1111,722,H,Temple,42,35,77,8,6.5,250,3
1111,723,V,NorthTexas,38,44,82,NL,144.5,-300,77.5
1111,724,H,Oklahoma,48,47,95,15,15.5,-1600,6
1111,725,V,RhodeIsland,24,34,58,NL,138,230,74
1111,726,H,SMU,37,52,89,6.5,6,-270,0.5
1111,727,V,Rutgers,37,39,76,NL,147,190,77
1111,728,H,UAB,31,48,79,4,5.5,-230,4.5
1111,729,V,ColoradoState,26,35,61,140,145,1060,75.5
1111,730,H,Gonzaga,47,46,93,13,15.5,-1660,4.5
1111,731,V,LongBeachState,18,39,57,NL,145,1875,74
1111,732,H,Arizona,44,47,91,19,20.5,-3750,7.5
1111,733,V,BYU,54,54,108,152,155,170,86.5
1111,734,H,Stanford,46,53,99,5.5,4,-195,4
1111,735,V, WesternKentucky,28,21,49,136.5,142,1070,NL
1111,736,H, WichitaState,30,36,66,13.5,15.5,-1670,NL
1111,737,N,TennesseeState,21,31,52,NL,142.5,420,NL
1111,738,N,WesternMichigan,31,32,63,6.5,9.5,-570,2.5
1111,739,V,Belmont,31,30,61,NL,145,230,NL
1111,740,H,Richmond,34,35,69,5.5,6,-280,3.5
1111,741,V,southDakota,33,33,66,NL,144,600,NL
1111,742,H,Canisius,35,36,71,13,11.5,-950,6
1111,743,V,WiscMilwaukee,35,46,81,NL,142.5,705,NL
1111,744,H,Davidson,42,35,77,13,12.5,-1105,5.5
1111,745,V,GeorgiaSouthern,32,35,80,NL,128.5,1050,NL
1111,746,H,MiamiFlorida,35,32,81,14,15.5,-1600,8
1111,747,V,NorthernArizona,35,33,68,NL,140.5,800,74
1111,748,H,TexasTech,42,46,88,11,12.5,-1250,5.5
1112,509,V,Akron,31,32,63,142,146,400,77.5
1112,510,H,SaintMarysCA,38,47,85,9.5,9,-510,3.5
1112,511,V,LSU,45,45,90,154,158.5,175,87
1112,512,H,Massachusetts,49,43,92,4,5,-205,2
1112,513,V,WestVirginia,41,41,82,2.5,3,-155,0.5
1112,514,H,VirginiaTech,36,51,87,149,150,135,82
1112,515,V,SouthCarolina,39,25,64,150,149.5,815,82
1112,516,H,Baylor,38,28,66,14,13,-1265,8
1112,517,V,NCState,35,22,57,143,151.5,255,79.5
1112,518,H,Cincinnati,35,33,68,7,7,-315,4.5
1112,519,V,GeorgiaState,34,46,80,NL,145,160,76.5
1112,520,H,Vanderbilt,35,51,86,5.5,3.5,-185,2
1112,521,V,FresnoState,18,36,54,NL,NL,1100,73.5
1112,522,H,Pittsburgh,35,40,75,14.5,16.5,-1700,6.5
1112,523,V,Hofstra,31,38,69,NL,NL,20000,NL
1112,524,H,Louisville,46,51,97,30.5,32.5,-60000,14
1112,525,V,CharlotteU,49,33,82,NL,NL,245,NL
1112,526,H,CollOfCharleston,38,45,83,5.5,6.5,-290,6.5
1112,527,V,VaCommonwealth,24,35,59,137,141.5,140,73
1112,528,H,Virginia,26,30,56,3,3,-160,1.5
1112,529,V,Fordham,21,53,74,NL,155,2500,81
1112,530,H,Syracuse,46,43,89,19,19.5,-5000,6.5
1112,531,V,MichiganState,44,34,78,2,4,-175,80
1112,532,H,Kentucky,32,42,74,141.5,147.5,155,2
1112,533,V,Drexel,34,44,78,3,5,-225,1.5
1112,534,H,IllinoisState,30,40,70,NL,150,185,79
1112,535,V,CentralMichigan,28,42,70,NL,155,435,81
1112,536,H,Bradley,39,41,80,10.5,10,-570,3
1112,537,V,SouthAlabama,45,32,77,NL,148,230,79.5
1112,538,H,Texas,31,53,84,7.5,6.5,-270,6
1112,539,V,Ohio,28,41,69,NL,147.5,1750,78.5
1112,540,H,OhioState,40,39,79,17,19,-3500,8
1112,541,V,Tennessee,20,43,63,141,141,120,1
1112,542,H,Xavier,27,40,67,2.5,2.5,-140,73.5
1112,543,V,Florida,26,27,53,134,137,215,70.5
1112,544,H,Wisconsin,29,30,59,5,6,-255,3.5
1112,545,V,SouthernIllinois,34,25,59,NL,149.5,1100,73
1112,546,H,Missouri,35,37,72,16.5,16.5,-1700,9
1112,547,V,MiamiOhio,18,36,54,NL,149.5,885,77.5
1112,548,H,ArizonaState,41,49,90,14.5,14,-1350,4
1112,549,V,Kansas,40,54,94,155,158.5,200,84.5
1112,550,H,Duke,42,41,83,5,6,-240,3
1112,551,V,Nevada,23,37,60,NL,147,175,77
1112,552,H,CalPolySLO,32,26,58,4.5,4.5,-210,1.5
1112,553,V,CalSantaBarbara,45,41,86,NL,142.5,340,75.5
1112,554,H,UNLV,29,36,65,11.5,8.5,-425,8.5
1112,555,V,CalIrvine,39,40,79,NL,157,105,82.5
1112,556,H,Pacific,43,41,84,4,1.5,-125,0.5
1112,557,V,Oakland,24,36,60,NL,163.5,800,83.5
1112,558,H,UCLA,44,47,91,14,14,-1250,5
1112,559,V,CSNorthridge,31,48,79,NL,161,220,83.5
1112,560,H,USC,42,53,95,6,6,-260,0.5
1112,561,V,SanJoseState,28,49,77,NL,156.5,650,81.5
1112,562,H,SantaClara,42,47,89,13,13,-1000,4
1112,563,V,NewMexicoState,46,49,95,143,149,165,84
1112,564,H,Hawaii,37,51,88,pk,4,-190,5.5
1112,565,V,Quinnipiac,31,36,67,150,157,525,81.5
1112,566,H,LaSalle,35,38,73,11.5,11.5,-750,5
1112,567,V,Manhattan,38,33,71,5.5,5,-220,2.5
1112,568,H,Columbia,35,35,70,NL,NL,180,NL
1112,569,V,EastCarolina,30,55,85,2,1,-118,3
1112,570,H,NCGreensboro,40,44,84,NL,NL,-102,NL
1112,571,V,Pennsylvania,41,38,79,4.5,5,-220,1
1112,572,H,Monmouth,33,40,73,NL,NL,180,NL
1112,573,V,Evansville,44,40,84,4.5,3.5,-175,0.5
1112,574,H,IUPUI,38,40,78,NL,NL,155,NL
1112,575,V,Montana,26,32,58,NL,148,790,79
1112,576,H,Minnesota,40,44,84,13,13.5,-1225,4.5
1112,577,V,WesternIllinois,17,30,47,NL,135,650,70
1112,578,H,Nebraska,36,26,62,12.5,13,-1000,3.5
1112,579,V,LoyolaChicago,32,37,69,NL,150,115,78.5
1112,580,H,TennesseeTech,32,42,74,pk,2,-135,1.5
1112,581,V,Samford,34,41,75,NL,150,155,80.5
1112,582,H,UTArlington,41,47,88,6,4,-175,0.5
1112,583,V,SouthernUtah,26,31,57,NL,149.5,5000,80.5
1112,584,H,UtahState,46,44,90,24,22.5,-12500,9
1112,585,V,Denver,18,32,50,NL,136.5,310,69.5
1112,586,H,California,35,42,77,7.5,8.5,-370,2
1112,591,V,Hartford,26,25,51,NL,145,320,74.5
1112,592,H,FlaGulfCoast,27,38,65,10,7.5,-390,4
1112,593,V,LongIsland,36,36,72,174,171.5,6125,88.5
1112,594,H,Indiana,33,40,73,21,23.5,-11375,13.5
1113,725,V,WrightState,31,39,70,132,128.5,430,71.5
1113,726,H,Georgetown,50,38,88,11,10,-630,2
1113,727,V,KentState,33,43,76,149,147.5,305,79
1113,728,H,SetonHall,42,36,78,9.5,8,-385,2.5
1113,729,V,FloridaState,38,42,80,147.5,148.5,-105,78.5
1113,730,H,CentralFlorida,33,35,68,2,1,-115,2
1113,731,V,Valparaiso,25,27,52,NL,147.5,655,77
1113,732,H,Illinois,33,31,64,13,12.5,-1055,5
1113,733,V,Brown,30,39,69,144,143.5,710,75.5
1113,734,H,Providence,44,29,73,15.5,13.5,-1110,4
1113,735,V,SouthernMiss,35,40,75,157,159,105,80
1113,736,H,Depaul,30,38,68,1,1.5,-125,2
1113,737,V,Wyoming,31,27,58,NL,138,420,73.5
1113,738,H,Colorado,26,37,63,11,9.5,-570,8
1113,739,V,PortlandU,33,40,73,NL,156,225,82
1113,740,H,OregonState,41,38,79,7,6,-275,2.5
1113,741,V,ClevelandState,38,44,82,NL,154,215,NL
1113,742,H,SanFrancisco,35,56,91,6,6,-255,NL
1113,743,V,Pepperdine,40,29,69,NL,130,-115,70.5
1113,744,H,CalRiverside,32,34,66,pk,pk,-105,1.5
1113,745,V,Buffalo,33,48,81,NL,2.5,-150,4.5
1113,746,H,Niagara,47,45,92,1,157,130,NL
1113,747,V,Marist,25,37,62,NL,145,1300,76
1113,748,H,St.Josephs,40,41,81,18,17,-2150,6.5
1113,749,V,SaintLouis,46,36,82,18,19,-3500,6.5
1113,750,H,SIUEdwardsville,21,37,58,NL,143.5,1750,75.5
1113,751,V,TennMartin,31,31,62,NL,151,1150,80
1113,752,H,ArkansasState,38,34,72,16,16.5,-1800,8
1113,753,V,WesternCarolina,39,44,83,NL,151,1150,81.5
1113,754,H,Oregon,41,66,107,17,16.5,-1800,8.5
1114,505,V,DetroitU,26,29,55,NL,157,3000,82.5
1114,506,H,Connecticut,48,53,101,20.5,18,-7000,6
1114,507,V,Toledo,40,55,95,NL,157.5,355,85.5
1114,508,H,BostonCollege,48,44,92,10.5,8.5,-460,2.5
1114,509,V,Temple,36,33,69,150,152,180,78
1114,510,H,Towson,31,44,75,3,5,-215,6
1114,511,V,Yale,37,34,71,NL,153,220,80
1114,512,H,Rutgers,34,38,72,9,6,-270,5.5
1114,513,V,William&Mary,39,23,62,NL,154.5,1375,82.5
1114,514,H,WichitaState,38,41,79,16,17,-2400,11.5
1114,515,V,Troy,30,39,69,NL,152,1050,80
1114,516,H,UAB,40,41,81,15,15,-1600,6
1114,517,V,TexSanAntonio,19,43,62,NL,155.5,905,78.5
1114,518,H,HoustonU,36,44,80,12.5,13.5,-1405,4.5
1114,519,V,TexasTech,28,36,64,142.5,143.5,430,75
1114,520,H,Alabama,40,36,76,11,10.5,-630,3
1114,521,V,LoyolaMarymount,35,39,74,2,155,120,81.5
1114,522,H,LongBeachState,35,38,73,NL,2.5,-140,2
1114,523,V,Arizona,39,30,69,pk,3.5,-165,76.5
1114,524,H,SanDiegoState,28,32,60,145,146.5,145,0.5
1114,525,V,Northwestern,27,31,58,150,151.5,450,77
1114,526,H,Stanford,29,42,71,10.5,10.5,-700,6
1114,527,V,CalIrvine,38,48,86,NL,161,405,85.5
1114,528,H,WashingtonU,36,36,72,10,9.5,-555,6.5
1114,529,V,IndianaState,49,46,95,NL,NL,130,NL
1114,530,H,Belmont,33,63,96,3.5,2.5,-150,5
1114,531,V,AustinPeay,29,40,69,NL,NL,4000,NL
1114,532,H,MemphisU,51,44,95,24,22,-10000,8.5
1114,533,V,Montana,24,53,77,NL,NL,215,NL
1114,534,H,SouthDakotaSt,25,44,69,5,6,-255,4.5
1114,535,V,NDakotaSt,27,38,65,NL,NL,225,NL
1114,536,H,SaintMarysCA,34,44,78,6.5,6,-275,2.5
1114,541,V,MDEasternShore,23,40,63,140,147,16000,76.5
1114,542,H,Iowa,56,53,109,31.5,30.5,-48000,11.5
1115,723,V,FlaAtlantic,29,35,64,NL,160.5,17500,85.5
1115,724,H,Duke,52,45,97,29.5,31.5,-52500,12.5
1115,725,V,Cornell,14,40,54,NL,157,25000,81
1115,726,H,Louisville,53,46,99,32.5,31,-75000,11.5
1115,727,V,GeorgiaTech,43,37,80,1,2,-140,76
1115,728,H,Georgia,38,33,71,131.5,134,120,0.5
1115,729,V,ULLafayette,38,25,63,NL,163.5,565,86
1115,730,H,Arkansas,39,37,76,12,12,-865,7
1115,731,V,SouthFlorida,35,40,75,4,3.5,-165,0.5
1115,732,H,BowlingGreen,28,33,61,NL,137.5,145,71.5
1115,733,V,ClevelandState,43,40,83,NL,161.5,110,84.5
1115,734,H,UTArlington,28,45,73,pk,1.5,-130,4
1115,735,V,Rice,33,32,65,142.5,139.5,1869,74.5
1115,736,H,TexasA&M,34,34,68,18,19,-3006,10.5
1115,737,V,Columbia,26,27,53,144,145.5,5475,72
1115,738,H,MichiganState,22,40,62,22,23.5,-10025,15.5
1115,739,V,Nevada,41,51,92,NL,156.5,240,83.5
1115,740,H,SanFrancisco,43,47,90,7,6.5,-290,4
1115,741,V,UCDavis,29,31,60,NL,153,525,81.5
1115,742,H,UtahU,45,49,94,10,10.5,-825,2.5
1115,743,V,Oakland,30,30,60,NL,163,2500,80.5
1115,744,H,California,24,40,64,18,20.5,-5000,13.5
1115,745,N,TennesseeTech,39,39,78,6.5,7.5,-360,7
1115,746,N,TXPanAmerican,44,37,81,NL,149.5,290,83
1115,747,V,IPFW,32,39,71,3.5,2.5,-140,2.5
1115,748,H,TexasA&MCorpus,33,39,72,NL,146,120,76.5
1115,749,N,SanJoseState,26,35,61,NL,154.5,285,77
1115,750,N,WiscMilwaukee,28,36,64,6,7.5,-345,3
1115,751,V,JamesMadison,33,27,60,2,136,120,70
1115,752,H,NoIllinois,23,32,55,NL,2,-140,2.5
1115,753,V,Elon,32,37,69,NL,NL,120,NL
1115,754,H,CharlotteU,32,51,83,2,2.5,-140,2
1115,755,V,WesternCarolina,18,43,61,NL,161,220,0.5
1115,756,H,VirginiaTech,38,41,79,7,6,-260,81.5
1115,757,V,MurrayState,36,24,60,NL,148,140,76.5
1115,758,H,OldDominion,29,41,70,2.5,3.5,-160,3.5
1115,759,V,Samford,25,34,59,153,155.5,2300,80.5
1115,760,H,IndianaU,54,51,105,20,20,-3700,7
1115,761,V,MoreheadState,23,33,56,144,144.5,570,75.5
1115,762,H,Xavier,38,41,79,14,11.5,-870,3
1115,763,V,IdahoState,25,35,60,NL,150.5,4875,78.5
1115,764,H,ArizonaState,41,47,88,21,23.5,-12000,9
1115,765,V,NebraskaOmaha,27,43,70,NL,162.5,935,83.5
1115,766,H,UNLV,36,37,73,13,14,-1435,5.5
1115,767,V,NorthernArizona,40,23,63,NL,160,1050,82.5
1115,768,H,USC,30,37,67,17,16.5,-1650,12
1115,771,V,HolyCross,25,29,54,160,159.5,3600,78
1115,772,H,NorthCarolina,25,37,62,21.5,21,-6400,13
1116,523,V,Pepperdine,38,50,88,NL,149.5,220,79.5
1116,524,H,CentralMichigan,41,30,71,3.5,6,-260,3
1116,525,V,PennState,47,36,83,NL,3,-155,80.5
1116,526,H,Pennsylvania,24,47,71,pk,151.5,135,3
1116,527,V,WrightState,35,37,72,NL,152.5,120,80
1116,528,H,Depaul,33,48,81,1.5,2.5,-140,3
1116,529,V,Akron,33,40,73,NL,145,200,75
1116,530,H,MiddleTennSt,33,47,80,5,5.5,-240,3.5
1116,531,V,OhioState,19,33,52,1,1,-120,0.5
1116,532,H,Marquette,19,16,35,145,144,100,72
1116,533,V,SantaClara,34,39,73,NL,1.5,-125,2.5
1116,534,H,CSFullerton,40,46,86,1.5,NL,105,84.5
1116,535,V,MinnesotaU,40,34,74,NL,143,105,78.5
1116,536,H,Richmond,37,22,59,pk,1.5,-125,1
1116,537,V,UtahState,39,32,71,NL,2,-135,77
1116,538,H,CalSantaBarb,29,35,64,pk,144,115,0.5
1116,539,V,Creighton,40,43,83,3.5,3.5,-165,3.5
1116,540,H,St.Josephs,45,34,79,NL,150,145,83.5
1116,541,V,Hawaii,46,34,80,NL,161,615,88.5
1116,542,H,Missouri,45,47,92,11,12.5,-1015,8
1116,543,V,ArkansasLR,27,29,56,NL,144,2300,75.5
1116,544,H,Florida,27,59,86,20,20.5,-3700,12
1116,545,V,CSNorthridge,27,37,64,NL,156,225,82.5
1116,546,H,FresnoState,41,39,80,6,5.5,-265,0.5
1116,547,V,NorthernIowa,29,41,70,NL,140,115,71.5
1116,548,H,GeorgeMason,30,46,76,4,2,-135,1
1116,549,V,Tulsa,43,50,93,NL,142,160,78.5
1116,550,H,MissouriSt,39,57,96,5.5,4.5,-190,5
1116,551,V,SaintLouis,37,39,76,12.5,12.5,-1060,7.5
1116,552,H,SoIllinois,36,31,67,NL,139.5,660,75.5
1116,553,V,Wisconsin,34,35,69,4.5,4.5,-200,1.5
1116,554,H,WiscGreenBay,29,37,66,NL,133.5,170,70.5
1116,555,V,Princeton,31,36,67,NL,137.5,275,72
1116,556,H,Butler,33,37,70,6,7,-325,4
1116,557,V,LoyolaChicago,31,28,59,NL,143.5,150,75
1116,558,H,Tulane,19,46,65,4,4,-170,5
1116,559,V,ArkansasState,32,32,64,NL,132.5,365,71.5
1116,560,H,Wyoming,56,29,85,7,9,-460,1.5
1116,561,V,Drake,23,40,63,NL,147.5,850,77.5
1116,562,H,SaintMarysCA,33,34,67,15,14,-1300,5.5
1116,563,N,IPFW,32,34,66,6,6,-270,1.5
1116,564,N,TXPanAmerican,25,35,60,NL,NL,230,NL
1116,565,V,TennesseeTech,31,31,62,NL,2,-135,1
1116,566,H,TexasA&MCorpus,32,28,60,pk,135.5,115,71
1116,567,N,WiscMilwaukee,31,46,77,2,3,-150,2
1116,568,N,JamesMadison,31,35,66,NL,142.5,130,73.5
1116,569,V,SanJoseState,24,35,59,NL,132,140,68.5
1116,570,H,NoIllinois,26,34,60,2.5,3,-160,1.5
1116,571,V,AppalachianSt,21,28,49,NL,148.5,1875,77
1116,572,H,Cincinnati,40,37,77,19.5,19.5,-3750,8
1116,573,V,Davidson,27,30,57,NL,NL,400,70
1116,574,H,Virginia,29,41,70,8,9.5,-500,5.5
1116,575,V,SEMissouriSt,42,34,76,2.5,4.5,-200,1.5
1116,576,H,IUPUI,35,33,68,NL,159.5,170,NL
1116,577,V,TennesseeState,29,42,71,NL,139.5,3500,NL
1116,578,H,WichitaState,28,57,85,23,24.5,-8500,14.5
1116,579,V,Wofford,31,24,55,NL,145.5,315,76
1116,580,H,Iona,35,41,76,9,8.5,-380,4
