Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1112,744,H,LongBeachState,27,42,69,12,13,-1100,9
1112,745,V,SanJoseState,27,25,52,NL,130,255,70
1112,746,H,CalPolySLO,40,39,79,6,6.5,-310,0.5
1112,747,V,NorthernIowa,33,30,63,NL,121,155,66
1112,748,H,OldDominion,25,21,46,5,4,-175,4.5
1112,749,V,Butler,37,32,77,3,2.5,-145,69.5
1112,750,H,Evansville,28,41,80,NL,129.5,125,1.5
1112,751,V,SouthAlabama,29,36,65,NL,137,1000,73
1112,752,H,MississippiSt,44,36,80,17,14.5,-1500,4.5
1112,753,N,NDakotaSt,38,40,78,NL,2,-135,75.5
1112,754,N,ULLafayette,33,25,58,1,142,115,0.5
1112,755,V,NorthernArizona,26,24,50,NL,139.5,550,72.5
1112,756,H,SanFrancisco,28,41,69,8,11.5,-800,6.5
1112,757,N,Bryant,34,36,70,NL,140,145,74
1112,758,N,UCDavis,35,28,63,4.5,3,-165,2
1112,759,V,SouthernUtah,15,22,37,NL,136.5,1500,71
1112,760,H,SanDiegoState,41,29,70,21.5,18,-3000,5.5
1112,761,N,FlaAtlantic,35,30,65,NL,2,-135,1
1112,762,N,PortlandU,35,35,70,pk,139,115,75
1112,763,V,GeorgiaState,33,41,74,NL,147.5,1150,77.5
1112,764,H,WashingtonU,43,48,91,17,16.5,-1800,7
1112,765,N,Army,49,23,72,NL,2,-130,78
1112,766,N,TheCitadel,37,46,83,pk,144.5,110,2
1112,767,V,VMI,28,37,65,NL,161,310,82.5
1112,768,H,AirForce,38,37,75,6,8,-370,2
1112,769,V,YoungstownState,29,47,76,1,1.5,-130,2
1112,770,H,Samford,32,37,69,NL,139,110,73.5
1112,771,V,NewMexicoState,41,48,89,NL,3.5,-170,2.5
1112,772,H,No.Colorado,41,34,75,pk,140,150,76.5
1112,781,V,Presbyterian,30,25,55,138.5,138.5,13000,74
1112,782,H,Duke,53,43,96,29,28.5,-27000,10
1113,541,V,WiscGreenBay,23,43,66,NL,147,450,78
1113,542,H,Duquesne,37,47,84,10.5,10,-600,1.5
1113,543,V,ClevelandState,37,34,71,142.5,140,900,75.5
1113,544,H,Vanderbilt,24,34,58,15.5,14,-1300,11
1113,545,V,MiddleTennSt,22,36,58,NL,138,200,69.5
1113,546,H,LoyolaMarymount,20,31,51,4,5.5,-240,3.5
1113,547,V,CalRiverside,16,25,41,NL,133.5,340,67.5
1113,548,H,UTEP,18,34,52,9.5,8.5,-425,4
1113,549,V,BowlingGreen,22,32,54,130,130.5,400,69.5
1113,550,H,Georgia,33,30,63,12,10,-500,2
1113,551,V,BallState,38,25,63,NL,133,650,72
1113,552,H,Arizona,29,44,73,15,13,-900,11
1113,553,V,NCWilmington,27,35,62,NL,132,750,70.5
1113,554,H,Maryland,32,39,71,15,13,-1100,7
1113,555,V,GeoWashington,19,35,54,138,142,700,72
1113,556,H,California,39,42,81,11.5,12.5,-1000,3
1113,557,V,Bryant,45,33,78,NL,2,-130,2.5
1113,558,H,SouthernUtah,52,43,95,pk,135.5,110,74.5
1113,559,N,UCDavis,29,45,74,NL,133,1625,71
1113,560,N,SanDiegoState,48,41,89,20.5,19.5,-3250,7
1113,561,V,NDakotaSt,43,27,70,3.5,8.5,-400,0.5
1113,562,H,NorthernArizona,22,36,58,NL,138,325,70
1113,563,N,ULLafayette,31,39,70,NL,140,400,75.5
1113,564,N,SanFrancisco,36,35,71,8,9,-500,4.5
1113,565,V,GeorgiaState,23,38,61,NL,135,150,0.5
1113,566,H,PortlandU,31,35,66,2.5,3.5,-170,70
1113,567,N,FlaAtlantic,24,47,71,NL,149.5,900,78.5
1113,568,N,WashingtonU,35,42,77,14,14.5,-1300,5.5
1113,569,V,Rider,45,33,78,NL,139,2625,75
1113,570,H,Pittsburgh,45,41,86,22,22.5,-5500,12
1113,571,V,Canisius,40,33,73,NL,136.5,600,76
1113,572,H,JamesMadison,37,45,82,10.5,12,-800,8.5
1113,573,V,TennMartin,21,44,65,NL,143,1450,73.5
1113,574,H,Ohio,40,34,74,16,18,-2750,6.5
1113,575,V,JacksonvilleSt,20,24,44,NL,131.5,2125,68
1113,576,H,Marshall,21,37,58,20.5,21,-4250,10.5
1113,577,V,TennesseeChat,24,29,53,149,152.5,1200,79.5
1113,578,H,IndianaU,36,42,78,15.5,17.5,-2000,7
1113,579,V,MoreheadState,30,31,61,NL,136,700,72.5
1113,580,H,NCState,48,43,91,10,13,-1100,3.5
1113,591,V,NorthCarolina,48,43,91,16,17.5,-3238,8
1113,592,H,NCAsheville,39,36,75,147.5,152,2012,82
1114,741,V,Northeastern,28,39,67,136,140,250,75
1114,742,H,Massachusetts,40,43,83,4.5,7,-300,1
1114,743,V,Temple,28,29,73,11,9.5,-480,6
1114,744,H,Pennsylvania,28,29,67,128,127,380,68
1114,745,V,CentralFlorida,21,29,50,131.5,132.5,415,69.5
1114,746,H,FloridaState,29,44,73,10,9.5,-530,3.5
1114,747,V,IndianaState,34,37,71,11.5,11.5,-750,4.5
1114,748,H,ULMonroe,26,33,59,126,127.5,550,68.5
1114,749,V,LoyolaChicago,23,38,61,135,133.5,925,69.5
1114,750,H,KansasState,28,46,74,17,14.5,-1300,6.5
1114,751,V,WiscMilwaukee,35,24,59,10,9.5,-500,2.5
1114,752,H,NoIllinois,23,34,57,140,134,400,70.5
1114,753,V,Towson,16,31,47,132,125,NL,65.5
1114,754,H,Michigan,37,27,64,26,28.5,NL,10.5
1114,755,V,DetroitU,31,22,53,142,144,240,75
1114,756,H,NotreDame,28,31,59,7.5,6.5,-280,5.5
1114,757,V,Nevada,29,38,67,145,146,720,77
1114,758,H,UNLV,38,33,71,14,12.5,-925,5
1114,759,V,Nebraska,25,24,64,123.5,119,110,63.5
1114,760,H,USC,23,26,61,pk,2,-130,2
1114,761,V,CalIrvine,21,29,50,147,145.5,230,73.5
1114,762,H,SanJoseState,25,26,51,7,5.5,-270,2
1114,763,V,WashingtonState,32,49,81,139.5,142,650,75.5
1114,764,H,Gonzaga,41,48,89,10,13,-900,6
1114,765,V,NorthernIowa,13,28,41,129,129.5,475,67.5
1114,766,H,SaintMarysCA,26,31,57,10,11,-650,4
1114,767,N,Brown,29,39,68,139,1,-130,3.5
1114,768,N,AlbanyNY,41,36,77,1,139,110,NL
1114,769,V,Manhattan,26,30,56,130.5,136.5,NL,72.5
1114,770,H,Syracuse,52,40,92,26,23,NL,8
1114,771,V,Monmouth,24,22,46,129.5,139,NL,73
1114,772,H,VirginiaTech,42,49,91,21,21.5,NL,7.5
1114,773,N,FloridaIntl,36,30,79,147,146,688,78
1114,774,N,GeorgeMason,32,34,76,15,12.5,-875,8.5
1114,775,N,SMU,29,27,56,132,127,170,71
1114,776,N,ColoradoState,51,24,75,4.5,4.5,-200,2
1114,777,V,FresnoState,30,29,59,133.5,131,1200,71
1114,778,H,Stanford,34,41,75,13,15,-1900,7.5
1114,779,N,GeorgiaState,32,45,77,131.5,130.5,170,71
1114,780,N,FlaAtlantic,45,39,84,3.5,4.5,-200,1.5
1114,781,V,PortlandU,23,40,63,147.5,149.5,1075,78
1114,782,H,WashingtonU,43,50,93,13.5,15,-1600,4.5
1114,783,V,NCGreensboro,16,29,45,142,140.5,NL,NL
1114,784,H,Georgetown,41,45,86,20.5,19.5,NL,6
1114,785,V,Marist,29,38,67,130,127,NL,NL
1114,786,H,SouthFlorida,32,49,81,17.5,19.5,NL,9.5
1114,787,V,Furman,19,43,62,132.5,134.5,260,NL
1114,788,H,Columbia,30,28,58,4.5,7.5,-320,1.5
1114,789,V,Providence,29,51,80,134,134.5,290,NL
1114,790,H,Fairfield,30,42,72,7.5,8,-350,5
1114,791,V,TennesseeState,24,25,49,134.5,136,140,NL
1114,792,H,WesternKentucky,23,29,52,3,3.5,-160,3
1114,793,V,Richmond,28,33,61,140.5,135,240,NL
1114,794,H,Davidson,37,37,74,4,6.5,-280,1
1114,795,V,SIUEdwardsville,23,23,46,138,138,NL,NL
1114,796,H,Illinois,36,30,66,34,34,NL,16.5
1115,541,V,CSNorthridge,34,33,67,136,138,695,76
1115,542,H,Hawaii,37,49,86,11,12.5,-995,7
1115,543,V,KentState,28,42,70,133,135,365,73
1115,544,H,WestVirginia,33,27,60,9.5,9,-465,4
1115,545,V,SanDiegoState,30,37,67,133,137.5,380,74
1115,546,H,Baylor,32,45,77,8,9,-480,5
1115,547,V,RhodeIsland,43,47,90,138,145,1295,81.5
1115,548,H,Texas,46,54,100,15.5,16.5,-1995,9
1115,549,V,Rutgers,25,32,57,NL,129.5,420,69
1115,550,H,MiamiFlorida,35,37,72,9,9.5,-520,3
1115,551,V,Dayton,30,29,67,3.5,3.5,-175,2
1115,552,H,MiamiOhio,28,31,72,NL,132.5,155,71
1115,553,V,LaSalle,31,30,69,NL,151.5,950,79
1115,554,H,Villanova,26,35,76,15.5,15,-1400,10.5
1115,555,V,CharlotteU,28,33,77,2,2,-135,2
1115,556,H,CentralMichigan,27,34,75,NL,127.5,115,69
1115,557,V,MichiganState,33,36,69,138.5,140,270,74.5
1115,558,H,Duke,34,40,74,5,7,-330,4.5
1115,559,V,MissouriSt,36,41,77,3.5,4.5,-210,68
1115,560,H,ArkansasState,21,25,46,NL,127.5,180,1.5
1115,561,V,Florida,32,42,74,135.5,140.5,360,76.5
1115,562,H,OhioState,35,46,81,10.5,8.5,-460,4.5
1115,563,V,SaintLouis,37,24,61,5.5,8,-335,64.5
1115,564,H,SoIllinois,15,27,42,NL,122.5,275,pk
1115,565,V,IowaState,27,38,65,3,1,-120,1
1115,566,H,Drake,30,44,74,NL,142,100,75
1115,567,V,Pepperdine,35,31,66,NL,134,950,72.5
1115,568,H,ArizonaState,29,31,60,13,14.5,-1400,10.5
1115,569,V,Kansas,28,37,65,147.5,147.5,240,76
1115,570,H,Kentucky,28,47,75,4,6.5,-295,4
1115,571,V,SantaClara,24,32,56,NL,141,310,74
1115,572,H,CalSantaBarb,42,47,89,6,8,-380,pk
1115,573,V,MiddleTennSt,40,46,86,NL,128.5,555,72.5
1115,574,H,UCLA,32,34,66,11,11,-755,9
1115,575,N,Brown,27,25,52,1.5,2,-135,1.5
1115,576,N,Manhattan,30,24,54,NL,144,115,74.5
1115,577,V,AlbanyNY,34,40,74,NL,137,4900,75.5
1115,578,H,Syracuse,51,47,98,24,22.5,-9100,8
1115,579,V,FloridaIntl,26,37,63,140.5,137,2300,72
1115,580,H,VirginiaTech,33,45,78,19,20,-3700,10
1115,581,N,Monmouth,21,18,39,NL,144,920,74
1115,582,N,GeorgeMason,40,31,71,15,14,-1370,4.5
1115,583,V,ArkPineBluff,24,22,46,NL,134,6125,71
1115,584,H,OklahomaState,31,42,73,24,25.5,-11375,13.5
1115,585,N,TexSanAntonio,31,47,78,NL,144,300,77
1115,586,N,OralRoberts,46,31,77,6.5,7.5,-370,1
1115,587,N,SMU,22,30,52,5,1,-125,0.5
1115,588,N,FresnoState,21,33,54,NL,124.5,105,65.5
1115,589,V,ColoradoState,33,19,52,137.5,139.5,355,74
1115,590,H,Stanford,31,33,64,4.5,8.5,-455,6.5
1115,591,V,Drexel,28,52,80,1.5,3,-155,3
1115,592,H,Rider,28,34,62,132,129,135,68.5
1115,593,V,MoreheadState,25,32,57,138.5,138,545,72.5
1115,594,H,CollCharleston,37,35,72,11.5,10,-745,3.5
1115,595,V,Belmont,39,42,81,144,142.5,125,0.5
1115,596,H,MemphisU,46,51,97,4.5,3,-145,79
1115,597,V,JacksonvilleSt,21,38,59,NL,121.5,4537,65
1115,598,H,Cincinnati,44,29,73,26,25,-8213,10
1115,599,V,SouthCarolina,23,30,53,5,7,-330,7
1115,600,H,Elon,34,24,58,NL,145,270,75.5
1115,601,V,TennesseeChat,27,19,46,NL,138.5,845,71
1115,602,H,Butler,28,29,57,14,13.5,-1245,7.5
1115,603,V,No.Colorado,14,42,56,NL,140.5,290,0.5
1115,604,H,Wyoming,32,43,75,6,7.5,-360,73
1115,605,V,UtahState,27,36,63,1.5,134,130,2
1115,606,H,WeberState,42,31,73,147,3,-150,71.5
1115,607,V,AustinPeay,13,42,55,146,148.5,1125,74.5
1115,608,H,California,40,32,72,12.5,16,-1725,5
1116,741,V,Cornell,24,35,59,NL,143,490,74.5
1116,742,H,Buffalo,29,39,68,9,10,-665,5
1116,743,V,Princeton,35,23,58,136,137.5,750,73
1116,744,H,NCState,32,28,60,9.5,12.5,-1150,8.5
1116,745,V,ULMonroe,33,29,62,NL,129.5,2875,71
1116,746,H,Tennessee,33,52,85,21.5,21.5,-4625,12.5
1116,747,V,LongBeachState,45,41,86,141,144,810,78.5
1116,748,H,Pittsburgh,36,40,76,13.5,13.5,-1210,11
1116,749,V,NorthTexas,34,30,64,NL,149.5,235,80
1116,750,H,TexasTech,37,32,69,6.5,7,-295,4
1116,751,V,Creighton,32,38,70,NL,134,125,71
1116,752,H,UAB,25,35,60,1.5,2,-145,3
1116,753,V,UtahU,20,39,59,134.5,134.5,455,70
1116,754,H,BoiseState,39,41,80,5.5,10,-580,2.5
1116,755,V,IndianaU,51,43,94,3,6.5,-285,75.5
1116,756,H,Evansville,27,46,73,NL,142.5,235,1
1116,757,V,Hofstra,41,31,72,NL,143.5,435,78
1116,758,H,OregonState,39,43,82,6,10,-545,7
1116,759,V,NewMexicoState,26,36,62,141.5,145.5,625,76
1116,760,H,NewMexico,31,22,53,12.5,12,-925,6.5
1116,761,V,SanJoseState,39,32,81,NL,134,560,72.5
1116,762,H,SanFrancisco,35,36,83,11.5,11.5,-760,8.5
1116,763,V,TexSanAntonio,25,52,85,13.5,140,695,74
1116,764,H,OklahomaState,30,47,90,NL,12.5,-995,6.5
1116,765,N,ArkPineBluff,15,29,44,NL,138,1305,69
1116,766,N,OralRoberts,33,47,80,16.5,18,-2105,6.5
1116,767,V,Clemson,39,34,73,17.5,17.5,-1905,6
1116,768,H,TheCitadel,21,29,50,NL,129.5,1205,68.5
1116,769,V,GeorgiaSouthern,23,49,72,NL,152.5,625,79
1116,770,H,WakeForest,34,47,81,12.5,12.5,-925,4
1116,771,V,LoyolaChicago,32,29,61,2,1,-110,2.5
1116,772,H,EasternIllinois,39,26,65,NL,130,-110,70
1116,773,V,SEMissouriSt,34,31,65,NL,138,260,74
1116,774,H,Bradley,34,32,66,5.5,7,-320,4.5
1117,541,V,NoIllinois,30,25,55,NL,139.5,3056,74.5
1117,542,H,Iowa,49,39,88,21,23.5,-5069,9
1117,543,V,SouthernMiss,22,30,52,1,124,110,1
1117,544,H,DenverU,30,29,59,NL,2,-130,66.5
1117,545,V,Pacific,20,34,54,NL,135,710,71
1117,546,H,Nevada,49,29,78,13.5,12.5,-1010,2.5
1117,547,V,USC,25,29,54,122,123.5,200,64.5
1117,548,H,SanDiegoState,21,35,56,6.5,5.5,-240,5
1117,549,N,Temple,37,32,69,9,8,-365,0.5
1117,550,N,WesternMichigan,21,34,55,135.5,134.5,295,70
1117,551,N,Purdue,50,41,91,3,5.5,-220,4
1117,552,N,Iona,50,40,90,141.5,140,185,81.5
1117,553,N,Maryland,20,22,42,130,128,305,68
1117,554,N,Alabama,36,26,62,6.5,7.5,-375,1.5
1117,555,N,WichitaState,33,34,67,8,10.5,-725,4.5
1117,556,N,Colorado,26,32,58,142.5,141.5,525,73
1117,557,N,Tulsa,38,27,65,9.5,10.5,-580,2
1117,558,N,WesternKentucky,25,24,49,NL,129.5,455,70
1117,559,N,LSU,41,41,82,129,129.5,290,72.5
1117,560,N,Northwestern,32,56,88,8.5,7.5,-360,6.5
1117,561,N,SetonHall,29,40,69,1,134,135,70
1117,562,N,VaCommonwealth,22,32,54,134.5,3,-155,3.5
1117,563,N,GeorgiaTech,28,25,53,NL,2,-135,68.5
1117,564,N,St.Josephs,23,43,66,1,132.5,115,pk
1117,565,N,TexasA&M,32,28,60,4.5,5,-235,5.5
1117,566,N,MississippiSt,41,28,69,131.5,135,195,73.5
1117,567,N,Arizona,44,37,81,138,2,-125,77
1117,568,N,St.Johns,41,31,72,2,138,105,pk
1117,569,V,Pennsylvania,24,35,78,NL,138.5,105,0.5
1117,570,H,Rider,28,31,72,4.5,1.5,-125,72.5
1117,571,V,Fairfield,24,33,57,126.5,131,380,69
1117,572,H,MinnesotaU,29,38,67,8,9,-480,4
1117,573,V,Niagara,22,30,52,NL,145.5,4250,75
1117,574,H,Missouri,45,38,83,24.5,24,-7750,9
1117,575,V,SIUEdwardsville,17,21,38,NL,133,1395,69
1117,576,H,IllinoisState,34,34,68,17.5,19.5,-2195,7.5
1117,577,V,TennMartin,20,25,45,NL,134,455,69
1117,578,H,ArkansasState,23,40,63,9.5,10,-580,5.5
1117,579,V,IdahoU,19,33,52,NL,128,305,68
1117,580,H,Montana,34,23,57,9,8,-380,1
1117,581,V,SacramentoState,39,29,68,NL,138.5,1150,75.5
1117,582,H,WashingtonState,36,43,79,19.5,17,-1800,11
1117,583,V,Canisius,33,37,70,NL,146,1805,78.5
1117,584,H,UNLV,54,41,95,19.5,22,-3305,7.5
1117,585,V,E.Washington,39,26,65,NL,135.5,570,75.5
1117,586,H,Oregon,34,39,73,13.5,11,-820,8.5
1118,741,V,BallState,19,31,50,NL,132.5,225,1
1118,742,H,IndianaState,38,19,57,6,6.5,-275,70.5
1118,743,V,Delaware,24,45,69,NL,136.5,1205,72.5
1118,744,H,Villanova,38,41,79,16,17.5,-1905,6.5
1118,745,V,CalRiverside,19,23,49,NL,134.5,300,70.5
1118,746,H,YoungstownState,21,21,53,5,8,-370,4
1118,747,V,ArkansasLR,23,28,51,1,126,125,66.5
1118,748,H,EasternMichigan,22,40,62,NL,2.5,-145,2.5
1118,749,V,St.Bonaventure,37,27,64,NL,130.5,290,71
1118,750,H,ClevelandState,32,35,67,7,7.5,-360,7
1118,751,V,MiamiOhio,34,26,60,NL,134,1065,71
1118,752,H,Xavier,32,34,66,15.5,15.5,-1665,9.5
1118,753,V,HoustonU,36,51,87,145.5,151.5,400,80
1118,754,H,Arkansas,36,42,78,9.5,9.5,-500,7
1118,755,V,NewMexico,41,35,76,4.5,4.5,-195,1.5
1118,756,H,ArizonaState,38,33,71,NL,133.5,170,73.5
1118,757,V,Stanford,36,34,70,10.5,11,-615,3
1118,758,H,UCDavis,19,30,49,NL,138.5,465,70.5
1118,759,N,NorfolkSt,28,33,61,NL,133.5,805,67.5
1118,760,N,Drexel,18,38,56,15,13.5,-1205,12
1118,761,N,Drake,31,28,59,NL,133.5,270,71.5
1118,762,N,Mississippi,25,38,63,7,6.5,-330,6
1118,763,N,TCU,29,28,57,NL,125,415,66.5
1118,764,N,Virginia,23,32,55,8,9.5,-515,8.5
1118,765,N,Winthrop,37,36,73,NL,135,1405,74.5
1118,766,N,Marquette,45,50,95,18,19,-2205,8.5
1118,767,N,Purdue,34,51,85,1,134.5,115,72.5
1118,768,N,Temple,30,47,77,130,2,-135,0.5
1118,769,N,WesternMichigan,29,59,88,NL,154,260,82.5
1118,770,N,Iona,42,52,94,6,7.5,-320,1
1118,771,N,Maryland,26,52,78,NL,2,-135,3
1118,772,N,Colorado,34,37,71,pk,135.5,115,70
1118,773,N,WichitaState,28,32,60,123,124,130,67.5
1118,774,N,Alabama,31,39,70,1.5,2.5,-150,1
1118,775,N,WesternKentucky,38,19,57,NL,136.5,325,74.5
1118,776,N,LSU,40,36,76,8,8.5,-400,5
1118,777,N,Northwestern,37,32,69,2.5,2.5,-150,2
1118,778,N,Tulsa,37,28,65,128.5,132,130,73
1118,779,N,SetonHall,32,46,78,3,1.5,-125,2.5
1118,780,N,St.Josephs,39,31,70,131.5,130.5,105,70
1118,781,N,VaCommonwealth,31,29,60,2.5,127.5,100,69.5
1118,782,N,GeorgiaTech,23,50,73,131,1.5,-120,2.5
1118,783,N,TexasA&M,32,26,58,132.5,1,-120,1
1118,784,N,St.Johns,30,27,57,pk,137,100,71.5
1118,785,N,MississippiSt,35,32,67,142,142,150,74.5
1118,786,N,Arizona,34,23,57,6,3.5,-170,3
1118,787,N,William&Mary,14,43,57,NL,143,190,4
1118,788,N,Lehigh,48,34,82,1.5,5,-225,73
1118,789,V,EasternKentucky,28,45,73,NL,132,220,68.5
1118,790,H,Liberty,28,37,65,5.5,6,-270,4
1118,791,N,CSFullerton,35,38,73,8.5,10.5,-645,4.5
1118,792,N,NichollsState,29,34,63,NL,145,485,77.5
1118,793,V,HoustonBaptist,28,36,64,NL,146,1150,78.5
1118,794,H,ULLafayette,37,36,73,18,16.5,-1800,7
1118,795,V,Akron,33,26,59,NL,137,100,74
1118,796,H,Valparaiso,32,30,62,pk,pk,-120,1
1118,797,V,Davidson,35,34,69,149.5,149.5,1125,79.5
1118,798,H,Duke,34,48,82,18.5,16,-1725,10
1119,541,V,Buffalo,16,37,53,NL,128.5,125,2.5
1119,542,H,Princeton,37,24,61,2.5,2.5,-145,69
1119,543,V,Louisville,29,40,69,3,3,-155,2.5
