Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1109,585,V,Samford,28,36,64,NL,NL,195,NL
1109,586,H,AustinPeay,38,37,75,5,5.5,-235,1
1109,587,V,IPFW,27,23,50,NL,NL,550,NL
1109,588,H,Auburn,23,38,61,10.5,11,-750,8
1109,589,V,EasternIllinois,22,31,53,NL,NL,740,NL
1109,590,H,Bradley,38,38,76,15,13,-1050,3.5
1109,591,V,NoIllinois,32,32,64,NL,NL,135,NL
1109,592,H,NebraskaOmaha,33,44,77,1,3,-155,2
1109,593,V,SEMissouriSt,17,38,55,NL,NL,NL,NL
1109,594,H,Kansas,32,42,74,22,20,NL,7.5
1109,595,V,NorthDakota,27,25,52,NL,NL,NL,NL
1109,596,H,KansasState,36,49,85,20.5,19.5,NL,8.5
1109,597,V,TennMartin,32,36,68,NL,NL,300,NL
1109,598,H,ArkansasLR,39,45,84,8.5,6.5,-360,2
1109,599,V,GeorgiaSouthern,21,33,54,NL,NL,743,NL
1109,600,H,Valparaiso,40,45,85,14,13,-1100,2.5
1109,601,V,TennesseeState,28,38,66,NL,NL,650,NL
1109,602,H,BYU,34,47,81,12,12.5,-900,6
1109,603,V,SouthDakotaSt,29,38,67,128.5,130,225,68
1109,604,H,Alabama,27,43,70,6.5,6.5,-265,5
1109,605,V,DenverU,17,41,58,NL,NL,160,2
1109,606,H,Iona,40,25,65,3.5,4.5,-180,NL
1109,607,V,Montana,34,31,65,NL,NL,330,NL
1109,608,H,ColoradoState,27,45,72,9.5,8,-420,7
1109,609,V,SouthernUtah,27,38,65,NL,NL,NL,NL
1109,610,H,Gonzaga,44,59,103,24,22.5,NL,8
1109,611,V,Niagara,39,44,83,NL,NL,675,NL
1109,612,H,OregonState,53,49,102,12.5,12.5,-950,4
1109,613,V,Bucknell,27,43,70,NL,135,200,71.5
1109,614,H,Purdue,33,32,65,6.5,5.5,-240,1.5
1109,615,V,Bryant,28,26,54,NL,149,NL,78.5
1109,616,H,IndianaU,48,49,97,33,32,NL,13
1110,719,V,Princeton,22,35,57,NL,NL,105,NL
1110,720,H,Buffalo,21,32,53,1,2,-125,1
1110,721,V,PortlandU,33,19,52,NL,NL,1150,NL
1110,722,H,Ohio,33,48,81,15.5,16,-1800,9.5
1110,723,V,WesternMichigan,24,31,55,NL,NL,185,NL
1110,724,H,Cornell,26,37,63,5.5,5,-220,2.5
1110,725,V,Delaware,32,34,66,NL,NL,280,NL
1110,726,H,LaSalle,38,35,73,8,7.5,-340,3
1110,727,V,YoungstownState,43,37,80,NL,NL,205,NL
1110,728,H,GeoWashington,32,41,73,4.5,5.5,-245,6
1110,729,V,ArkansasState,27,34,61,NL,NL,265,NL
1110,730,H,Dayton,34,40,74,9,7,-325,2
1110,731,V,CentralFlorida,40,34,74,NL,NL,250,NL
1110,732,H,SouthFlorida,24,32,56,7,6.5,-300,6.5
1110,733,V,WesternKentucky,22,36,64,NL,NL,220,NL
1110,734,H,SouthernMiss,30,28,67,7,6,-260,1.5
1110,735,V,Evansville,21,28,49,NL,NL,795,NL
1110,736,H,NotreDame,28,30,58,14,13.5,-1195,6
1110,737,V,Nevada,35,29,64,NL,1.5,-130,1.5
1110,738,H,CalIrvine,41,37,78,pk,NL,110,NL
1110,739,N,AirForce,30,46,76,7.5,7,-340,6
1110,740,N,Army,37,28,65,NL,NL,280,NL
1110,741,V,VMI,34,42,76,NL,2.5,-145,1.5
1110,742,H,TheCitadel,34,50,84,pk,NL,125,NL
1110,743,V,Elon,26,33,59,NL,NL,840,NL
1110,744,H,Butler,43,31,74,14.5,14,-1290,4
1110,745,V,E.Washington,20,49,69,NL,NL,425,NL
1110,746,H,WashingtonState,39,49,88,14.5,10,-535,1
1110,747,V,Columbia,37,31,68,1.5,2,-140,NL
1110,748,H,Furman,17,30,47,NL,NL,120,3
1110,749,V,NorthernArizona,35,38,73,NL,NL,1995,NL
1110,750,H,Oregon,45,38,83,21.5,20,-4395,8.5
1110,751,V,SIUEdwardsville,34,35,69,NL,NL,6000,NL
1110,752,H,Missouri,40,43,83,27.5,27.5,-16000,13.5
1110,753,V,IdahoState,23,25,48,NL,NL,1595,NL
1110,754,H,UtahState,30,26,56,18.5,17,-3395,8
1111,511,V,Marshall,35,33,68,138.5,136,170,NL
1111,512,H,Villanova,43,37,80,4.5,4.5,-200,NL
1111,513,V,Hofstra,17,37,54,137,137,1212,71.5
1111,514,H,Purdue,42,41,83,16.5,17,-2200,5
1111,515,V,TexSanAntonio,40,39,79,NL,NL,425,NL
1111,516,H,OldDominion,37,33,70,9.5,10,-550,7.5
1111,517,V,CalRiverside,25,27,52,NL,NL,475,NL
1111,518,H,IllinoisChicago,30,29,59,11,10,-650,4
1111,519,V,FloridaIntl,33,37,70,NL,NL,844,NL
1111,520,H,BostonCollege,49,35,84,13.5,13.5,-1250,4
1111,521,V,FlaAtlantic,24,32,56,142,145,NL,76
1111,522,H,NorthCarolina,32,48,80,22,20,NL,9
1111,523,V,ULMonroe,22,29,51,NL,NL,NL,NL
1111,524,H,Oklahoma,38,47,85,22.5,23.5,NL,8.5
1111,525,V,Duquesne,21,34,55,129,131.5,844,68.5
1111,526,H,Georgetown,27,34,61,15,13.5,-1250,6.5
1111,527,V,WiscMilwaukee,38,28,75,126,127,190,68.5
1111,528,H,SouthCarolina,23,43,82,5.5,5,-230,6
1111,529,V,LoyolaMarymount,26,32,58,NL,NL,150,NL
1111,530,H,SMU,35,38,73,1.5,3.5,-170,pk
1111,531,V,NewMexicoState,30,32,62,158.5,157,335,82
1111,532,H,OregonState,41,30,71,8.5,9,-430,2.5
1111,533,N,Army,46,34,80,NL,NL,110,NL
1111,534,N,VMI,36,38,74,1,pk,-130,2
1111,535,V,AirForce,28,49,77,6,7,-300,5.5
1111,536,H,TheCitadel,30,40,70,NL,NL,250,NL
1111,537,V,TennMartin,17,40,57,NL,NL,NL,NL
1111,538,H,Cincinnati,43,37,80,26.5,26.5,NL,9
1111,539,V,EasternMichigan,24,30,54,NL,NL,330,NL
1111,540,H,JacksonvilleSt,27,34,61,8.5,8,-420,4.5
1111,541,V,Manhattan,19,32,51,NL,NL,NL,NL
1111,542,H,Louisville,28,51,79,19,17,NL,7.5
1111,543,V,Oakland,42,37,79,2.5,4,-180,1
1111,544,H,ULLafayette,37,53,90,NL,NL,160,NL
1111,545,V,LoyolaMaryland,31,32,63,NL,NL,330,NL
1111,546,H,WashingtonU,33,52,85,7.5,8.5,-420,4.5
1111,547,V,MontanaState,24,48,72,NL,NL,380,NL
1111,548,H,SeattleU,39,48,87,9.5,9.5,-480,2.5
1111,549,V,Syracuse,33,29,62,1.5,2,-130,67.5
1111,550,H,SanDiegoState,19,30,49,129,128.5,110,2.5
1111,555,V,Colgate,31,32,63,143.5,143.5,NL,76
1111,556,H,Marquette,42,42,84,27,25,NL,11.5
1112,717,V,Yale,15,20,35,NL,NL,991,NL
1112,718,H,St.Josephs,25,36,61,16,15,-1500,5.5
1112,719,V,RhodeIsland,24,26,50,NL,NL,600,NL
1112,720,H,VirginiaTech,36,33,69,13.5,11,-800,3
1112,721,V,Buffalo,30,38,68,130,NL,743,NL
1112,722,H,FloridaState,47,48,95,12,13,-1100,4
1112,723,V,YoungstownState,25,43,68,130,132,320,68.5
1112,724,H,Georgia,14,42,56,8.5,8.5,-400,7
1112,725,V,CalSantaBarb,29,43,72,NL,NL,625,NL
1112,726,H,IllinoisState,49,51,100,10,12.5,-850,3
1112,727,V,CentralMichigan,26,35,61,139.5,147,NL,75.5
1112,728,H,Iowa,29,44,73,23,22,NL,11.5
1112,729,V,Toledo,22,34,56,NL,NL,1271,NL
1112,730,H,MinnesotaU,48,34,82,17.5,20.5,-2600,6.5
1112,731,V,Troy,29,36,65,132.5,132.5,1023,69.5
1112,732,H,TexasA&M,45,38,83,16,15,-1600,5
1112,733,V,CSFullerton,31,37,68,NL,NL,1063,NL
1112,734,H,Stanford,31,50,81,17.5,16,-1800,9
1112,735,V,WestVirginia,18,32,50,137,136.5,550,71
1112,736,H,Gonzaga,45,39,84,10,11,-750,3
1112,737,N,BowlingGreen,33,33,73,NL,NL,125,NL
1112,738,N,ClevelandState,33,33,79,3,2.5,-145,2
1112,739,V,IUPUI,31,23,54,131,131.5,1371,70
1112,740,H,Michigan,45,46,91,19.5,19,-2700,8
1112,741,V,Fordham,18,33,51,NL,NL,1468,NL
1112,742,H,Pittsburgh,37,49,86,20,21.5,-3700,7
1112,743,N,RobertMorris,23,37,60,NL,NL,135,2
1112,744,N,Lehigh,38,51,89,1.5,2.5,-155,NL
1112,745,V,Fairfield,30,15,45,NL,NL,330,NL
1112,746,H,Virginia,28,26,54,6.5,9,-420,6
1112,747,N,Pennsylvania,35,34,69,NL,NL,370,NL
1112,748,N,Delaware,43,41,84,9,9.5,-470,3.5
1112,749,V,Lamar,15,40,55,NL,NL,NL,NL
1112,750,H,KansasState,43,36,79,21.5,23.5,NL,8
1112,751,N,Alabama-Huntsville,41,37,78,NL,NL,NL,NL
1112,752,N,NorthTexas,37,38,75,NL,NL,NL,NL
1112,753,V,NDakotaSt,29,32,61,NL,NL,1357,NL
1112,754,H,IndianaU,42,45,87,20.5,20.5,-3200,8
1112,755,V,MoreheadState,19,26,45,NL,NL,894,NL
1112,756,H,Maryland,35,32,67,13.5,14,-1300,4.5
1112,757,V,PortlandState,33,36,69,NL,NL,894,NL
1112,758,H,Oregon,51,29,80,15.5,13.5,-1300,4.5
1112,759,V,NorthernArizona,23,31,54,NL,NL,NL,NL
1112,760,H,UNLV,45,47,92,27.5,27,NL,10.5
1112,761,V,E.Washington,32,47,79,NL,NL,155,NL
1112,762,H,CSNorthridge,36,60,96,3.5,4,-175,1
1112,763,V,Davidson,45,36,81,142.5,145,200,78
1112,764,H,NewMexico,31,55,86,6.5,6,-240,7
1113,513,V,NoIllinois,17,29,46,NL,129,NL,64
1113,514,H,Valparaiso,23,46,69,19,20,NL,11
1113,515,V,Harvard,37,27,64,138,139.5,500,76.5
1113,516,H,Massachusetts,38,29,67,9.5,11,-700,6.5
1113,517,V,Temple,40,40,80,3.5,4.5,-210,1
1113,518,H,KentState,32,34,66,137,136,175,73.5
1113,519,V,DetroitU,37,37,74,141,143,125,76.5
1113,520,H,St.Johns,29,48,77,5,2.5,-145,3
1113,521,V,Butler,29,18,47,4.5,4.5,-200,4.5
1113,522,H,Xavier,36,26,62,134,132.5,170,68.5
1113,523,V,MichiganState,32,35,67,129.5,130,145,69.5
1113,524,H,Kansas,35,29,64,2,3,-165,1.5
1113,525,V,Northeastern,32,35,67,NL,NL,500,NL
1113,526,H,Princeton,44,22,66,10,11,-700,3.5
1113,527,V,NCWilmington,31,27,58,NL,NL,1063,NL
1113,528,H,Richmond,51,50,101,14.5,16,-1800,4
1113,529,V,WichitaState,28,25,53,133.5,133,330,70
1113,530,H,VaCommonwealth,24,27,51,7,8.5,-420,6.5
1113,531,V,FlaAtlantic,26,32,58,NL,NL,210,1
1113,532,H,MississippiSt,43,35,78,5.5,6,-250,NL
1113,533,V,GeorgiaState,26,36,62,NL,NL,1063,NL
1113,534,H,BYU,44,36,80,13,16,-1800,5
1113,535,V,LongBeachState,24,20,44,NL,NL,315,NL
1113,536,H,USC,29,33,62,5.5,9.5,-390,4
1113,537,V,Kentucky,31,37,68,140.5,139,175,74
1113,538,H,Duke,33,42,75,3.5,4.5,-210,2.5
1113,539,V,Pepperdine,26,36,62,NL,NL,NL,NL
1113,540,H,California,36,43,79,21,20.5,NL,9
1113,541,V,HoustonU,44,33,77,1,NL,110,NL
1113,542,H,SanJoseState,26,49,75,NL,2,-130,4
1113,543,V,CalIrvine,34,33,79,NL,NL,NL,NL
1113,544,H,UCLA,36,31,80,18,16,NL,8.5
1113,545,N,Fairfield,33,29,62,8.5,8.5,-450,4
1113,546,N,Pennsylvania,28,25,53,NL,NL,350,NL
1113,547,V,Delaware,28,31,59,NL,NL,210,NL
1113,548,H,Virginia,15,38,53,6,6,-250,6.5
1113,549,N,IUPUI,36,44,80,NL,NL,200,NL
1113,550,N,BowlingGreen,37,29,66,5.5,6.5,-240,3.5
1113,551,V,ClevelandState,14,33,47,128,129,1139,66.5
1113,552,H,Michigan,42,35,77,15,16,-2000,3.5
1113,553,N,RobertMorris,37,37,74,7.5,7,-310,2
1113,554,N,Fordham,29,29,58,NL,NL,255,NL
1113,555,V,Lehigh,30,23,53,137.5,141,650,74.5
1113,556,H,Pittsburgh,35,43,78,12,12,-900,6
1113,557,N,NorthTexas,36,38,74,6,10.5,-550,4.5
1113,558,N,Lamar,30,29,59,NL,NL,425,NL
1113,559,V,Alabama-Huntsville,11,15,26,NL,NL,NL,NL
1113,560,H,KansasState,47,40,87,NL,24,NL,NL
1113,561,V,HoustonBaptist,23,37,60,NL,149.5,NL,77
1113,562,H,Hawaii,38,35,73,12,12.5,NL,6
1113,563,V,StonyBrook,28,26,54,NL,131,NL,67.5
1113,564,H,Rider,21,25,46,3.5,4,NL,4
1113,565,V,GeorgiaSouthern,34,19,53,133,133,674,71.5
1113,566,H,CharlotteU,37,29,66,11,12.5,-900,6.5
1113,567,V,WrightState,32,24,56,9.5,7.5,-350,1.5
1113,568,H,EasternIllinois,17,27,44,NL,NL,290,NL
1113,569,V,TennesseeState,27,44,71,NL,NL,490,NL
1113,570,H,SouthDakotaSt,42,36,78,10.5,11,-680,2.5
1113,571,V,AustinPeay,33,21,54,NL,NL,400,NL
1113,572,H,WesternKentucky,33,41,74,9.5,9,-500,5.5
1113,573,V,Oakland,35,45,80,NL,NL,350,NL
1113,574,H,BoiseState,37,51,88,7.5,9,-450,5
1113,581,V,TexasSouthern,14,35,49,NL,NL,1212,72
1113,582,H,Northwestern,43,36,79,16,17.5,-2200,4.5
1114,721,V,Wisconsin,31,25,56,122.5,123.5,220,68
1114,722,H,Florida,43,31,74,6.5,6,-260,0.5
1114,723,V,St.Bonaventure,35,37,72,2.5,4,-180,72
1114,724,H,Cornell,24,44,68,131,135,160,0.5
1114,725,V,ArkansasLR,20,32,52,NL,NL,230,NL
1114,726,H,LouisianaTech,32,38,70,7.5,6.5,-270,1
1114,727,V,UAB,37,23,60,NL,NL,1023,NL
1114,728,H,Creighton,33,44,77,16.5,15,-1600,10.5
1114,729,V,SantaClara,44,30,74,NL,NL,550,NL
1114,730,H,SaintLouis,31,31,62,14.5,11.5,-750,9
1114,731,V,Toledo,38,32,81,NL,NL,991,NL
1114,732,H,NorthernIowa,41,29,84,13.5,15.5,-1500,8
1114,733,V,FresnoState,13,26,39,10.5,7,-350,4
1114,734,H,CalRiverside,11,19,30,NL,NL,290,NL
1114,735,N,SouthDakota,34,45,79,2.5,2,-145,2.5
1114,736,N,Southern,42,41,83,NL,NL,125,NL
1114,737,V,NCCentral,36,24,60,NL,NL,650,NL
1114,738,H,Wyoming,38,35,73,10.5,13,-900,7
1114,739,V,NorthernKentucky,26,35,61,NL,NL,943,NL
1114,740,H,SanDiego,30,35,65,12.5,14.5,-1400,7
1114,741,V,NebraskaOmaha,37,26,63,NL,NL,625,NL
1114,742,H,TexasTech,43,48,91,13,13.5,-850,6.5
1114,743,V,WesternIllinois,28,22,50,NL,3.5,-165,4
1114,744,H,SIUEdwardsville,31,31,62,1.5,NL,145,NL
1115,507,V,IllinoisState,37,38,86,126.5,131,200,72.5
1115,508,H,Drexel,43,32,84,6,5.5,-240,1.5
1115,509,V,SouthernMiss,31,24,62,125,125,130,67
1115,510,H,Georgia,27,28,60,4,3,-150,2.5
1115,511,V,Valparaiso,22,26,48,5,5,-220,4.5
1115,512,H,Nebraska,28,22,50,124,124,180,66.5
1115,513,V,SMU,33,31,64,NL,NL,110,NL
1115,514,H,TCU,26,35,61,4,1.5,-130,1.5
1115,515,V,SaintMarysCA,34,33,67,4,5.5,-230,3
1115,516,H,UtahState,31,27,58,NL,NL,190,NL
1115,517,V,UTEP,22,29,51,128,128,350,67.5
1115,518,H,Arizona,35,37,72,7,9.5,-450,2.5
1115,519,V,JamesMadison,29,41,70,NL,NL,NL,NL
1115,520,H,UCLA,63,37,100,17,16,NL,4.5
1115,521,N,Akron,32,29,65,138,136,170,72
1115,522,N,OklahomaState,33,28,69,3,4,-200,2.5
1115,523,N,NCAsheville,28,40,68,138,139.5,650,73.5
1115,524,N,Tennessee,38,37,75,9,13,-900,5
1115,525,N,NCState,35,37,72,12,12.5,-970,5.5
1115,526,N,PennState,26,29,55,138,136.5,685,71.5
1115,527,N,Providence,35,40,75,150.5,154.5,280,81.5
1115,528,N,Massachusetts,41,36,77,9,8,-340,3
1115,529,N,Dayton,27,30,57,NL,NL,120,NL
1115,530,N,Colorado,23,44,67,2.5,1.5,-140,1.5
1115,531,N,Baylor,41,43,84,12.5,13,-950,8
1115,532,N,BostonCollege,43,31,74,139.5,145,675,79.5
1115,533,V,St.Johns,36,28,64,140,140.5,165,74
1115,534,H,CollCharleston,26,27,53,3.5,4.5,-190,5
1115,535,N,MurrayState,45,34,79,5,3,-160,NL
1115,536,N,Auburn,19,40,59,NL,NL,140,3
1115,537,N,NCCentral,33,26,59,4.5,6.5,-260,2.5
1115,538,N,Southern,28,27,55,NL,NL,220,NL
1115,539,V,SouthDakota,20,31,51,NL,NL,1212,NL
1115,540,H,Wyoming,35,36,71,16,18.5,-2200,7
1115,541,N,Alabama,35,30,65,2.5,2,-130,0.5
1115,542,N,OregonState,32,30,62,137.5,135,110,71.5
1115,543,N,Villanova,35,40,89,138.5,137.5,115,73
1115,544,N,Purdue,29,46,81,2.5,1.5,-135,1.5
1115,545,N,Tulsa,34,42,76,3.5,7.5,-310,6
1115,546,N,NorthernKentucky,36,20,56,NL,NL,255,NL
1115,547,V,CSNorthridge,36,38,74,NL,NL,250,NL
1115,548,H,SanDiego,34,37,71,7,6.5,-300,4.5
1115,549,V,Buffalo,25,31,56,NL,NL,310,NL
1115,550,H,Evansville,27,23,50,7.5,8,-380,4
1115,551,V,Samford,13,41,54,NL,NL,NL,NL
1115,552,H,Louisville,42,38,80,31,29,NL,10
1115,553,V,TennesseeChat,36,19,55,NL,NL,NL,NL
1115,554,H,Kansas,28,41,69,28,28.5,NL,15
1115,555,V,WesternCarolina,27,36,63,NL,NL,1212,NL
1115,556,H,WichitaState,46,33,79,17,16.5,-2200,5
1115,557,V,TennesseeState,21,22,43,NL,NL,1212,NL
1115,558,H,MinnesotaU,39,33,72,15.5,17,-2200,5.5
1115,559,V,No.Colorado,22,31,53,NL,NL,160,NL
1115,560,H,CalPolySLO,21,43,64,3,4,-180,3
1115,561,V,IdahoState,29,19,48,NL,NL,400,NL
1115,562,H,PortlandU,30,21,51,11,9.5,-500,5.5
1115,563,V,WeberState,27,34,67,4.5,2.5,-140,3
1115,564,H,SanJoseState,35,26,68,NL,NL,120,NL
1115,571,V,SamHoustonSt,25,20,45,NL,NL,NL,NL
1115,572,H,IndianaU,52,47,99,31,30,NL,10
1116,719,V,NCWilmington,17,30,47,NL,NL,NL,NL
1116,720,H,Ohio,37,48,85,20,19,NL,6.5
1116,721,V,Rutgers,33,25,58,NL,NL,145,NL
1116,722,H,Princeton,27,25,52,2.5,3.5,-165,3.5
1116,723,V,California,29,43,72,NL,1.5,-135,1
1116,724,H,DenverU,28,33,61,pk,NL,115,NL
1116,725,V,Oklahoma,38,25,63,7,8.5,-450,2
1116,726,H,UTArlington,28,31,59,NL,NL,350,NL
1116,727,V,ArkansasLR,33,19,52,NL,NL,1212,NL
1116,728,H,Mississippi,47,45,92,15.5,18,-2200,7
1116,729,V,WashingtonState,30,20,56,10,7,-300,3
1116,730,H,Pepperdine,26,24,58,NL,NL,250,NL
1116,731,V,Pacific,34,27,61,NL,NL,150,NL
1116,732,H,FresnoState,34,32,66,5.5,3.5,-170,2.5
1116,733,V,Vanderbilt,20,28,48,NL,NL,240,0.5
1116,734,H,Oregon,41,33,74,5.5,6.5,-280,NL
1116,735,V,NorthCarolina,33,45,78,10,11.5,-820,7
1116,736,H,LongBeachState,32,31,63,144,146,610,76.5
1116,737,V,Illinois,28,38,78,7,8.5,-400,7
1116,738,H,Hawaii,41,25,77,NL,NL,320,NL
1116,739,N,OklahomaState,30,32,62,134,136,165,70.5
1116,740,N,Tennessee,19,26,45,1,4,-190,5
1116,741,N,NCAsheville,34,29,63,NL,NL,320,NL
1116,742,N,Akron,37,45,82,8.5,8.5,-400,5
1116,743,N,Massachusetts,32,44,76,158,160.5,320,82.5
1116,744,N,NCState,48,46,94,7.5,8,-400,1.5
1116,745,N,PennState,14,29,55,1,3,-135,3
1116,746,N,Providence,16,27,52,NL,NL,115,NL
1116,747,N,Colorado,35,25,60,140,145,190,76
1116,748,N,Baylor,30,28,58,5.5,5.5,-230,6.5
1116,749,N,BostonCollege,26,45,71,136.5,139.5,150,1.5
1116,750,N,Dayton,37,50,87,4,3,-170,72
1116,751,N,MurrayState,32,40,72,4,2.5,-140,3
1116,752,N,St.Johns,35,32,67,NL,NL,120,NL
1116,753,V,Auburn,22,33,55,NL,NL,245,NL
1116,754,H,CollCharleston,23,28,51,7.5,5,-290,3.5
1116,755,N,Mercer,23,26,49,1,1,-120,0.5
1116,756,N,GeorgeMason,21,31,52,NL,NL,107,NL
1116,757,N,IllinoisChicago,23,36,59,136,136.5,1139,71
1116,758,N,NewMexico,37,29,66,17.5,16.5,-2000,6
1116,759,N,WakeForest,32,39,71,136,139,475,74
1116,760,N,Connecticut,36,41,77,10,10.5,-650,5
1116,761,N,Quinnipiac,32,47,98,NL,NL,235,NL
1116,762,N,Iona,32,47,92,5.5,6,-275,4
1116,763,N,WesternMichigan,38,43,81,NL,NL,180,NL
1116,764,N,LoyolaChicago,37,34,71,2,5,-220,4
1116,765,V,MDEasternShore,23,36,59,NL,NL,NL,NL
1116,766,H,SouthFlorida,34,44,78,23,21,NL,8.5
1116,767,N,OregonState,39,27,66,143.5,145.5,101,77
1116,768,N,Purdue,28,30,58,1,1,-114,2.5
1116,769,N,Villanova,26,29,55,130,132.5,145,69.5
1116,770,N,Alabama,29,48,77,3,3.5,-165,1
1116,771,N,Buffalo,31,27,58,5.5,5,-210,3
1116,772,N,WesternIllinois,32,35,67,NL,NL,175,NL
1116,773,V,Yale,31,25,56,NL,NL,305,NL
1116,774,H,Evansville,32,34,66,9,8,-370,4.5
1116,775,N,BYU,35,35,70,2,2,-135,3
1116,776,N,FloridaState,44,44,88,147.5,147,115,77.5
1116,777,N,NotreDame,36,30,70,3,4,-180,3
1116,778,N,St.Josephs,37,29,79,124,124.5,160,68
1116,779,N,NCCentral,35,34,69,6,6,-270,2.5
1116,780,N,SouthDakota,30,51,81,NL,NL,230,NL
1116,781,V,Southern,28,32,60,NL,NL,NL,NL
1116,782,H,Wyoming,29,38,67,18,19.5,NL,10.5
1116,783,N,Siena,31,33,64,NL,NL,120,NL
1116,784,N,CSNorthridge,34,34,68,1.5,2.5,-140,pk
1116,785,V,Tulsa,25,38,63,NL,NL,110,NL
1116,786,H,SanDiego,24,27,51,1,2,-130,3
1116,787,V,CSFullerton,37,40,77,NL,NL,330,NL
1116,788,H,Nevada,32,48,80,5,9,-420,7.5
1116,789,N,SouthernUtah,24,30,54,NL,NL,370,NL
1116,790,N,WiscGreenBay,34,32,66,7.5,9.5,-470,3.5
1116,791,V,NebraskaOmaha,21,31,52,NL,NL,1312,NL
1116,792,H,Tulane,35,41,76,17,18,-2300,7
1116,793,V,NCGreensboro,39,34,73,NL,NL,550,NL
1116,794,H,EastCarolina,31,45,76,11,11.5,-750,9
1116,795,V,Wofford,28,33,61,NL,NL,250,NL
1116,796,H,BallState,26,40,66,5.5,7,-300,5.5
1116,797,V,Clemson,41,31,72,8.5,11,-700,3.5
1116,798,H,Furman,24,31,55,NL,NL,500,NL
1116,799,V,EasternIllinois,26,26,52,NL,NL,460,NL
1116,800,H,EasternMichigan,23,37,60,12.5,10.5,-620,7.5
1116,801,V,SouthDakotaSt,32,31,63,12.5,11.5,-700,7
1116,802,H,Hofstra,31,35,66,NL,NL,500,NL
1116,803,V,Manhattan,17,28,45,NL,NL,250,1
1116,804,H,Harvard,39,40,79,8,7,-300,NL
1116,805,V,St.Peter's,28,40,68,NL,NL,190,NL
1116,806,H,Cornell,26,38,64,6.5,5.5,-230,4.5
1116,807,V,ArkansasState,32,26,77,8,8,-350,4
1116,808,H,TennMartin,28,30,73,NL,NL,290,NL
1116,809,V,SacramentoState,34,40,74,NL,NL,200,NL
1116,810,H,UtahU,38,33,71,4.5,6,-240,2.5
1117,517,V,OldDominion,30,25,55,NL,NL,220,NL
