0,Gardner-Webb,78,Charlotte,70,20101112,NL
0,Georgia Southern,61,Notre Dame,98,20101112,23.5
0,Georgia Southwestern,62,Kennesaw State,82,20101112,20
0,Grand Canyon,48,Utah,72,20101112,NL
0,Henderson State,66,North Texas,92,20101112,NL
0,Howard Payne,49,Stephen F. Austin,114,20101112,NL
0,Huntington,59,Troy,100,20101112,NL
0,Huston-Tillotson,65,UTSA,82,20101112,NL
0,Idaho State,80,Colorado,88,20101112,19
0,Indiana-Northwest,64,Valparaiso,111,20101112,NL
0,Indiana State,69,Texas-Rio Grande Valley,46,20101112,NL
0,Purdue-Fort Wayne,70,SIU-Edwardsville,55,20101112,NL
0,Jackson State,62,TCU,86,20101112,NL
0,Jacksonville,77,Miami (FL),89,20101112,NL
0,Johnson & Wales (NC),30,North Carolina Central,90,20101112,NL
0,Kent State,73,Iona,72,20101112,NL
0,Lafayette,58,Wagner,63,20101112,NL
0,Lehigh,56,Penn State,70,20101112,NL
0,Louisiana-Monroe,67,Texas Tech,86,20101112,22
0,Lyon,57,Lamar,115,20101112,NL
0,MacMurray,49,UT-Martin,70,20101112,NL
0,Maine,71,Utah Valley,66,20101112,NL
0,Millikin,41,Akron,89,20101112,NL
0,Millsaps,45,Southeastern Louisiana,91,20101112,NL
0,Milwaukee,60,Portland,80,20101112,NL
0,Mississippi Valley State,70,Georgia,72,20101112,NL
0,Montana State,59,Hawaii,77,20101112,6
0,Morgan State,81,Loyola Marymount,79,20101112,NL
0,New Mexico State,92,Louisiana,76,20101112,2
0,Nicholls State,62,Houston,63,20101112,NL
0,Norfolk State,64,LIU,87,20101112,16
0,UNC Asheville,70,Auburn,69,20101112,NL
0,UNC Greensboro,86,VCU,101,20101112,19
0,North Dakota State,92,Oregon,97,20101112,10.5
0,North Florida,55,Florida State,75,20101112,NL
0,North Greenville,54,Furman,72,20101112,NL
0,Northern Arizona,64,Iowa State,78,20101112,8
0,Northwestern,97,Northern Illinois,78,20101112,-9.5
0,Northwestern State,78,LSU,87,20101112,NL
0,Oakland,71,West Virginia,95,20101112,15.5
0,Occidental,66,San Diego,83,20101112,NL
0,Oglethorpe,44,Mercer,67,20101112,NL
0,Oral Roberts,61,Missouri State,78,20101112,10.5
0,Pacific,66,UTEP,61,20101112,8
0,Pepperdine,81,Portland State,83,20101112,4.5
0,Piedmont,52,Coastal Carolina,112,20101112,NL
0,Prairie View,58,Marquette,97,20101112,NL
0,Presbyterian,47,Vanderbilt,88,20101112,NL
0,Randolph,65,VMI,106,20101112,NL
0,Rider,67,UMass,77,20101112,5.5
0,Rutgers,73,Princeton,78,20101112,7.5
0,Saint Francis (PA),52,American,62,20101112,NL
0,Samford,61,Youngstown State,64,20101112,3
0,San Jose State,67,Eastern Washington,60,20101112,-3.5
0,Seattle,76,San Francisco,97,20101112,NL
0,South Dakota,68,Nebraska,76,20101112,NL
0,South Dakota State,67,Eastern Illinois,55,20101112,NL
0,Southern Miss,60,South Florida,53,20101112,2
0,Spring Hill,53,South Alabama,81,20101112,NL
0,St. Bonaventure,70,Canisius,80,20101112,2
0,St. Francis (IL),47,Western Illinois,83,20101112,NL
0,St. Francis (NY),49,Boston College,79,20101112,NL
0,St. Thomas (TX),51,Rice,63,20101112,NL
0,Stetson,89,Wake Forest,79,20101112,NL
0,Stony Brook,52,UConn,79,20101112,NL
0,Sul Ross State,62,Texas State,89,20101112,NL
0,Tabor College,52,Northern Colorado,93,20101112,NL
0,Tennessee State,65,Mississippi State,75,20101112,17.5
0,Tennessee Tech,69,NC State,82,20101112,18.5
0,Tennessee Temple,46,Middle Tennessee,90,20101112,NL
0,Texas A&M-Kingsville,55,Bradley,66,20101112,NL
0,Texas Lutheran,45,UT Arlington,88,20101112,NL
0,Towson,57,Miami (OH),60,20101112,10
0,Truman State,59,UMKC,71,20101112,NL
0,Tulane,91,Maryland-Eastern Shore,62,20101112,NL
0,Vassar,49,Army,66,20101112,NL
0,Virginia Intermont,65,Liberty,82,20101112,NL
0,Waldorf,46,North Dakota,77,20101112,NL
0,West Florida,61,UCF,115,20101112,NL
0,West Virginia Tech,69,Marshall,92,20101112,NL
0,Western Carolina,64,Clemson,87,20101112,16
0,Western Kentucky,98,St. Joseph's,70,20101112,-2
0,Western Michigan,65,Xavier,68,20101112,15.5
0,William & Mary,52,Virginia,76,20101112,10
0,Wofford,55,Minnesota,69,20101112,9
0,North Florida,49,Pitt,95,20101113,NL
0,Southern Illinois,63,Illinois,85,20101113,14.5
0,Marian (IN),54,Butler,83,20101113,NL
0,McNeese State,64,Washington,118,20101113,NL
0,San Diego State,81,Long Beach State,65,20101113,-6.5
0,Arkansas-Pine Bluff,51,Colorado State,82,20101113,NL
0,Austin College,58,Louisiana Tech,90,20101113,NL
0,Binghamton,62,Colgate,60,20101113,NL
0,Bluefield (WV),67,Duquesne,110,20101113,NL
1,Bryant,49,Kent State,90,20101113,17
0,Cal State Fullerton,70,Hawaii,84,20101113,9.5
0,UC-Davis,60,Portland,75,20101113,14
0,UC-Irvine,49,USC,62,20101113,13.5
0,UCSB,60,North Dakota State,68,20101113,NL
0,Central Connecticut,64,Hartford,62,20101113,NL
0,College of Charleston,93,Holy Cross,84,20101113,NL
0,Dartmouth,52,Providence,87,20101113,21.5
0,Davidson,64,Penn,69,20101113,-4.5
0,Delaware,69,Ohio,88,20101113,9.5
0,Denver,56,Oregon,68,20101113,6
0,Detroit,54,New Mexico,63,20101113,11
0,Eastern Oregon,74,Idaho,86,20101113,3.5
0,Edward Waters,49,Bethune-Cookman,85,20101113,NL
0,Emory & Henry,54,Radford,57,20101113,NL
0,Farmingdale State,62,Hofstra,102,20101113,NL
0,Ferrum,57,High Point,90,20101113,NL
1,Florida Atlantic,85,Milwaukee,76,20101113,2
0,Harvard,53,George Mason,66,20101113,8.5
0,Hendrix,46,Central Arkansas,87,20101113,NL
0,Houston Baptist,73,Oklahoma State,86,20101113,NL
0,Indiana State,74,Loyola (IL),86,20101113,3.5
0,Iona,68,Cleveland State,78,20101113,3.5
0,Kean,58,Wyoming,92,20101113,NL
0,LaGrange,40,Coastal Carolina,79,20101113,NL
0,Lesley,47,New Hampshire,79,20101113,NL
0,Manhattan,75,NJIT,70,20101113,NL
0,Mary Hardin-Baylor,47,Sam Houston State,72,20101113,NL
0,Mary Washington,61,Gardner-Webb,76,20101113,NL
0,Minnesota-Duluth,36,Green Bay,75,20101113,NL
0,Montana,66,Nevada,81,20101113,3.5
0,Mount St. Mary's,52,Dayton,67,20101113,NL
0,Navy,46,Buffalo,88,20101113,NL
0,Northeastern State,74,Texas A&M-Corpus Christi,81,20101113,NL
0,Oakland City,42,Evansville,82,20101113,NL
0,Queens (NC),61,Winthrop,70,20101113,NL
0,Quinnipiac,84,Yale,75,20101113,NL
0,Sacred Heart,45,Fairfield,62,20101113,NL
0,St. Peter's,30,Robert Morris,55,20101113,NL
0,South Carolina State,81,Charlotte,90,20101113,NL
0,USC Upstate,35,Michigan,66,20101113,NL
0,Southeast Missouri State,56,UAB,78,20101113,18.5
0,Southern,47,Washington State,86,20101113,NL
0,Talladega,77,Alabama A&M,93,20101113,NL
1,Texas-Rio Grande Valley,67,Eastern Kentucky,53,20101113,11
0,Texas Southern,46,Drake,60,20101113,NL
0,Vermont,80,Siena,76,20101113,NL
0,Washington Adventist,56,Delaware State,63,20101113,NL
0,Weber State,65,Utah State,77,20101113,12.5
0,West Alabama,58,Jacksonville State,79,20101113,NL
0,Western Colorado,52,Boise State,78,20101113,NL
0,Princeton,60,Duke,97,20101114,23.5
0,Canisius,67,Syracuse,86,20101114,20.5
0,IUPUI,56,Gonzaga,86,20101114,16
0,Howard,40,Purdue,76,20101114,NL
0,Toledo,49,Temple,82,20101114,29
0,Alabama State,47,Iowa State,74,20101114,NL
0,Alcorn State,68,Houston,88,20101114,NL
0,Little Rock,64,St. Bonaventure,77,20101114,6.5
1,Bryant,74,Iona,72,20101114,19
0,Bucknell,61,Marquette,72,20101114,NL
0,Cal Poly,76,Seattle,60,20101114,NL
0,Cal State Bakersfield,80,Sacramento State,78,20101114,NL
0,UCSB,70,Oregon,72,20101114,2.5
0,Chicago State,81,DePaul,114,20101114,NL
0,Colorado-Colorado Springs,53,Air Force,66,20101114,NL
0,Cornell,68,Seton Hall,92,20101114,14
0,Eastern Illinois,46,Ball State,77,20101114,6.5
1,Eastern Kentucky,64,Indiana State,59,20101114,4.5
0,Florida Atlantic,75,Portland,89,20101114,7
0,Florida State,97,UNC Greensboro,73,20101114,-16.5
0,Grambling,57,Rice,86,20101114,NL
0,Idaho State,42,Arizona,90,20101114,21.5
0,Kent State,66,Cleveland State,69,20101114,4
0,La Sierra,62,Loyola Marymount,100,20101114,NL
0,Lafayette,73,Rider,80,20101114,NL
0,Liberty,51,Notre Dame,72,20101114,NL
0,Maine,59,Maryland,89,20101114,NL
0,Mercer,74,UTEP,87,20101114,NL
0,Methodist,74,Radford,83,20101114,NL
1,Milwaukee,73,UC-Davis,62,20101114,-5.5
0,Montana State,65,Central Michigan,58,20101114,NL
0,Mount Ida College,43,Stony Brook,80,20101114,NL
0,North Carolina A&T,61,Morehead State,84,20101114,NL
1,North Dakota State,65,Denver,54,20101114,2.5
0,Northern Arizona,70,Creighton,74,20101114,10
0,Prairie View,55,Wisconsin,99,20101114,NL
0,South Dakota State,79,Iowa,69,20101114,10.5
0,SIU-Edwardsville,64,Illinois State,92,20101114,NL
0,UT Arlington,56,Oregon State,71,20101114,NL
0,Texas-Rio Grande Valley,57,Loyola (IL),79,20101114,15.5
0,VMI,94,UMBC,77,20101114,NL
0,Western Illinois,59,Savannah State,52,20101114,NL
0,Wright State,44,Indiana,67,20101114,7.5
0,Valparaiso,44,Kansas,79,20101115,21.5
0,Miami (FL),68,Memphis,72,20101115,7
0,Tulane,53,Georgetown,69,20101115,20
0,Alabama A&M,61,Western Kentucky,83,20101115,NL
0,American,57,Albany (NY),44,20101115,NL
0,Arkansas-Pine Bluff,40,Nebraska,83,20101115,NL
0,Austin Peay,70,Chattanooga,67,20101115,2
0,Barry,54,Florida International,69,20101115,NL
0,California Baptist,79,Southern Utah,69,20101115,NL
0,Campbell,63,East Carolina,76,20101115,NL
0,Carver College,83,Georgia Southern,91,20101115,NL
0,Centenary (LA),56,UT-Martin,79,20101115,NL
0,Central Connecticut,101,Army,87,20101115,NL
0,Colgate,66,Saint Francis (PA),69,20101115,NL
0,TCNJ,68,Elon,99,20101115,NL
0,ETSU,39,Murray State,50,20101115,NL
0,Fairfield,53,Rutgers,68,20101115,2
0,Fisk,50,Tennessee State,85,20101115,NL
0,Georgia Tech,63,Kennesaw State,80,20101115,NL
0,Glenville State,48,Marshall,93,20101115,NL
0,Hampton,56,Wake Forest,63,20101115,12
0,High Point,57,Old Dominion,79,20101115,NL
0,Houston Baptist,78,Northwestern State,87,20101115,NL
0,Jackson State,39,UCF,80,20101115,NL
0,Longwood,54,Stephen F. Austin,80,20101115,NL
0,Louisiana College,66,Louisiana,91,20101115,NL
0,Maryland-Eastern Shore,74,Columbia,108,20101115,NL
1,Montana State,80,Cal State Fullerton,76,20101115,-3
0,Mount St. Mary's,59,Cincinnati,69,20101115,NL
0,North Carolina Central,63,Oklahoma,71,20101115,NL
0,Northwest Oklahoma State,68,Sam Houston State,90,20101115,NL
0,NYU-Poly,49,NJIT,96,20101115,NL
0,Oakland,78,Ohio,66,20101115,6
0,Ohio Dominican,55,Bowling Green State,81,20101115,NL
1,Pacific,64,Nevada,53,20101115,-5.5
0,Pepperdine,69,UCLA,79,20101115,18
0,Pomona-Pitzer,48,UC-Riverside,81,20101115,NL
0,Rockhurst,45,Saint Louis,72,20101115,NL
0,Roosevelt,54,UIC,94,20101115,NL
0,Sacred Heart,51,Fordham,69,20101115,NL
0,San Diego,48,Stanford,64,20101115,14.5
0,San Francisco State,65,Long Beach State,82,20101115,NL
0,Santa Clara,73,USC,86,20101115,9
0,Siena,69,Minnesota,76,20101115,15.5
0,USC Upstate,54,Virginia,74,20101115,NL
0,Southeastern,61,Florida A&M,88,20101115,NL
0,St. Francis (NY),71,South Florida,74,20101115,NL
0,Stillman,78,Lipscomb,103,20101115,NL
0,Tennessee Wesleyan,54,Samford,57,20101115,NL
0,Texas A&M,86,Texas A&M-Corpus Christi,65,20101115,NL
0,Troy,60,Alabama,79,20101115,20.5
0,Urbana,49,Cleveland State,83,20101115,NL
0,Wagner,57,Lehigh,73,20101115,NL
0,Western New Mexico,62,New Mexico State,95,20101115,NL
0,William & Mary,49,Richmond,73,20101115,16
1,Winthrop,54,VCU,67,20101115,14.5
0,Wofford,70,Clemson,78,20101115,10.5
0,Yale,55,Providence,58,20101115,20
0,Miami (OH),45,Duke,79,20101116,28
0,South Carolina,73,Michigan State,82,20101116,17
0,Virginia Tech,57,Kansas State,73,20101116,7
0,Ohio State,93,Florida,75,20101116,3
0,Marist,47,Villanova,84,20101116,27
0,Detroit,55,Syracuse,66,20101116,16.5
0,San Diego State,79,Gonzaga,76,20101116,6.5
0,Butler,73,Louisville,88,20101116,1.5
0,Eastern Washington,72,Washington,98,20101116,33
0,La Salle,64,Baylor,74,20101116,15.5
0,Belmont,76,Tennessee,85,20101116,14.5
0,Akron,68,Dayton,76,20101116,11.5
0,Alabama State,46,Northern Arizona,74,20101116,NL
0,Anderson (SC),83,South Carolina State,94,20101116,NL
0,Arizona State,62,New Mexico,76,20101116,3.5
1,Arkansas State,71,Missouri State,80,20101116,8.5
0,Arlington Baptist,58,Prairie View,82,20101116,NL
0,Bethany (CA),55,Sacramento State,84,20101116,NL
0,Boston University,76,George Washington,67,20101116,1
0,Brown,67,Rhode Island,92,20101116,17.5
0,Buffalo,53,Youngstown State,64,20101116,-3.5
0,Cal State Northridge,63,California,80,20101116,15.5
0,Central Michigan,62,Hawaii,65,20101116,6.5
0,Citadel,61,Charleston Southern,68,20101116,NL
0,Coastal Carolina,67,College of Charleston,83,20101116,NL
0,Coe,45,Northern Iowa,84,20101116,NL
0,Colorado,74,Georgia,83,20101116,6
0,Colorado Christian,73,Weber State,97,20101116,NL
0,Coppin State,74,Towson,89,20101116,NL
0,Gardner-Webb,53,Florida State,78,20101116,NL
0,Georgia State,62,McNeese State,68,20101116,NL
1,Hampton,45,Winthrop,44,20101116,0
0,Hartford,64,Quinnipiac,66,20101116,NL
0,Idaho,71,Washington State,88,20101116,16
0,Indiana-Northwest,62,IUPUI,83,20101116,NL
0,Purdue-Fort Wayne,66,Xavier,76,20101116,18
0,Jacksonville State,53,Norfolk State,70,20101116,NL
0,Liberty,64,UNC Wilmington,69,20101116,NL
0,LIU,91,Texas State,67,20101116,NL
0,Louisiana-Monroe,40,Iowa,68,20101116,13.5
0,Mississippi Valley State,54,Indiana,71,20101116,NL
0,UMKC,73,Central Arkansas,71,20101116,NL
0,Montreat,71,Appalachian State,101,20101116,NL
0,Neumann,62,Navy,74,20101116,NL
0,New Hampshire,55,Dartmouth,53,20101116,NL
0,Nicholls State,62,LSU,53,20101116,NL
0,UNC Asheville,67,Furman,69,20101116,NL
0,North Carolina Wesleyan,66,North Carolina A&T,100,20101116,NL
0,North Dakota,53,Wisconsin,85,20101116,NL
0,Northeastern,63,Southern Illinois,62,20101116,5.5
0,Northern Illinois,63,Bradley,66,20101116,15
0,Oral Roberts,68,Tulsa,83,20101116,7
0,Pacific,44,UCLA,57,20101116,8.5
0,Pepperdine,76,Nevada,75,20101116,NL
0,Robert Morris,59,Kent State,62,20101116,NL
0,St. Joseph's,57,Penn State,66,20101116,13.5
0,Savannah State,54,Jacksonville,64,20101116,NL
0,Southeast Missouri State,78,Florida Gulf Coast,89,20101116,NL
0,SMU,64,TCU,84,20101116,8
0,St. John's (NY),71,Saint Mary's,76,20101116,NL
0,Stetson,66,Bethune-Cookman,78,20101116,NL
0,Stony Brook,51,Monmouth,49,20101116,NL
0,Texas Southern,67,Wichita State,79,20101116,NL
0,Texas Tech,83,North Texas,92,20101116,-1.5
0,Texas-Tyler,56,UT Arlington,96,20101116,NL
0,VCU,90,Wake Forest,69,20101116,-6
0,Virginia Wise,88,VMI,120,20101116,NL
0,Western Carolina,69,DePaul,64,20101116,8.5
0,Wyoming,53,Northern Colorado,67,20101116,6
0,Boston University,66,Villanova,82,20101117,15.5
0,Alcorn State,48,Purdue,103,20101117,NL
0,Northwestern State,79,Memphis,94,20101117,NL
0,Utah State,72,BYU,78,20101117,7
0,Missouri State,56,Tennessee,60,20101117,6
0,UAB,76,Middle Tennessee,71,20101117,-4
0,Albany (NY),51,Georgia Tech,78,20101117,NL
0,Arkansas-Monticello,82,Centenary (LA),70,20101117,NL
0,Auburn Montgomery,72,Southern,74,20101117,NL
1,Belmont,93,Arkansas State,60,20101117,-4
0,Binghamton,38,Bucknell,66,20101117,NL
0,UC-Santa Cruz,49,UC-Davis,70,20101117,NL
0,Chattanooga,73,Kennesaw State,69,20101117,NL
0,Chicago State,62,Notre Dame,102,20101117,NL
0,Colorado College,60,Air Force,57,20101117,NL
0,Columbia,66,St. John's (NY),79,20101117,18.5
0,Delaware,61,Cornell,75,20101117,5.5
0,Drake,43,Iowa State,91,20101117,6.5
0,Green Bay,69,Marquette,89,20101117,15.5
0,Holy Cross,49,Harvard,72,20101117,NL
0,Houston,54,Louisiana Tech,60,20101117,2
0,Indiana State,60,Ball State,75,20101117,5.5
0,Louisiana,58,Creighton,63,20101117,12.5
0,Loyola Marymount,57,Bradley,59,20101117,5
0,Madonna,70,Eastern Michigan,79,20101117,NL
0,Marist,59,George Washington,79,20101117,NL
0,UMBC,72,Loyola (MD),83,20101117,NL
0,Maryland-Eastern Shore,58,American,65,20101117,NL
0,Milwaukee,90,Niagara,73,20101117,2.5
0,Montana,71,Utah,80,20101117,7.5
0,Murray State,61,Ole Miss,77,20101117,5.5
0,Northwestern,77,Texas-Rio Grande Valley,71,20101117,NL
0,Northwood (MI),55,Wright State,75,20101117,NL
0,Oregon State,80,Seattle,83,20101117,NL
0,Penn,54,Manhattan,59,20101117,-5.5
0,Rider,77,USC,57,20101117,10.5
0,Sacred Heart,65,UMass,73,20101117,NL
0,Saint Francis (PA),68,Lafayette,72,20101117,NL
0,San Francisco,64,San Jose State,74,20101117,5.5
0,South Alabama,58,Southern Miss,93,20101117,12.5
0,South Dakota Mines,61,South Dakota,72,20101117,NL
0,Southeastern Louisiana,56,UNLV,92,20101117,NL
0,SIU-Edwardsville,65,Eastern Kentucky,81,20101117,NL
0,Southern Utah,66,Cal State Bakersfield,58,20101117,NL
0,St. Gregory's,58,Little Rock,108,20101117,NL
0,Tennessee State,68,Illinois State,73,20101117,12
0,Texas A&M-Corpus Christi,58,Oklahoma State,68,20101117,NL
0,UTSA,73,Evansville,77,20101117,NL
0,Vanguard,42,Fresno State,74,20101117,NL
0,Vermont,73,UConn,89,20101117,NL
0,Warner Southern,58,Florida Atlantic,88,20101117,NL
0,Presbyterian,67,Kansas State,76,20101118,NL
1,Pitt,79,Maryland,70,20101118,-7.5
1,Hofstra,63,UNC,107,20101118,14
0,North Carolina A&T,55,Florida,105,20101118,NL
1,Illinois,84,Texas,90,20101118,-3.5
0,Western Illinois,61,Missouri,66,20101118,26
0,Jackson State,49,Baylor,63,20101118,NL
1,Coastal Carolina,61,Georgetown,80,20101118,14
0,Army,63,NJIT,60,20101118,NL
0,Austin Peay,101,Lipscomb,104,20101118,NL
0,Bowling Green State,50,Michigan,69,20101118,14
0,Cal State Monterey Bay,50,Cal Poly,47,20101118,NL
0,Colorado State,77,Denver,66,20101118,1.5
1,Davidson,70,West Virginia,84,20101118,13
1,East Carolina,65,NC State,85,20101118,13
0,Eastern Illinois,62,Loyola (IL),73,20101118,13
0,Florida State,89,Florida International,66,20101118,-14.5
1,George Mason,78,Charlotte,56,20101118,-4
0,Grambling,52,Arkansas,75,20101118,NL
0,Jacksonville State,55,VMI,65,20101118,NL
0,Montreat,85,Charleston Southern,103,20101118,NL
0,Morehead State,58,UNC Wilmington,60,20101118,-7
0,Morgan State,55,Providence,77,20101118,NL
1,Nebraska,49,Vanderbilt,59,20101118,7.5
0,New Mexico State,57,Arizona,83,20101118,11
0,North Florida,76,Wyoming,60,20101118,NL
0,Northwest Washington,87,Eastern Washington,96,20101118,NL
0,Point Loma Nazarene,69,Saint Mary's,101,20101118,NL
0,Prairie View,74,La Salle,88,20101118,NL
0,Purdue North Central,44,Valparaiso,98,20101118,NL
0,Reinhardt,84,Georgia Southern,101,20101118,NL
0,Rice,65,Santa Clara,66,20101118,6
0,Richmond,77,Iona,81,20101118,-4.5
0,Savannah State,53,Florida A&M,64,20101118,NL
1,USC Upstate,61,Wofford,79,20101118,16.5
0,South Florida,59,UCF,65,20101118,7.5
0,Southern Virginia,49,Liberty,82,20101118,NL
0,Southwest Minnesota State,80,South Dakota State,94,20101118,NL
0,Stony Brook,66,Fairleigh Dickinson,59,20101118,NL
0,UT-Martin,56,LSU,79,20101118,14.5
0,Texas Southern,52,Oklahoma,82,20101118,NL
0,Virginia,60,Stanford,81,20101118,5.5
0,Virginia Intermont,42,Gardner-Webb,78,20101118,NL
0,Virginia Wise,70,Longwood,104,20101118,NL
1,Western Kentucky,77,Minnesota,95,20101118,5
0,Yale,75,Boston College,67,20101118,20
0,Colgate,58,Duke,110,20101119,NL
0,Pitt,68,Texas,66,20101119,NL
0,North Texas,60,Kansas,93,20101119,21
0,UNC,67,Minnesota,72,20101119,NL
0,Kentucky,79,Portland,48,20101119,-5.5
1,Maryland,76,Illinois,80,20101119,4
0,Georgetown,74,Wofford,59,20101119,NL
1,Alabama,78,Seton Hall,83,20101119,2.5
0,Appalachian State,74,Mississippi State,76,20101119,8.5
0,Arkansas-Pine Bluff,45,Northwestern,71,20101119,NL
0,Boise State,65,San Diego,60,20101119,-2.5
1,UC-Riverside,75,Lamar,90,20101119,7
0,Cameron,61,UTSA,71,20101119,NL
1,Campbell,97,Middle Tennessee,90,20101119,4
0,Carver College,67,South Carolina State,69,20101119,NL
0,Centenary (LA),36,Tulane,77,20101119,24
0,Cleveland State,60,Louisiana,55,20101119,-5
0,Coastal Carolina,71,USC Upstate,50,20101119,NL
0,Dartmouth,71,Hartford,57,20101119,NL
1,Davidson,70,Nebraska,67,20101119,4
0,Duquesne,63,Robert Morris,69,20101119,NL
1,East Carolina,63,Charlotte,74,20101119,4.5
0,Fairfield,49,Penn State,64,20101119,9
0,Furman,74,Kent State,78,20101119,11
0,Great Falls,68,Idaho State,78,20101119,NL
0,Gwynedd-Mercy,77,High Point,86,20101119,NL
0,Hampton,58,Fordham,48,20101119,NL
1,Hofstra,60,Western Kentucky,62,20101119,7
0,Howard,34,Delaware,66,20101119,NL
0,UIC,57,Toledo,51,20101119,-6
0,Indiana Tech,62,Detroit,93,20101119,NL
1,Iowa,73,Xavier,86,20101119,5.5
0,Lehigh,68,Monmouth,69,20101119,NL
1,Long Beach State,55,Clemson,69,20101119,9.5
0,Maine-Machias,44,Maine,95,20101119,NL
0,Marist,37,Boston University,58,20101119,NL
0,Minot State,67,Montana State,92,20101119,NL
0,Missouri State,50,Tulsa,62,20101119,-1.5
0,Montana Tech,51,Montana,78,20101119,NL
0,Navy,60,UC-Irvine,75,20101119,10.5
0,Niagara,51,Georgia Tech,77,20101119,16
0,North Carolina Central,65,Miami (FL),88,20101119,NL
0,NC State,78,George Mason,65,20101119,NL
0,Portland State,53,SMU,69,20101119,6
0,Radford,56,South Carolina,85,20101119,NL
1,Rhode Island,75,College of Charleston,66,20101119,-4.5
0,Sacramento State,60,North Dakota,64,20101119,NL
1,St. Peter's,52,Old Dominion,59,20101119,13.5
0,Samford,79,Auburn,68,20101119,8.5
1,Seattle,72,Louisiana Tech,85,20101119,6.5
0,Southwestern (AZ),47,Northern Arizona,97,20101119,NL
0,St. Bonaventure,56,Cornell,54,20101119,3.5
0,Stephen F. Austin,58,Texas Tech,70,20101119,NL
0,Texas A&M-International,46,Texas A&M,77,20101119,NL
0,Tougaloo,71,Southern,58,20101119,NL
0,Troy,70,Georgia State,80,20101119,4
1,Vanderbilt,71,West Virginia,74,20101119,5
0,UNC Wilmington,41,Ohio State,81,20101120,29.5
0,Lafayette,41,Villanova,86,20101120,NL
0,North Florida,58,Missouri,96,20101120,NL
0,Ball State,55,Butler,88,20101120,12
0,Chicago State,60,BYU,109,20101120,NL
1,Green Bay,70,San Diego State,79,20101120,13.5
0,Alabama,47,Iowa,55,20101120,NL
0,UAB,66,Arizona State,69,20101120,7.5
0,Albany (NY),72,Fairleigh Dickinson,46,20101120,NL
0,American,82,Florida Atlantic,72,20101120,NL
0,Army,76,Bryant,66,20101120,NL
0,Bradley,64,USC,63,20101120,1.5
0,Bucknell,67,Saint Francis (PA),68,20101120,NL
0,Cal State Bakersfield,66,Pepperdine,64,20101120,NL
0,UC-Riverside,73,SMU,69,20101120,13.5
1,Campbell,61,Auburn,54,20101120,4
0,Central Arkansas,69,Hawaii,83,20101120,NL
