0,Colorado Christian,73,Weber State,97,20101116
0,Coppin State,74,Towson,89,20101116
0,Gardner-Webb,53,Florida State,78,20101116
0,Georgia State,62,McNeese State,68,20101116
0,Hampton,45,Winthrop,44,20101116
0,Hartford,64,Quinnipiac,66,20101116
0,Idaho,71,Washington State,88,20101116
0,Indiana-Northwest,62,IUPUI,83,20101116
0,Purdue-Fort Wayne,66,Xavier,76,20101116
0,Jacksonville State,53,Norfolk State,70,20101116
0,Liberty,64,UNC Wilmington,69,20101116
0,LIU,91,Texas State,67,20101116
0,Louisiana-Monroe,40,Iowa,68,20101116
0,Mississippi Valley State,54,Indiana,71,20101116
0,UMKC,73,Central Arkansas,71,20101116
0,Montreat,71,Appalachian State,101,20101116
0,Neumann,62,Navy,74,20101116
0,New Hampshire,55,Dartmouth,53,20101116
0,Nicholls State,62,LSU,53,20101116
0,UNC Asheville,67,Furman,69,20101116
0,North Carolina Wesleyan,66,North Carolina A&T,100,20101116
0,North Dakota,53,Wisconsin,85,20101116
0,Northeastern,63,Southern Illinois,62,20101116
0,Northern Illinois,63,Bradley,66,20101116
0,Oral Roberts,68,Tulsa,83,20101116
0,Pacific,44,UCLA,57,20101116
0,Pepperdine,76,Nevada,75,20101116
0,Robert Morris,59,Kent State,62,20101116
0,St. Joseph's,57,Penn State,66,20101116
0,Savannah State,54,Jacksonville,64,20101116
0,Southeast Missouri State,78,Florida Gulf Coast,89,20101116
0,SMU,64,TCU,84,20101116
0,St. John's (NY),71,Saint Mary's,76,20101116
0,Stetson,66,Bethune-Cookman,78,20101116
0,Stony Brook,51,Monmouth,49,20101116
0,Texas Southern,67,Wichita State,79,20101116
0,Texas Tech,83,North Texas,92,20101116
0,Texas-Tyler,56,Texas-Arlington,96,20101116
0,VCU,90,Wake Forest,69,20101116
0,Virginia Wise,88,VMI,120,20101116
0,Western Carolina,69,DePaul,64,20101116
0,Wyoming,53,Northern Colorado,67,20101116
0,Boston University,66,Villanova,82,20101117
0,Alcorn State,48,Purdue,103,20101117
0,Northwestern State,79,Memphis,94,20101117
0,Utah State,72,BYU,78,20101117
0,Missouri State,56,Tennessee,60,20101117
0,Alabama-Birmingham,76,Middle Tennessee,71,20101117
0,Albany (NY),51,Georgia Tech,78,20101117
0,Arkansas-Monticello,82,Centenary (LA),70,20101117
0,Auburn Montgomery,72,Southern,74,20101117
0,Belmont,93,Arkansas State,60,20101117
0,Binghamton,38,Bucknell,66,20101117
0,UC-Santa Cruz,49,UC-Davis,70,20101117
0,Chattanooga,73,Kennesaw State,69,20101117
0,Chicago State,62,Notre Dame,102,20101117
0,Colorado College,60,Air Force,57,20101117
0,Columbia,66,St. John's (NY),79,20101117
0,Delaware,61,Cornell,75,20101117
0,Drake,43,Iowa State,91,20101117
0,Green Bay,69,Marquette,89,20101117
0,Holy Cross,49,Harvard,72,20101117
0,Houston,54,Louisiana Tech,60,20101117
0,Indiana State,60,Ball State,75,20101117
0,Louisiana,58,Creighton,63,20101117
0,Loyola Marymount,57,Bradley,59,20101117
0,Madonna,70,Eastern Michigan,79,20101117
0,Marist,59,George Washington,79,20101117
0,UMBC,72,Loyola (MD),83,20101117
0,Maryland-Eastern Shore,58,American,65,20101117
0,Milwaukee,90,Niagara,73,20101117
0,Montana,71,Utah,80,20101117
0,Murray State,61,Ole Miss,77,20101117
0,Northwestern,77,Texas-Rio Grande Valley,71,20101117
0,Northwood (MI),55,Wright State,75,20101117
0,Oregon State,80,Seattle,83,20101117
0,Penn,54,Manhattan,59,20101117
0,Rider,77,USC,57,20101117
0,Sacred Heart,65,UMass,73,20101117
0,Saint Francis (PA),68,Lafayette,72,20101117
0,San Francisco,64,San Jose State,74,20101117
0,South Alabama,58,Southern Miss,93,20101117
0,South Dakota Mines,61,South Dakota,72,20101117
0,Southeastern Louisiana,56,UNLV,92,20101117
0,SIU-Edwardsville,65,Eastern Kentucky,81,20101117
0,Southern Utah,66,Cal State Bakersfield,58,20101117
0,St. Gregory's,58,Little Rock,108,20101117
0,Tennessee State,68,Illinois State,73,20101117
0,Texas A&M-Corpus Christi,58,Oklahoma State,68,20101117
0,UTSA,73,Evansville,77,20101117
0,Vanguard,42,Fresno State,74,20101117
0,Vermont,73,UConn,89,20101117
0,Warner Southern,58,Florida Atlantic,88,20101117
0,Presbyterian,67,Kansas State,76,20101118
0,Pitt,79,Maryland,70,20101118
0,Hofstra,63,UNC,107,20101118
0,North Carolina A&T,55,Florida,105,20101118
0,Illinois,84,Texas,90,20101118
0,Western Illinois,61,Missouri,66,20101118
0,Jackson State,49,Baylor,63,20101118
0,Coastal Carolina,61,Georgetown,80,20101118
0,Army,63,NJIT,60,20101118
0,Austin Peay,101,Lipscomb,104,20101118
0,Bowling Green State,50,Michigan,69,20101118
0,Cal State Monterey Bay,50,Cal Poly,47,20101118
0,Colorado State,77,Denver,66,20101118
0,Davidson,70,West Virginia,84,20101118
0,East Carolina,65,NC State,85,20101118
0,Eastern Illinois,62,Loyola (IL),73,20101118
0,Florida State,89,Florida International,66,20101118
0,George Mason,78,Charlotte,56,20101118
0,Grambling,52,Arkansas,75,20101118
0,Jacksonville State,55,VMI,65,20101118
0,Montreat,85,Charleston Southern,103,20101118
0,Morehead State,58,UNC Wilmington,60,20101118
0,Morgan State,55,Providence,77,20101118
0,Nebraska,49,Vanderbilt,59,20101118
0,New Mexico State,57,Arizona,83,20101118
0,North Florida,76,Wyoming,60,20101118
0,Northwest Washington,87,Eastern Washington,96,20101118
0,Point Loma Nazarene,69,Saint Mary's,101,20101118
0,Prairie View,74,La Salle,88,20101118
0,Purdue North Central,44,Valparaiso,98,20101118
0,Reinhardt,84,Georgia Southern,101,20101118
0,Rice,65,Santa Clara,66,20101118
0,Richmond,77,Iona,81,20101118
0,Savannah State,53,Florida A&M,64,20101118
