University at Albany, -1.5 ,Bryant,20260205,143555
Vermont, -7.5 ,Maine,20260205,143555
Binghamton, 11.5 ,UMBC,20260205,143555
Penn State, 24.5 ,Michigan,20260205,143555
Monmouth, 3.5 ,Stony Brook,20260205,143555
Mercer, -4.5 ,Chattanooga,20260205,143555
Fairfield, 1.5 ,Sacred Heart,20260205,143555
Merrimack, -3.5 ,Mount St. Mary's,20260205,143555
Iona, 7.5 ,Siena,20260205,143555
West Virginia, 5.5 ,Cincinnati,20260205,143555
Saint Peter's, -4.5 ,Manhattan,20260205,143555
Northeastern, 10.5 ,Hofstra,20260205,143555
William & Mary, 4.5 ,UNC Wilmington,20260205,143555
Elon, -2.5 ,Hampton,20260205,143555
North Carolina A&T, 11.5 ,Charleston,20260205,143555
Canisius, 13.5 ,Quinnipiac,20260205,143555
Drexel, 4.5 ,Campbell,20260205,143555
Rider, 14.5 ,Marist,20260205,143555
Florida Gulf Coast, 1.5 ,Eastern Kentucky,20260205,143555
Le Moyne, -2.5 ,Wagner,20260205,143555
UMass Lowell, 1.5 ,NJIT,20260205,143555
North Florida, 6.5 ,West Georgia,20260205,143555
Stetson, 5.5 ,Bellarmine,20260205,143555
Stonehill, 1.5 ,FDU,20260205,143555
Jacksonville, 8.5 ,Queens University,20260205,143555
St. Francis (PA, 8.5 ,Mercyhurst,20260205,143555
Chicago State, 9.5 ,Central Connecticut State,20260205,143555
New Haven, 9.5 ,LIU,20260205,143555
Omaha, 2.5 ,North Dakota,20260205,143555
The Citadel, 13.5 ,Samford,20260205,143555
Lindenwood, 1.5 ,Little Rock,20260205,143555
Denver, 11.5 ,North Dakota State,20260205,143555
Abilene Christian, 13.5 ,Utah Valley,20260205,143555
Morehead State, 8.5 ,Southeast Missouri State,20260205,143555
Western Illinois, 8.5 ,Tennessee Tech,20260205,143555
Ohio State, -7.5 ,Maryland,20260205,143555
Southern Indiana, 11.5 ,Tennessee-Martin,20260205,143555
Eastern Illinois, 10.5 ,Tennessee State,20260205,143555
Northern Colorado, -1.5 ,Weber State,20260205,143555
Idaho, 3.5 ,Montana State,20260205,143555
Memphis, 2.5 ,UAB,20260205,143555
Jacksonville State, 4.5 ,Western Kentucky,20260205,143555
UC Santa Barbara, -3.5 ,UC Davis,20260205,143555
Northern Arizona, 7.5 ,Idaho State,20260205,143555
Eastern Washington, 6.5 ,Montana,20260205,143555
UT Arlington, 1.5 ,Utah Tech,20260205,143555
Long Beach State, 9.5 ,UC San Diego,20260205,143555
Cal State Bakersfield, 16.5 ,UC Irvine,20260205,143555
Cal State Northridge, -1.5 ,Cal Poly,20260205,143555
Tarleton State, 9.5 ,California Baptist,20260205,143555
UC Riverside, 5.5 ,Cal State Fullerton,20260205,143555
