Boston College,+14,Virginia,20230128,131717
Auburn,+3.5,West Virginia,20230128,131717
Louisville,+9.5,Notre Dame,20230128,131717
Minnesota,+12,Northwestern,20230128,131717
Temple,+5,UCF,20230128,131717
Northeastern,+7,Delaware,20230128,131717
UMBC,+8,Vermont,20230128,131717
Xavier,+5,Creighton,20230128,131717
North Carolina State,+3.5,Wake Forest,20230128,131717
Western Carolina,-3.5,VMI,20230128,131717
Mercer,-2,The Citadel,20230128,131717
Stetson,+4,Queens NC,20230128,131717
UMass Lowell,-3.5,New Hampshire,20230128,131717
Saint Francis PA,+1.5,Central Connecticut State,20230128,131717
Holy Cross,+9,Army West Point,20230128,131717
Bucknell,pk,Loyola Maryland,20230128,131717
Alabama,-6,Oklahoma,20230128,131717
Marquette,-9.5,DePaul,20230128,131717
Iowa State,-1.5,Missouri,20230128,131717
Bowling Green,+13,Toledo,20230128,131717
Texas Tech,-2.5,LSU,20230128,131717
Brown,+8,Cornell,20230128,131717
La Salle,+5.5,Rhode Island,20230128,131717
UNI,+6.5,Indiana State,20230128,131717
Ohio,+6.5,Akron,20230128,131717
Samford,-2.5,Wofford,20230128,131717
Columbia,+8.5,Dartmouth,20230128,131717
George Washington,+3.5,Fordham,20230128,131717
Missouri State,+1.5,Murray State,20230128,131717
Harvard,+3.5,Pennsylvania,20230128,131717
UNC Asheville,+2.5,Campbell,20230128,131717
Lafayette,+11.5,Colgate,20230128,131717
Radford,-3.5,USC Upstate,20230128,131717
Bryant,-6.5,Binghamton,20230128,131717
American,+4.5,Navy,20230128,131717
Sacred Heart,+1.5,Stonehill,20230128,131717
High Point,+8.5,Gardner-Webb,20230128,131717
Winthrop,-1,Presbyterian,20230128,131717
Cincinnati,+14,Houston,20230128,131717
Duke,-9,Georgia Tech,20230128,131717
Illinois,-2,Wisconsin,20230128,131717
Texas State,+8,Southern Mississippi,20230128,131717
UAB,-3.5,Rice,20230128,131717
Lindenwood,+7,Tennessee State,20230128,131717
South Dakota State,-2,Western Illinois,20230128,131717
SIUE,136.5,Morehead State,20230128,131717
Northern Colorado,+2,Northern Arizona,20230128,131717
Eastern Michigan,+6,Miami OH,20230128,131717
Arkansas,+6.5,Baylor,20230128,131717
TCU,-2.5,Mississippi State,20230128,131717
Miami FL,+1,Pittsburgh,20230128,131717
Western Kentucky,+12.5,Florida Atlantic,20230128,131717
Hofstra,+9,Charleston,20230128,131717
ULM,+12.5,James Madison,20230128,131717
William & Mary,+13,Towson,20230128,131717
Richmond,+9,Dayton,20230128,131717
New Mexico State,+10.5,Utah Valley,20230128,131717
UC San Diego,+8,UC Riverside,20230128,131717
Chattanooga,+2.5,ETSU,20230128,131717
Milwaukee,+6,Northern Kentucky,20230128,131717
Louisiana Tech,-7,UTSA,20230128,131717
UC Davis,+3.5,Long Beach State,20230128,131717
Little Rock,+6,Tennessee Tech,20230128,131717
Duquesne,-1,Massachusetts,20230128,131717
Drexel,-6,Elon,20230128,131717
Stony Brook,+1.5,Hampton,20230128,131717
Troy,pk,South Alabama,20230128,131717
Old Dominion,-1,Coastal Carolina,20230128,131717
Morgan State,-3.5,Delaware State,20230128,131717
Coppin State,+6.5,UMES,20230128,131717
Jackson State,+7.5,Grambling,20230128,131717
Alabama A&M,-3.5,Florida A&M,20230128,131717
South Carolina State,+13.5,Norfolk State,20230128,131717
Alabama State,+1.5,Bethune-Cookman,20230128,131717
Jacksonville,-5,Central Arkansas,20230128,131717
Nebraska,+11.5,Maryland,20230128,131717
Arkansas State,+9.5,Appalachian State,20230128,131717
Southern Indiana,+1.5,UT Martin,20230128,131717
Ball State,-4,Northern Illinois,20230128,131717
Southeast Missouri State,-6.5,Eastern Illinois,20230128,131717
McNeese,+9.5,A&M-Corpus Christi,20230128,131717
Lamar,+15.5,Northwestern State,20230128,131717
Clemson,-2,Florida State,20230128,131717
Pacific,+11.5,Santa Clara,20230128,131717
Idaho State,+2.5,Idaho,20230128,131717
Weber State,+5.5,Eastern Washington,20230128,131717
Southeastern Louisiana,-3,New Orleans,20230128,131717
Austin Peay,+5.5,Jacksonville State,20230128,131717
Lipscomb,+4.5,Kennesaw State,20230128,131717
Nicholls State,-6.5,UIW,20230128,131717
Arizona,-9.5,Washington,20230128,131717
Seattle,+5,SFA,20230128,131717
Houston Christian,+7,Texas A&M-Commerce,20230128,131717
Texas,+5.5,Tennessee,20230128,131717
Florida,+5,Kansas State,20230128,131717
Saint Bonaventure,+11.5,VCU,20230128,131717
UTEP,+8,North Texas,20230128,131717
South Carolina,+10.5,Georgia,20230128,131717
North Florida,+3,North Alabama,20230128,131717
North Carolina Central,+3,Howard,20230128,131717
Prairie View,+3.5,Texas Southern,20230128,131717
Charleston Southern,+11.5,Longwood,20230128,131717
Alcorn,+4.5,Southern University,20230128,131717
Mississippi Valley,+7.5,Arkansas-Pine Bluff,20230128,131717
Gonzaga,-13,Portland,20230128,131717
Syracuse,+6.5,Virginia Tech,20230128,131717
Green Bay,+17,Wright State,20230128,131717
Georgia State,+12.5,Marshall,20230128,131717
Evansville,+9.5,Valparaiso,20230128,131717
Utah State,-4,Fresno State,20230128,131717
Utah Tech,+5,Abilene Christian,20230128,131717
Middle Tennessee,-3.5,FIU,20230128,131717
Western Michigan,-1,Central Michigan,20230128,131717
FGCU,+13,Liberty,20230128,131717
Maine,+1,Albany NY,20230128,131717
Bellarmine,+6.5,Eastern Kentucky,20230128,131717
