Bellarmine,+5,Jacksonville,20230222,132320
UMass Lowell,-2.5,UMBC,20230222,132320
Boston University,+4,Army West Point,20230222,132320
Providence,+7,UConn,20230222,132320
Charleston Southern,+10,UNC Asheville,20230222,132320
Minnesota,+15.5,Maryland,20230222,132320
Mercer,+13,Furman,20230222,132320
Kentucky,-3.5,Florida,20230222,132320
Temple,+8,Cincinnati,20230222,132320
Western Carolina,+11.5,UNC Greensboro,20230222,132320
Syracuse,+4,Clemson,20230222,132320
South Florida,+9,UCF,20230222,132320
Dayton,-8,Massachusetts,20230222,132320
Vanderbilt,-2.5,LSU,20230222,132320
The Citadel,+7,ETSU,20230222,132320
Bradley,-8.5,Valparaiso,20230222,132320
Saint Bonaventure,+5,Davidson,20230222,132320
Coastal Carolina,+7,Georgia Southern,20230222,132320
Duquesne,-2.5,La Salle,20230222,132320
George Washington,+2.5,Rhode Island,20230222,132320
Samford,-2.5,Chattanooga,20230222,132320
Appalachian State,-2,Georgia State,20230222,132320
Binghamton,+14,Vermont,20230222,132320
Austin Peay,+10.5,Stetson,20230222,132320
Colgate,-7.5,Lafayette,20230222,132320
Bucknell,+3,Lehigh,20230222,132320
Eastern Kentucky,-2,North Florida,20230222,132320
Holy Cross,+4.5,Loyola Maryland,20230222,132320
Bryant,-6.5,NJIT,20230222,132320
Navy,-1,American,20230222,132320
Campbell,+3.5,Winthrop,20230222,132320
Lipscomb,+3.5,FGCU,20230222,132320
Kennesaw State,-2.5,North Alabama,20230222,132320
USC Upstate,-2,Presbyterian,20230222,132320
Indiana State,+2.5,Belmont,20230222,132320
Troy,-5,ULM,20230222,132320
Illinois State,+15.5,Drake,20230222,132320
UNI,+6,Southern Illinois,20230222,132320
South Alabama,-2.5,Texas State,20230222,132320
SFA,+1,Abilene Christian,20230222,132320
UIC,-1.5,Evansville,20230222,132320
Jacksonville State,-2.5,Central Arkansas,20230222,132320
Arkansas State,+14.5,Louisiana-Lafayette,20230222,132320
Butler,+2.5,DePaul,20230222,132320
Morehead State,-5.5,Eastern Illinois,20230222,132320
Tulane,+14.5,Houston,20230222,132320
Ole Miss,+12,Auburn,20230222,132320
North Carolina,-6.5,Notre Dame,20230222,132320
Wake Forest,+5.5,North Carolina State,20230222,132320
Saint Johns,-2,Georgetown,20230222,132320
Iowa,-1,Wisconsin,20230222,132320
Alabama,-17.5,South Carolina,20230222,132320
Fordham,-2,Loyola Chicago,20230222,132320
New Mexico,+5.5,Boise State,20230222,132320
