Illinois State, 6.5 ,Cornell,20241222,140157
VWH,NL,George Washington,20241222,140157
MIDW,NL,Cleveland State,20241222,140157
Kent State, 20.5 ,Alabama,20241222,140157
Illinois, -3.5 ,Missouri,20241222,140157
Purdue Fort Wayne, 22 ,Michigan,20241222,140157
Sacred Heart, 7.5 ,Miami (OH,20241222,140157
FLTECH,NL,Florida Gulf Coast,20241222,140157
Iona, 4.5 ,Colgate,20241222,140157
Bryant, 2 ,Towson,20241222,140157
Morgan State, 43 ,Iowa State,20241222,140157
Central Arkansas, 26.5 ,Oklahoma,20241222,140157
Binghamton, 5 ,Army,20241222,140157
New Hampshire, 9 ,Stonehill,20241222,140157
Montana State, 10 ,TCU,20241222,140157
Detroit, 29 ,Wisconsin,20241222,140157
Penn, 16 ,George Mason,20241222,140157
William & Mary, 18.5 ,VCU,20241222,140157
UC Santa Barbara, 2 ,Missouri State,20241222,140157
FTLAUD,NL,Stetson,20241222,140157
Columbia,NL,Valparaiso,20241222,140157
Radford, 13.5 ,South Carolina,20241222,140157
American, 13.5 ,Virginia,20241222,140157
Mercyhurst,NL,West Virginia,20241222,140157
Oral Roberts, 20.5 ,Oklahoma State,20241222,140157
Brown, 24 ,Kansas,20241222,140157
Oregon State, -6 ,Charleston,20241222,140157
NORTH,NL,Milwaukee,20241222,140157
Alcorn State, 21.5 ,UAB,20241222,140157
Houston Christian, 23 ,North Texas,20241222,140157
McNeese State, -10.5 ,Louisiana-Lafayette,20241222,140157
New Orleans, 27.5 ,LSU,20241222,140157
Prairie View A&M, 13.5 ,Rice,20241222,140157
Charleston Southern, 27.5 ,Georgia,20241222,140157
Saint Louis, 9.5 ,Grand Canyon,20241222,140157
Rider, 20 ,North Carolina State,20241222,140157
CSST,NL,Sacramento State,20241222,140157
Grambling State, 29.5 ,Cincinnati,20241222,140157
Southern, 17 ,USC,20241222,140157
Wyoming, -5 ,Cal State Fullerton,20241222,140157
Loyola Chicago, -6.5 ,Oakland,20241222,140157
LASU,NL,Long Beach State,20241222,140157
Le Moyne, 20 ,Notre Dame,20241222,140157
Georgetown, -2.5 ,Seton Hall,20241222,140157
North Alabama, 5 ,Loyola Marymount,20241222,140157
Utah State, 5 ,Saint Mary's,20241222,140157
Nebraska, -9 ,Murray State,20241222,140157
Charlotte, 6 ,Hawaii,20241222,140157
Illinois,NL,Duke,20241222,140157
Charlotte,NL,HHILO,20241222,140157
