St. Francis (PA, 18.5 ,Temple,20251214,140818
Maryland-Eastern Shore, 28.5 ,Virginia Tech,20251214,140818
Buffalo, -1.5 ,East Carolina,20251214,140818
Eastern Illinois, 42.5 ,Iowa State,20251214,140818
Texas Southern, 21.5 ,Minnesota,20251214,140818
Indiana State, 4.5 ,Milwaukee,20251214,140818
Monmouth, -2.5 ,Fairfield,20251214,140818
Ball State, 7.5 ,Campbell,20251214,140818
Oakland City,NL,Cleveland State,20251214,140818
Eureka,NL,SIU Edwardsville,20251214,140818
High Point, -12.5 ,Appalachian State,20251214,140818
Bethune-Cookman, 18.5 ,Missouri,20251214,140818
Merrimack, 5.5 ,Vermont,20251214,140818
Coppin State, 20.5 ,Radford,20251214,140818
Western Michigan, 28.5 ,Iowa,20251214,140818
Troy, 7.5 ,UAB,20251214,140818
Saint Xavier,NL,Southeast Missouri State,20251214,140818
Charlotte, 4.5 ,Charleston,20251214,140818
Florida Gulf Coast, 18.5 ,New Mexico,20251214,140818
Detroit Mercy, 8.5 ,Purdue Fort Wayne,20251214,140818
Kent State, -7.5 ,Portland,20251214,140818
Queens University, 17.5 ,Wake Forest,20251214,140818
Chicago State, 12.5 ,Loyola Chicago,20251214,140818
North Texas, 2.5 ,South Alabama,20251214,140818
Champion Christian College,NL,Tennessee-Martin,20251214,140818
Saint Mary's, -2.5 ,Boise State,20251214,140818
Jacksonville, 26.5 ,Texas A&M,20251214,140818
Washington State, 15.5 ,USC,20251214,140818
Tulane,NL,UC San Diego,20251214,140818
UTEP,NL,Hawai'i,20251214,140818
