Campbell,+20,Virginia Tech,20231115,151840
Albany NY,+21,Seton Hall,20231115,151840
Princeton,+6,Duquesne,20231115,151840
Central Michigan,+16.5,South Florida,20231115,151840
Richmond,+5,Boston College,20231115,151840
Canisius,+8,Cleveland State,20231115,151840
Utah Valley,+6.5,Charlotte,20231115,151840
Denver,+2,Nicholls State,20231115,151840
Binghamton,+3,Loyola Maryland,20231115,151840
Saint Peters,-1.5,Fairleigh Dickinson,20231115,151840
Coppin State,+17,Louisville,20231115,151840
Merrimack,+22.5,Ohio State,20231115,151840
Radford,+4.5,VCU,20231115,151840
USC Upstate,+13.5,East Carolina,20231115,151840
Delaware,-9,Delaware State,20231115,151840
Cornell,+2,George Mason,20231115,151840
Evansville,+3,Southeast Missouri State,20231115,151840
Stony Brook,+16.5,Nebraska,20231115,151840
Longwood,-9,UMES,20231115,151840
FIU,-14,Houston Christian,20231115,151840
Georgetown,+10,Rutgers,20231115,151840
Rice,+20.5,Texas,20231115,151840
Tennessee State,+10.5,Portland,20231115,151840
Southeastern Louisiana,+23,BYU,20231115,151840
Northern Arizona,+13.5,Seattle,20231115,151840
Pacific,+13,Nevada,20231115,151840
LIU,+34.5,UCLA,20231115,151840
Morgan State,+18.5,Fresno State,20231115,151840
