Furman,-8,Appalachian State,20221129,151817
LIU,+32,Saint Johns,20221129,151817
Maryland,-13,Louisville,20221129,151817
Charlotte,+4,Davidson,20221129,151817
Bellarmine,+25.5,Kentucky,20221129,151817
Old Dominion,+7,Charleston,20221129,151817
Penn State,+1.5,Clemson,20221129,151817
William & Mary,+21,North Carolina State,20221129,151817
Massachusetts,-2.5,South Florida,20221129,151817
UC Santa Barbara,+3.5,Duquesne,20221129,151817
Albany NY,+4,American,20221129,151817
South Carolina State,+15.5,East Carolina,20221129,151817
VMI,+5.5,Presbyterian,20221129,151817
Brown,-4.5,Central Connecticut State,20221129,151817
Jackson State,+4.5,Miami OH,20221129,151817
UNC Asheville,-1,North Carolina Central,20221129,151817
Queens NC,pk,Bowling Green,20221129,151817
Syracuse,+12.5,Illinois,20221129,151817
Norfolk State,+25,Houston,20221129,151817
Montana,+7,Southern Mississippi,20221129,151817
Missouri,-2,Wichita State,20221129,151817
Idaho State,+5.5,Kansas City,20221129,151817
Weber State,+8,Tarleton State,20221129,151817
Baylor,-6.5,Marquette,20221129,151817
Wake Forest,+5.5,Wisconsin,20221129,151817
Georgia Tech,+16,Iowa,20221129,151817
CSUN,+18.5,Boise State,20221129,151817
Alcorn,+13.5,Grand Canyon,20221129,151817
Virginia,-3.5,Michigan,20221129,151817
UC Irvine,+12,San Diego State,20221129,151817
