Iona, -21.5 ,Buffalo,20231122,165552
Appalachian State, -2.5 ,Murray State,20231122,165552
Northern Iowa, 11.5 ,North Carolina,20231122,165552
Morgan State, -1.5 ,Chicago State,20231122,165552
Georgia State, -2.5 ,Little Rock,20231122,165552
Southern Utah, 2.5 ,Texas State,20231122,165552
Long Beach State, -6.5 ,Louisiana-Lafayette,20231122,165552
Boston College, 5.5 ,Colorado State,20231122,165552
JOWAL,NL,Rhode Island,20231122,165552
NLAND,NL,South Dakota,20231122,165552
Harvard, 5.5 ,Colgate,20231122,165552
Tennessee Tech, 5.5 ,Presbyterian,20231122,165552
Central Connecticut State, 14.5 ,Massachusetts,20231122,165552
Texas Tech, 4.5 ,Villanova,20231122,165552
Tennessee, 1.5 ,Kansas,20231122,165552
Sam Houston State, -8.5 ,Grambling State,20231122,165552
Austin Peay, -1.5 ,Sacramento State,20231122,165552
MIDW,NL,Morehead State,20231122,165552
North Alabama, 1.5 ,UT Martin,20231122,165552
Radford, -5.5 ,Northern Colorado,20231122,165552
Ole Miss, -3.5 ,Temple,20231122,165552
Princeton, -2.5 ,Old Dominion,20231122,165552
Creighton, -18.5 ,Loyola Chicago,20231122,165552
MIDAMC,NL,Omaha,20231122,165552
McNeese State, 5.5 ,Louisiana Tech,20231122,165552
Mount St. Mary's, 4.5 ,American,20231122,165552
VMI, 13.5 ,Air Force,20231122,165552
Citadel, 1.5 ,Campbell,20231122,165552
Illinois State, 2.5 ,Wright State,20231122,165552
Memphis, -1.5 ,Michigan,20231122,165552
Purdue, -4.5 ,Marquette,20231122,165552
Bakersfield, 3.5 ,Tarleton State,20231122,165552
Merrimack College, -5.5 ,North Carolina A&T,20231122,165552
Southern Illinois, -4.5 ,New Mexico State,20231122,165552
West Virginia, 9.5 ,Virginia,20231122,165552
Texas A&M-Corpus Christi, 8.5 ,Northern Kentucky,20231122,165552
Indiana State, -6.5 ,Pepperdine,20231122,165552
Georgia Tech, 9.5 ,Cincinnati,20231122,165552
East Tennessee State, 6.5 ,Cleveland State,20231122,165552
Baylor, -16.5 ,Oregon State,20231122,165552
FRANU,NL,Saint Francis U,20231122,165552
NRVJ,NL,Vermont,20231122,165552
Maine, 9.5 ,South Florida,20231122,165552
Maryland Eastern Shore, 11.5 ,Notre Dame,20231122,165552
Bucknell, 14.5 ,St. Bonaventure,20231122,165552
South Carolina State, 23.5 ,Missouri,20231122,165552
Fairleigh Dickinson, 4.5 ,Queens (NC,20231122,165552
High Point, 6.5 ,Hofstra,20231122,165552
Stanford, 6.5 ,Arkansas,20231122,165552
Alabama State, 14.5 ,Samford,20231122,165552
Duquesne, 7.5 ,Nebraska,20231122,165552
South Dakota State, -2.5 ,Southern Miss,20231122,165552
Idaho, 15.5 ,Seattle,20231122,165552
Jacksonville State, -2.5 ,Incarnate Word,20231122,165552
Alcorn State, 9.5 ,UT Arlington,20231122,165552
Central Arkansas, 26.5 ,Kansas State,20231122,165552
James Madison, -4.5 ,Fresno State,20231122,165552
SMU, 7.5 ,Wisconsin,20231122,165552
Purdue Fort Wayne, 14.5 ,San Francisco,20231122,165552
UC Riverside, 2.5 ,Montana State,20231122,165552
WAWA,NL,Eastern Washington,20231122,165552
WESTMOW,NL,UC Santa Barbara,20231122,165552
COLCHR,NL,Denver,20231122,165552
Syracuse, -22 ,CHAM,20231122,165552
Florida, -5.5 ,Pittsburgh,20231122,165552
New Mexico, -7.5 ,Rice,20231122,165552
Bradley, -4.5 ,UTEP,20231122,165552
Toledo,NL,UC Irvine,20231122,165552
Gonzaga,NL,UCLA,20231122,165552
Northern Arizona,NL,Hawaii,20231122,165552
Army,NL,Albany,20231122,165552
