Evansville, 33.5 ,Purdue,20251104,140922
Mount St. Mary's, 19.5 ,West Virginia,20251104,140922
Georgia Southern, 6.5 ,East Carolina,20251104,140922
North Carolina A&T, 22.5 ,South Carolina,20251104,140922
Converse,NL,East Tennessee State,20251104,140922
Nicholls State, 30.5 ,Kentucky,20251104,140922
Alcorn State, 23.5 ,Florida State,20251104,140922
NJIT, 13.5 ,Fordham,20251104,140922
UNC Asheville, 7.5 ,Wichita State,20251104,140922
Eastern Illinois, 7.5 ,Valparaiso,20251104,140922
Oral Roberts, 21.5 ,Oklahoma State,20251104,140922
UNC Greensboro, 15.5 ,Kansas State,20251104,140922
Lindenwood, 34.5 ,Texas Tech,20251104,140922
Arkansas Baptist,NL,Little Rock,20251104,140922
Robert Morris, 22.5 ,Iowa,20251104,140922
Texas, 9.5 ,Duke,20251104,140922
Southern Utah, 17.5 ,Arizona State,20251104,140922
Adams State,NL,New Mexico State,20251104,140922
San Francisco State,NL,UC Santa Barbara,20251104,140922
Portland State, 10.5 ,Stanford,20251104,140922
Tennessee-Martin, 17.5 ,UNLV,20251104,140922
Louisiana Tech, 8.5 ,Nevada,20251104,140922
Long Beach State, 24.5 ,San Diego State,20251104,140922
Dominican (CA,NL,Sacramento State,20251104,140922
Hawai'i, 12.5 ,Oregon,20251104,140922
