MAINA,NL,Maine,20241203,140817
VULYN,NL,VMI,20241203,140817
Cincinnati, -3.5 ,Villanova,20241203,140817
Eastern Illinois, 22 ,Butler,20241203,140817
MID-,NL,Appalachian State,20241203,140817
Delaware State, 13 ,Delaware,20241203,140817
Arkansas, -5 ,Miami,20241203,140817
La Salle, 1.5 ,Northeastern,20241203,140817
Northern Kentucky, 6.5 ,Akron,20241203,140817
California, 9 ,Missouri,20241203,140817
Northwestern, 5 ,Iowa,20241203,140817
Princeton, 5.5 ,Saint Joseph's,20241203,140817
North Carolina A&T, 5.5 ,Hampton,20241203,140817
South Carolina, -3.5 ,Boston College,20241203,140817
Saint Peter's, 4.5 ,Duquesne,20241203,140817
Western Michigan, 24 ,Dayton,20241203,140817
Notre Dame, 9 ,Georgia,20241203,140817
UNCW, 5.5 ,East Carolina,20241203,140817
East Tennessee State, 3 ,James Madison,20241203,140817
ARKBA,NL,Grambling State,20241203,140817
TUSC,NL,Charleston,20241203,140817
TOCCOA,NL,Citadel,20241203,140817
ILBE,NL,Northern Illinois,20241203,140817
PITTB,NL,Buffalo,20241203,140817
Presbyterian, -4.5 ,Florida A&M,20241203,140817
Stetson, 16 ,South Florida,20241203,140817
Lipscomb, 1 ,Chattanooga,20241203,140817
Dartmouth, -4.5 ,New Hampshire,20241203,140817
Army, -1.5 ,Le Moyne,20241203,140817
Winthrop, -3.5 ,Queens (NC,20241203,140817
UNC Asheville, 14 ,George Mason,20241203,140817
High Point, -2 ,UNCG,20241203,140817
Brown, 5 ,Vermont,20241203,140817
Santa Clara, 6 ,McNeese State,20241203,140817
Syracuse, 18.5 ,Tennessee,20241203,140817
Sam Houston, 13.5 ,Indiana,20241203,140817
UT Martin, 6 ,Charleston Southern,20241203,140817
Evansville, 13.5 ,Murray State,20241203,140817
Bradley, -4.5 ,Southern Illinois,20241203,140817
DALCHR,NL,Tarleton State,20241203,140817
Alabama State, 20 ,SMU,20241203,140817
Eastern Michigan, 18.5 ,Loyola Chicago,20241203,140817
BYU, -6 ,Providence,20241203,140817
PUG,NL,Southern Utah,20241203,140817
San Diego, 20 ,Arizona State,20241203,140817
Michigan, 2.5 ,Wisconsin,20241203,140817
Wake Forest, 9 ,Texas A&M,20241203,140817
Georgia Tech, 11 ,Oklahoma,20241203,140817
Ole Miss, 3 ,Louisville,20241203,140817
Hawaii, 15 ,Grand Canyon,20241203,140817
Utah Tech, 23.5 ,Boise State,20241203,140817
Florida State, 4 ,LSU,20241203,140817
Kentucky, -2 ,Clemson,20241203,140817
Utah Valley, 12 ,Stanford,20241203,140817
UTSA, 23.5 ,Saint Mary's,20241203,140817
Washington, 11 ,UCLA,20241203,140817
Nicholls,NL,Seattle,20241203,140817
Oklahoma State,NL,Tulsa,20241203,140817
