Appalachian State,+12.5,Wake Forest,20221214,132156
Ohio,+12,Florida,20221214,132156
Drexel,+14,Seton Hall,20221214,132156
Miami OH,+16.5,Cincinnati,20221214,132156
South Carolina,+16,UAB,20221214,132156
Wright State,+6,Akron,20221214,132156
Morehead State,+5,Georgia Southern,20221214,132156
SFA,+5,Louisiana Tech,20221214,132156
DePaul,+2,Duquesne,20221214,132156
Stetson,+15,Charleston,20221214,132156
Queens NC,+3,ETSU,20221214,132156
LIU,+9,Albany NY,20221214,132156
Eastern Kentucky,+6.5,Northern Kentucky,20221214,132156
UCF,+6,Ole Miss,20221214,132156
Sam Houston,-11,ULM,20221214,132156
Mississippi State,-21.5,Jackson State,20221214,132156
Georgia State,+20.5,Auburn,20221214,132156
Southeast Missouri State,+3,Arkansas State,20221214,132156
Arkansas-Pine Bluff,+16.5,Minnesota,20221214,132156
Tennessee Tech,+10,Lipscomb,20221214,132156
Charleston Southern,+7,Tennessee State,20221214,132156
UCLA,+1,Maryland,20221214,132156
UC Riverside,+13,Oregon,20221214,132156
Western Kentucky,-7.5,Louisville,20221214,132156
Coastal Carolina,+2.5,South Dakota,20221214,132156
New Mexico State,+13,Saint Marys,20221214,132156
UC San Diego,+14,Nevada,20221214,132156
Long Beach State,+12,USC,20221214,132156
