Florida Atlantic,-6.5,Loyola Chicago,20231108,151814
Canisius,+13.5,Syracuse,20231108,151814
Western Illinois,+18,SMU,20231108,151814
Troy,+9,Ohio,20231108,151814
Bucknell,+13.5,Pennsylvania,20231108,151814
Texas A&M-Commerce,+23.5,Texas Tech,20231108,151814
Lipscomb,+15,Drake,20231108,151814
Arizona State,+3.5,Mississippi State,20231108,151814
Utah Tech,+13,Santa Clara,20231108,151814
Southern University,+19.5,UNLV,20231108,151814
Prairie View,+15.5,Seattle,20231108,151814
Jackson State,+1,San Diego,20231108,151814
