USC, 8.5 ,Auburn,20231217,151617
Oregon, -4.5 ,Syracuse,20231217,151617
WASHMD,NL,Navy,20231217,151617
Colgate, 15.5 ,Illinois,20231217,151617
Stony Brook, -3.5 ,Army,20231217,151617
Pepperdine, 1.5 ,Louisville,20231217,151617
HARTFD,NL,Stonehill,20231217,151617
STVB,NL,Robert Morris,20231217,151617
KYCH,NL,Wofford,20231217,151617
MIAH,NL,Akron,20231217,151617
VMI, 18.5 ,Longwood,20231217,151617
Wagner, 6.5 ,Fairfield,20231217,151617
Alcorn State, 16.5 ,Northern Iowa,20231217,151617
Stetson, -1.5 ,Omaha,20231217,151617
UTSA, 9.5 ,Oregon State,20231217,151617
Nebraska, 4.5 ,Kansas State,20231217,151617
CROWN,NL,St. Thomas (MN,20231217,151617
BLKBN,NL,Eastern Illinois,20231217,151617
MONTE,NL,UAB,20231217,151617
Cal State Fullerton, 11.5 ,Boise State,20231217,151617
Mississippi State, -6.5 ,North Texas,20231217,151617
UTEP, 1.5 ,Abilene Christian,20231217,151617
North Dakota State, 3.5 ,Illinois State,20231217,151617
LWC,NL,Southeast Missouri State,20231217,151617
Louisiana-Lafayette, 6.5 ,McNeese State,20231217,151617
Northern Kentucky, 2.5 ,Eastern Kentucky,20231217,151617
Idaho, 16.5 ,Stanford,20231217,151617
Seton Hall, 1.5 ,Missouri,20231217,151617
Oral Roberts, 8.5 ,Oklahoma State,20231217,151617
Montana, 2.5 ,San Jose State,20231217,151617
CSUP,NL,Colorado State,20231217,151617
Florida A&M, 35.5 ,Iowa State,20231217,151617
Howard, -1.5 ,Texas Southern,20231217,151617
Washington, -4.5 ,Seattle,20231217,151617
Jackson State, -9.5 ,North Carolina A&T,20231217,151617
Nevada, -1.5 ,Hawaii,20231217,151617
Loyola Chicago,NL,South Florida,20231217,151617
ADAMS,NL,Colorado State,20231217,151617
