Miami (OH, 24 ,Michigan,20241118,140814
Bryant, -2 ,Delaware,20241118,140814
VMI, 32 ,Pittsburgh,20241118,140814
SVK,NL,Radford,20241118,140814
TOCCOA,NL,Georgia State,20241118,140814
GALLU,NL,Maryland Eastern Shore,20241118,140814
VULYN,NL,Alabama State,20241118,140814
FIU, -3.5 ,Howard,20241118,140814
North Texas, 4.5 ,McNeese State,20241118,140814
American, 16 ,High Point,20241118,140814
NJIT, 19.5 ,George Washington,20241118,140814
Colgate, 11 ,North Carolina State,20241118,140814
UNC Asheville, 5 ,North Florida,20241118,140814
Monmouth, 16.5 ,Wichita State,20241118,140814
MISSCO,NL,Louisiana Tech,20241118,140814
Auburn, 27 ,UAB,20241118,140814
Southeastern Louisiana, -2.5 ,Louisiana-Monroe,20241118,140814
North Dakota State, 6.5 ,Southern Illinois,20241118,140814
Pacific, 23.5 ,Arkansas,20241118,140814
IU Indy, 35.5 ,Iowa State,20241118,140814
CALVW,NL,Kansas City,20241118,140814
MARTY,NL,South Dakota State,20241118,140814
SPHIL,NL,South Alabama,20241118,140814
Texas-Rio Grande Valley, 20.5 ,Wisconsin,20241118,140814
Prairie View A&M, 28 ,SMU,20241118,140814
UAPB, 41.5 ,Texas Tech,20241118,140814
Montana, 18.5 ,Utah State,20241118,140814
North Alabama, 27 ,Auburn,20241118,140814
Northern Colorado, 11.5 ,Washington State,20241118,140814
Idaho State, 2 ,Cal State Fullerton,20241118,140814
Gonzaga, -11.5 ,San Diego State,20241118,140814
Texas Southern,NL,Samford,20241118,140814
CALG,NL,Kansas City,20241118,140814
