Maryland,+17.5,Ohio State,20220206,142722
Iona,+2.5,Niagara,20220206,142722
Manhattan,+7.5,Canisius,20220206,142722
Loyola Chicago,+1.5,Missouri State,20220206,142722
Green Bay,+4.5,Purdue Fort Wayne,20220206,142722
Siena,-1.5,Fairfield,20220206,142722
Marist,+3.5,Saint Peters,20220206,142722
Monmouth,-6.5,Quinnipiac,20220206,142722
Milwaukee,+10,Cleveland State,20220206,142722
Nevada,+13.5,San Diego State,20220206,142722
Washington,+5.5,Stanford,20220206,142722
Akron,-3.5,Miami OH,20220206,142722
Minnesota,+12.5,Iowa,20220206,142722
Houston,-6,Cincinnati,20220206,142722
