Vanderbilt,-5,South Carolina,20230214,132450
Notre Dame,+12,Duke,20230214,132450
Creighton,-2,Providence,20230214,132450
Missouri,+6.5,Auburn,20230214,132450
Kent State,-11.5,Western Michigan,20230214,132450
Illinois,-3.5,Penn State,20230214,132450
Miami OH,+16,Toledo,20230214,132450
Northern Illinois,+9,Ball State,20230214,132450
Akron,-8.5,Eastern Michigan,20230214,132450
Buffalo,+5,Ohio,20230214,132450
North Carolina State,pk,Syracuse,20230214,132450
Central Michigan,+7.5,Bowling Green,20230214,132450
Southern Illinois,-3.5,Valparaiso,20230214,132450
Loyola Chicago,+4.5,Massachusetts,20230214,132450
Butler,+10,Villanova,20230214,132450
LSU,+4.5,Georgia,20230214,132450
Boston College,+9,Pittsburgh,20230214,132450
Kansas,-2,Oklahoma State,20230214,132450
Kansas State,-1,Oklahoma,20230214,132450
Air Force,+13,Utah State,20230214,132450
Michigan,+1,Wisconsin,20230214,132450
Saint Johns,-1.5,DePaul,20230214,132450
Wyoming,+10.5,New Mexico,20230214,132450
San Jose State,+7,UNLV,20230214,132450
