Ohio State, 6.5 ,Illinois,20250202,140251
Fairfield, 7 ,Iona,20250202,140251
South Florida, 8 ,Florida Atlantic,20250202,140251
Tulsa, 9.5 ,Tulane,20250202,140251
Manhattan, 2 ,Sacred Heart,20250202,140251
Mount St. Mary's, 3.5 ,Saint Peter's,20250202,140251
Quinnipiac, -5 ,Siena,20250202,140251
West Virginia, 5 ,Cincinnati,20250202,140251
Robert Morris, 2.5 ,Wright State,20250202,140251
Furman, 3 ,East Tennessee State,20250202,140251
Memphis, -10.5 ,Rice,20250202,140251
Purdue Fort Wayne, 4 ,Milwaukee,20250202,140251
Evansville, 11.5 ,Belmont,20250202,140251
Bradley, 2 ,Northern Iowa,20250202,140251
Merrimack, -5 ,Rider,20250202,140251
Colorado, 6.5 ,TCU,20250202,140251
North Dakota State, 1.5 ,St. Thomas,20250202,140251
Seton Hall, 5 ,DePaul,20250202,140251
Nebraska, 7 ,Oregon,20250202,140251
Cal State Fullerton,NL,Hawai'i,20250202,140251
