Green Bay,+18.5,Georgetown,20221112,163924
Saint Peters,+16.5,Seton Hall,20221112,163924
South Carolina State,+8.5,Tennessee State,20221112,163924
Wright State,+5.5,Louisville,20221112,163924
Cleveland State,+9.5,Ohio,20221112,163924
SIUE,+9,Purdue Fort Wayne,20221112,163924
Stonehill,+11.5,Army West Point,20221112,163924
Ball State,+7,Indiana State,20221112,163924
UMass Lowell,+13.5,Rutgers,20221112,163924
Wagner,+7,La Salle,20221112,163924
Jackson State,+13,Tulsa,20221112,163924
Presbyterian,+7,East Carolina,20221112,163924
Texas State,+7.5,Rhode Island,20221112,163924
Grand Canyon,+1.5,Nevada,20221112,163924
Alcorn,+15.5,Wichita State,20221112,163924
Northern Arizona,+10.5,Utah Valley,20221112,163924
Wofford,-2,High Point,20221112,163924
Niagara,+1.5,Bucknell,20221112,163924
Middle Tennessee,-2.5,Winthrop,20221112,163924
Arkansas State,+18.5,LSU,20221112,163924
UIW,+24.5,UNLV,20221112,163924
Lafayette,+24,Saint Johns,20221112,163924
Georgia Tech,-1.5,Georgia State,20221112,163924
Saint Bonaventure,-7,Canisius,20221112,163924
Evansville,+24,Saint Louis,20221112,163924
Washington State,-2,Boise State,20221112,163924
Hartford,+9.5,Saint Francis PA,20221112,163924
Binghamton,+2.5,Marist,20221112,163924
Albany NY,+4.5,Siena,20221112,163924
Northeastern,+13.5,Providence,20221112,163924
Bellarmine,+2,Morehead State,20221112,163924
Illinois State,-3.5,Northwestern State,20221112,163924
New Mexico State,+1,UTEP,20221112,163924
CSUN,+5.5,Utah Tech,20221112,163924
UC Davis,+5.5,LMU,20221112,163924
Sacramento State,+2,UC San Diego,20221112,163924
