Robert Morris, 3.5 ,Green Bay,20231231,151605
EMER,NL,Massachusetts-Lowell,20231231,151605
New Hampshire, 27.5 ,Iowa State,20231231,151605
Detroit, 14.5 ,Purdue Fort Wayne,20231231,151605
Cleveland State, -10.5 ,IUPUI,20231231,151605
Washington State, 7.5 ,Colorado,20231231,151605
Oakland, 3.5 ,Youngstown State,20231231,151605
Omaha, 3.5 ,South Dakota,20231231,151605
Monmouth, 22.5 ,Oklahoma,20231231,151605
Kansas City, 7.5 ,St. Thomas (MN,20231231,151605
Wright State, -4.5 ,Milwaukee,20231231,151605
North Dakota, 10.5 ,South Dakota State,20231231,151605
ECC,NL,Southern,20231231,151605
CRMTS,NL,UNLV,20231231,151605
South Carolina State, 24.5 ,Oklahoma State,20231231,151605
Bethune-Cookman, 30.5 ,Mississippi State,20231231,151605
Southern Indiana, 1.5 ,Lindenwood,20231231,151605
Arizona, -12.5 ,Stanford,20231231,151605
WEST,NL,San Diego,20231231,151605
Bryant, 14.5 ,Ole Miss,20231231,151605
Morehead State, -8.5 ,Southeast Missouri State,20231231,151605
Western Illinois, 6.5 ,SIUE,20231231,151605
Morgan State, 4.5 ,NJIT,20231231,151605
Oral Roberts, 3.5 ,Denver,20231231,151605
TRENAZ,NL,Jacksonville State,20231231,151605
Washington, 9.5 ,Utah,20231231,151605
Arizona State, 3.5 ,California,20231231,151605
MONIL,NL,Oklahoma,20231231,151605
