Towson, 5.5 ,Charleston,20240311,161320
New Orleans, 8.5 ,Lamar,20240311,161320
Cleveland State, 5.5 ,Oakland,20240311,161320
St. Thomas (MN, 2.5 ,South Dakota State,20240311,161320
Arkansas State, 5.5 ,James Madison,20240311,161320
East Tennessee State, 10.5 ,Samford,20240311,161320
Montana State, 7.5 ,Weber State,20240311,161320
Stony Brook, 7.5 ,Hofstra,20240311,161320
Texas A&M-Commerce, 4.5 ,Nicholls,20240311,161320
Santa Clara, 10.5 ,Saint Mary's,20240311,161320
Milwaukee, 1.5 ,Northern Kentucky,20240311,161320
Denver, 1.5 ,Omaha,20240311,161320
Portland State, 6.5 ,Montana,20240311,161320
San Francisco, 8.5 ,Gonzaga,20240311,161320
