Columbia, 4.5 ,New Hampshire,20231203,151558
Brown, 1.5 ,Maine,20231203,151558
Auburn, -7.5 ,Appalachian State,20231203,151558
Tulane, -3.5 ,Fordham,20231203,151558
Siena, 8.5 ,Mount St. Mary's,20231203,151558
Saint Peter's, 4.5 ,Canisius,20231203,151558
KEYST,NL,James Madison,20231203,151558
Florida Gulf Coast, 17.5 ,Cincinnati,20231203,151558
Coppin State, 9.5 ,Navy,20231203,151558
Fairfield, 3.5 ,Rider,20231203,151558
Quinnipiac, -1.5 ,Niagara,20231203,151558
South Dakota, 1.5 ,Western Illinois,20231203,151558
Manhattan, 7.5 ,Marist,20231203,151558
Clemson, 1.5 ,Pittsburgh,20231203,151558
Elon, 9.5 ,Radford,20231203,151558
Stetson, -7.5 ,Chicago State,20231203,151558
Longwood, -9.5 ,Morgan State,20231203,151558
San Francisco, 2.5 ,Arizona State,20231203,151558
Murray State, 1.5 ,Illinois State,20231203,151558
Wichita State, 6.5 ,Missouri,20231203,151558
East Tennessee State, 6.5 ,Jacksonville State,20231203,151558
VULYN,NL,Hampton,20231203,151558
Texas A&M-Commerce, 16.5 ,SMU,20231203,151558
Creighton, -4.5 ,Nebraska,20231203,151558
Chattanooga, 1.5 ,Morehead State,20231203,151558
Louisville, 14.5 ,Virginia Tech,20231203,151558
Air Force, 4.5 ,Portland,20231203,151558
MOBAPT,NL,Southeast Missouri State,20231203,151558
ALCE,NL,Tennessee Tech,20231203,151558
MISSW,NL,Alabama State,20231203,151558
Southern, 26.5 ,Mississippi State,20231203,151558
CCAR,NL,Samford,20231203,151558
Pepperdine, 18.5 ,Colorado,20231203,151558
STANT,NL,Cal State Fullerton,20231203,151558
Eastern Kentucky, 4.5 ,Western Kentucky,20231203,151558
Lamar, 11.5 ,Sam Houston State,20231203,151558
Minnesota, 12.5 ,Ohio State,20231203,151558
San Diego, 13.5 ,Stanford,20231203,151558
North Dakota, 4.5 ,UC Riverside,20231203,151558
Central Arkansas, 20.5 ,Hawaii,20231203,151558
