Canisius,+19,Penn State,20221218,131553
Howard,+10,Harvard,20221218,131553
Stanford,+10.5,Texas,20221218,131553
Western Michigan,+23,Iowa State,20221218,131553
Army West Point,-2,Stony Brook,20221218,131553
Elon,+8.5,Valparaiso,20221218,131553
Belmont,+4.5,Chattanooga,20221218,131553
Robert Morris,+3.5,Mount Saint Marys,20221218,131553
Rhode Island,+2,Georgia State,20221218,131553
Quinnipiac,-3.5,Saint Peters,20221218,131553
Northeastern,+3.5,UIC,20221218,131553
Merrimack,+10,Bucknell,20221218,131553
High Point,+7,UNCW,20221218,131553
Albany NY,+15.5,Loyola Chicago,20221218,131553
Niagara,-3.5,NJIT,20221218,131553
Green Bay,+16.5,Oregon State,20221218,131553
Detroit Mercy,-3.5,Eastern Michigan,20221218,131553
McNeese,+15.5,Southern Mississippi,20221218,131553
Tarleton State,+3,Air Force,20221218,131553
Oakland,+20,Boise State,20221218,131553
Bethune-Cookman,+5.5,UTSA,20221218,131553
Southern University,+18.5,UAB,20221218,131553
Buffalo,+18.5,West Virginia,20221218,131553
Northern Colorado,+15.5,Colorado,20221218,131553
California,+11.5,Santa Clara,20221218,131553
Cleveland State,+8,LMU,20221218,131553
Auburn,-1.5,USC,20221218,131553
Notre Dame,-3,Georgia,20221218,131553
Central Michigan,+11,Missouri State,20221218,131553
Alcorn,+11.5,Seattle,20221218,131553
Mississippi Valley,+33,TCU,20221218,131553
Iona,+2.5,New Mexico,20221218,131553
San Diego,+11.5,Arizona State,20221218,131553
Houston Christian,+8,UTRGV,20221218,131553
Colorado State,+11.5,Saint Marys,20221218,131553
Washington State,+9.5,Baylor,20221218,131553
