Rutgers,+7,Purdue,20230310,151902
Middle Tennessee,+10,Florida Atlantic,20230310,151902
Mississippi State,+7.5,Alabama,20230310,151902
East Carolina,+23,Houston,20230310,151902
Ohio State,+4.5,Michigan State,20230310,151902
Tennessee,-5.5,Missouri,20230310,151902
Temple,+5,Cincinnati,20230310,151902
UAB,pk,North Texas,20230310,151902
Texas Southern,-2.5,Alabama A&M,20230310,151902
Ohio,+5.5,Toledo,20230310,151902
UMES,+3,Howard,20230310,151902
Niagara,+14,Iona,20230310,151902
UConn,-3.5,Marquette,20230310,151902
Penn State,+1.5,Northwestern,20230310,151902
Iowa State,+4.5,Kansas,20230310,151902
Duke,-2.5,Miami FL,20230310,151902
UCF,+5.5,Memphis,20230310,151902
Arkansas,+1,Texas A&M,20230310,151902
Akron,+2,Kent State,20230310,151902
Marist,-1,Saint Peters,20230310,151902
Oregon,+6,UCLA,20230310,151902
Vanderbilt,+8.5,Kentucky,20230310,151902
Maryland,+2,Indiana,20230310,151902
Creighton,-3.5,Xavier,20230310,151902
Grand Canyon,+2.5,Sam Houston,20230310,151902
Wichita State,+2,Tulane,20230310,151902
Cal State Fullerton,+2.5,UC Irvine,20230310,151902
San Jose State,+8.5,San Diego State,20230310,151902
Jackson State,+5.5,Grambling,20230310,151902
TCU,+2.5,Texas,20230310,151902
Arizona State,+7.5,Arizona,20230310,151902
Southern Utah,+3.5,Utah Valley,20230310,151902
UC Riverside,+3,UC Santa Barbara,20230310,151902
Utah State,-2,Boise State,20230310,151902
