Florida International, 11.5 ,Liberty,20260219,143926
Vermont, -1.5 ,UMBC,20260219,143926
New Hampshire, 4.5 ,UMass Lowell,20260219,143926
Binghamton, 6.5 ,Bryant,20260219,143926
Marshall, 2.5 ,Appalachian State,20260219,143926
USC Upstate, 13.5 ,Winthrop,20260219,143926
Memphis, 8.5 ,South Florida,20260219,143926
Drexel, -1.5 ,Northeastern,20260219,143926
Monmouth, 6.5 ,UNC Wilmington,20260219,143926
Samford, -10.5 ,The Citadel,20260219,143926
William & Mary, -1.5 ,Campbell,20260219,143926
Chattanooga, 10.5 ,Mercer,20260219,143926
Charleston, -4.5 ,North Carolina A&T,20260219,143926
IU Indy, 12.5 ,Wright State,20260219,143926
Le Moyne, 4.5 ,Central Connecticut State,20260219,143926
Longwood, 2.5 ,Presbyterian,20260219,143926
FDU, -1.5 ,Chicago State,20260219,143926
University at Albany, 3.5 ,NJIT,20260219,143926
Stonehill, 2.5 ,New Haven,20260219,143926
Wagner, 5.5 ,Mercyhurst,20260219,143926
UNC Asheville, 14.5 ,High Point,20260219,143926
Alabama State, 5.5 ,Bethune-Cookman,20260219,143926
Austin Peay, -12.5 ,North Florida,20260219,143926
LIU, -9.5 ,St. Francis (PA,20260219,143926
Gardner-Webb, 19.5 ,Radford,20260219,143926
Hampton, 12.5 ,Hofstra,20260219,143926
Arkansas State, -8.5 ,Louisiana,20260219,143926
Georgia Southern, 1.5 ,Georgia State,20260219,143926
Utah Tech, 4.5 ,UT Arlington,20260219,143926
California Baptist, 7.5 ,Utah Valley,20260219,143926
Kansas City, 10.5 ,North Dakota,20260219,143926
Southern Utah, 4.5 ,Tarleton State,20260219,143926
Texas State, 4.5 ,South Alabama,20260219,143926
Tennessee-Martin, -2.5 ,Little Rock,20260219,143926
Central Arkansas, -8.5 ,Stetson,20260219,143926
Lindenwood, 3.5 ,Tennessee State,20260219,143926
SIU Edwardsville, -2.5 ,Tennessee Tech,20260219,143926
Morehead State, -2.5 ,Eastern Illinois,20260219,143926
Southern Indiana, -2.5 ,Western Illinois,20260219,143926
Alabama A&M, 1.5 ,Florida A&M,20260219,143926
Prairie View A&M, -9.5 ,Mississippi Valley State,20260219,143926
Texas Southern, 2.5 ,Arkansas-Pine Bluff,20260219,143926
South Dakota, 6.5 ,Denver,20260219,143926
Montana, -1.5 ,Idaho State,20260219,143926
Tulane, 6.5 ,North Texas,20260219,143926
Cal State Northridge, 3.5 ,UC Santa Barbara,20260219,143926
Montana State, 1.5 ,Weber State,20260219,143926
Idaho, 4.5 ,Portland State,20260219,143926
Eastern Washington, -1.5 ,Sacramento State,20260219,143926
UC Irvine, -5.5 ,Long Beach State,20260219,143926
UC Davis, 1.5 ,Cal State Fullerton,20260219,143926
Cal State Bakersfield, 5.5 ,UC Riverside,20260219,143926
