Penn State, -2.5 ,VCU,20231126,151611
Kansas City, 5.5 ,Middle Tennessee,20231126,151611
UNC Asheville, 5.5 ,Western Kentucky,20231126,151611
Belmont, -8 ,Lafayette,20231126,151611
New Mexico State, 7.5 ,Louisville,20231126,151611
Eastern Michigan, 3.5 ,North Dakota,20231126,151611
Florida Atlantic, -3.5 ,Virginia Tech,20231126,151611
Delaware State, 3.5 ,Lamar,20231126,151611
Sacred Heart, 10.5 ,Saint Joseph's,20231126,151611
Coppin State, 20.5 ,La Salle,20231126,151611
Austin Peay, 9.5 ,Appalachian State,20231126,151611
Air Force, -2.5 ,South Dakota,20231126,151611
Brown, 5.5 ,Ohio,20231126,151611
Lipscomb, -5.5 ,Wofford,20231126,151611
Cal State Fullerton, 18.5 ,Nebraska,20231126,151611
Iona, 19.5 ,Colorado,20231126,151611
Southeast Missouri State, 13.5 ,Chattanooga,20231126,151611
Drexel, -1.5 ,Old Dominion,20231126,151611
MTOLI,NL,High Point,20231126,151611
NRVJ,NL,Boston,20231126,151611
NDMG,NL,Radford,20231126,151611
Fairleigh Dickinson, 5.5 ,Robert Morris,20231126,151611
North Carolina Central, 4.5 ,Coastal Carolina,20231126,151611
Denver, 3.5 ,Texas A&M-Commerce,20231126,151611
Stonehill, 9.5 ,Quinnipiac,20231126,151611
Monmouth, 6.5 ,Penn,20231126,151611
Wyoming, 15.5 ,Texas,20231126,151611
Louisiana-Monroe, 15.5 ,SMU,20231126,151611
ANGL,NL,North Texas,20231126,151611
Bethune-Cookman, 14.5 ,Longwood,20231126,151611
New Orleans, -4.5 ,Central Arkansas,20231126,151611
Canisius, 1.5 ,Bowling Green,20231126,151611
Yale, -6.5 ,Rhode Island,20231126,151611
Long Beach State, -4.5 ,Montana State,20231126,151611
Butler, 1.5 ,Boise State,20231126,151611
HOOD,NL,American,20231126,151611
Incarnate Word, 6.5 ,Jacksonville State,20231126,151611
North Alabama, 8.5 ,Western Carolina,20231126,151611
Stetson, 12.5 ,UCF,20231126,151611
Morgan State, 13.5 ,Towson,20231126,151611
Harvard, 6.5 ,Indiana,20231126,151611
George Washington, 1.5 ,Delaware,20231126,151611
BETH,NL,UC Riverside,20231126,151611
Albany, -1.5 ,Siena,20231126,151611
Bellarmine, 8.5 ,West Virginia,20231126,151611
Mississippi Valley State, 20.5 ,Pacific,20231126,151611
Charleston, 4.5 ,Kent State,20231126,151611
California-San Diego, 8.5 ,Seattle,20231126,151611
Kennesaw State, 3.5 ,FIU,20231126,151611
Texas A&M, 0.5 ,Iowa State,20231126,151611
UIC, 3.5 ,UNCG,20231126,151611
Sacramento State, 8.5 ,UC Davis,20231126,151611
Minnesota, 4.5 ,San Francisco,20231126,151611
Lipscomb,NL,Western Kentucky,20231126,151611
UNC Asheville,NL,Wofford,20231126,151611
Brown,NL,Kansas City,20231126,151611
Howard,NL,Mount St. Mary's,20231126,151611
Canisius,NL,Massachusetts-Lowell,20231126,151611
Bowling Green,NL,Dartmouth,20231126,151611
