New Haven, 12.5 ,Fordham,20251222,141044
Centenary (NJ,NL,Saint Peter's,20251222,141044
Miami-Hamilton,NL,Ohio,20251222,141044
Sacred Heart, 10.5 ,Towson,20251222,141044
Siena Heights,NL,Bowling Green,20251222,141044
NJIT, 31.5 ,Butler,20251222,141044
West Georgia, 35.5 ,Georgia,20251222,141044
Seattle, -8.5 ,UTSA,20251222,141044
Denver, 17.5 ,Tulsa,20251222,141044
Lincoln (CA,NL,Weber State,20251222,141044
South Carolina State, 31.5 ,South Carolina,20251222,141044
SIU Edwardsville, -5.5 ,Western Illinois,20251222,141044
Portland, 8.5 ,UC Santa Barbara,20251222,141044
Abilene Christian, -3.5 ,Texas Southern,20251222,141044
Siena, 23.5 ,Indiana,20251222,141044
American, 26.5 ,Virginia,20251222,141044
Penn State-Erie,NL,Buffalo,20251222,141044
Coppin State, 31.5 ,Georgetown,20251222,141044
Princeton, 11.5 ,Temple,20251222,141044
Rider, 32.5 ,VCU,20251222,141044
Eastern Michigan, 6.5 ,Wright State,20251222,141044
Coastal Carolina, 8.5 ,Saint Joseph's,20251222,141044
Canisius, 20.5 ,Duquesne,20251222,141044
Northeastern, 10.5 ,Rhode Island,20251222,141044
North Dakota State, -4.5 ,UTEP,20251222,141044
Prairie View A&M, 31.5 ,LSU,20251222,141044
FDU, 16.5 ,Boston College,20251222,141044
Stonehill, 23.5 ,Syracuse,20251222,141044
Jacksonville, 24.5 ,Florida State,20251222,141044
Mississippi Valley State, 41.5 ,West Virginia,20251222,141044
Bryant, 17.5 ,High Point,20251222,141044
Illinois, -9.5 ,Missouri,20251222,141044
Central Michigan, 31.5 ,Wisconsin,20251222,141044
IU Indy, 25.5 ,Grand Canyon,20251222,141044
Davidson, 17.5 ,Kansas,20251222,141044
Utah Tech, 19.5 ,Creighton,20251222,141044
UT Arlington, -2.5 ,Oral Roberts,20251222,141044
East Carolina, 27.5 ,North Carolina,20251222,141044
Alabama State, 19.5 ,Memphis,20251222,141044
Maryland-Eastern Shore, 33.5 ,Texas,20251222,141044
Eastern Washington, 35.5 ,BYU,20251222,141044
UC Irvine, -10.5 ,Norfolk State,20251222,141044
Bethune-Cookman, 40.5 ,Arizona,20251222,141044
Stetson, 30.5 ,Oklahoma,20251222,141044
Northern Iowa, 12.5 ,Saint Mary's,20251222,141044
Sacramento State, 9.5 ,Cal State Northridge,20251222,141044
San Diego, 19.5 ,Washington,20251222,141044
