American,+17,Colgate,20220221,161238
Louisville,+9.5,North Carolina,20220221,161238
Georgia Tech,+8.5,Syracuse,20220221,161238
Indiana,+6,Ohio State,20220221,161238
Penn State,+2.5,Maryland,20220221,161238
Florida State,-1,Boston College,20220221,161238
UTEP,+5.5,Middle Tennessee,20220221,161238
Coppin State,+8,Howard,20220221,161238
Holy Cross,+5.5,Lafayette,20220221,161238
Delaware State,+10,South Carolina State,20220221,161238
UMES,+6.5,North Carolina Central,20220221,161238
Alabama A&M,+6.5,Florida A&M,20220221,161238
Indiana State,+10.5,Drake,20220221,161238
Loyola Chicago,-9,Illinois State,20220221,161238
West Virginia,+3.5,TCU,20220221,161238
Idaho State,+13.5,Northern Colorado,20220221,161238
Evansville,+8.5,Valparaiso,20220221,161238
The Citadel,+7,Samford,20220221,161238
Eastern Illinois,+8.5,SIUE,20220221,161238
Marshall,-5.5,Southern Mississippi,20220221,161238
Southern Utah,-6,Northern Arizona,20220221,161238
Texas Southern,-9.5,Arkansas-Pine Bluff,20220221,161238
Prairie View,-7.5,Mississippi Valley,20220221,161238
Arizona State,+13.5,UCLA,20220221,161238
Baylor,-5,Oklahoma State,20220221,161238
San Francisco,-12.5,Pacific,20220221,161238
Alabama State,+1.5,Bethune-Cookman,20220221,161238
New Mexico State,-2.5,Seattle,20220221,161238
