Navy, 3.5 ,Maine,20241201,140430
Alcorn State, 33.5 ,Maryland,20241201,140430
NJIT, 17.5 ,Massachusetts,20241201,140430
LIU, 2.5 ,Niagara,20241201,140430
REGEN,NL,Longwood,20241201,140430
Massachusetts-Lowell, -4 ,Central Connecticut State,20241201,140430
Norfolk State, -6 ,Stony Brook,20241201,140430
Buffalo, 28.5 ,Penn State,20241201,140430
Iona, 5.5 ,Rice,20241201,140430
PUCA,NL,Central Michigan,20241201,140430
CPENN,NL,Morgan State,20241201,140430
Radford, -7.5 ,Saint Francis U,20241201,140430
UAPB, 34 ,Kansas State,20241201,140430
Fairleigh Dickinson, 7.5 ,Fairfield,20241201,140430
New Hampshire, 15 ,Fordham,20241201,140430
UNC Asheville, -1 ,Tennessee State,20241201,140430
Elon, -2 ,Penn,20241201,140430
Binghamton, 7.5 ,Lafayette,20241201,140430
Bethune-Cookman, 16.5 ,Minnesota,20241201,140430
Eastern Kentucky, 9 ,Troy,20241201,140430
Middle Tennessee, 8 ,UAB,20241201,140430
California Baptist, 10 ,UCF,20241201,140430
Missouri State, -3 ,Oral Roberts,20241201,140430
NDMG,NL,American,20241201,140430
Sacred Heart, 5.5 ,Boston,20241201,140430
Quinnipiac, -7.5 ,Stonehill,20241201,140430
North Alabama, 3 ,Wofford,20241201,140430
North Florida, 17 ,Nebraska,20241201,140430
Hofstra, 6.5 ,Arkansas State,20241201,140430
South Carolina State, 25.5 ,Xavier,20241201,140430
Denver, 6.5 ,Portland,20241201,140430
Texas State, -5.5 ,Texas Southern,20241201,140430
Indiana State, -7.5 ,Tarleton State,20241201,140430
Mercyhurst,NL,San Francisco,20241201,140430
