MILLIG,NL,Western Carolina,20241219,140812
UNTD,NL,Rice,20241219,140812
SWAD,NL,UTSA,20241219,140812
Norfolk State, -5 ,Alabama State,20241219,140812
SCHREI,NL,Incarnate Word,20241219,140812
VULYN,NL,UNC Asheville,20241219,140812
Buffalo, 28 ,Georgia,20241219,140812
Oakland, -1 ,Cleveland State,20241219,140812
FRANU,NL,Saint Francis U,20241219,140812
Charleston Southern, 9 ,North Alabama,20241219,140812
UT Martin, 5.5 ,Morehead State,20241219,140812
UC Irvine, -2.5 ,Belmont,20241219,140812
Delaware State, 5 ,Grambling State,20241219,140812
Lipscomb, 2 ,Middle Tennessee,20241219,140812
SIUE, 4 ,Little Rock,20241219,140812
CHDE,NL,South Dakota State,20241219,140812
New Orleans, 34.5 ,Texas,20241219,140812
Tennessee Tech, 3 ,Lindenwood,20241219,140812
Eastern Illinois, 5.5 ,Southeast Missouri State,20241219,140812
Tennessee State, 4.5 ,Southern Indiana,20241219,140812
Bellarmine, 14.5 ,Wyoming,20241219,140812
South Dakota, -2.5 ,Utah Tech,20241219,140812
Long Beach State, 6.5 ,Pepperdine,20241219,140812
NNME,NL,New Mexico State,20241219,140812
Chicago State, 31 ,Grand Canyon,20241219,140812
Merrimack College, 20.5 ,Saint Mary's,20241219,140812
WARUR,NL,Coastal Carolina,20241219,140812
