Western Illinois, 1.5 ,Central Arkansas,20231220,151459
Wofford, 13.5 ,Oklahoma State,20231220,151459
BRYAN,NL,Lipscomb,20231220,151459
WWU,NL,UT Martin,20231220,151459
Longwood, -5.5 ,North Carolina Central,20231220,151459
California-San Diego, 8.5 ,California,20231220,151459
Oakland, 11.5 ,Dayton,20231220,151459
Mount St. Mary's, 11.5 ,Georgia,20231220,151459
Connecticut, -8.5 ,Seton Hall,20231220,151459
Xavier, 5.5 ,St. John's,20231220,151459
Rider, 10.5 ,Delaware,20231220,151459
Baylor, 2.5 ,Duke,20231220,151459
Purdue Fort Wayne, 13.5 ,Pittsburgh,20231220,151459
Saint Louis, 12.5 ,North Carolina State,20231220,151459
South Dakota State, -4.5 ,Wyoming,20231220,151459
Vermont, 4.5 ,Toledo,20231220,151459
Robert Morris, -5.5 ,Saint Francis U,20231220,151459
Radford, 6.5 ,West Virginia,20231220,151459
Delaware State, 12.5 ,East Carolina,20231220,151459
Grambling State, 5.5 ,Southeastern Louisiana,20231220,151459
Kansas City, 4.5 ,East Tennessee State,20231220,151459
North Dakota, 18.5 ,Nebraska,20231220,151459
Arkansas State, 4.5 ,Belmont,20231220,151459
Tennessee Tech, 9.5 ,Evansville,20231220,151459
Sam Houston State, 15.5 ,Grand Canyon,20231220,151459
Liberty, -5.5 ,Utah Valley,20231220,151459
Prairie View A&M, 10.5 ,Rice,20231220,151459
Bethune-Cookman, 7.5 ,Chicago State,20231220,151459
UMBC, 26.5 ,Iowa,20231220,151459
Arizona State, 3.5 ,Northwestern,20231220,151459
Villanova, 8.5 ,Creighton,20231220,151459
North Carolina, -2.5 ,Oklahoma,20231220,151459
UC Irvine, 9.5 ,New Mexico,20231220,151459
NNME,NL,Denver,20231220,151459
Jackson State, 25.5 ,Gonzaga,20231220,151459
Bellarmine, 19.5 ,Utah,20231220,151459
Norfolk State, 6.5 ,UTEP,20231220,151459
Louisiana Tech, 1.5 ,Seattle,20231220,151459
Santa Clara, -3.5 ,San Jose State,20231220,151459
Northern Arizona, 16.5 ,San Francisco,20231220,151459
Pacific, 12.5 ,Cal State Fullerton,20231220,151459
Howard, 8.5 ,UC Santa Barbara,20231220,151459
Alabama, 7.5 ,Arizona,20231220,151459
