Michigan State, -1.5 ,Maryland,20240121,151643
Rutgers, 11.5 ,Illinois,20240121,151643
Memphis, -3.5 ,Tulane,20240121,151643
Canisius, 5.5 ,Saint Peter's,20240121,151643
Wichita State, 4.5 ,South Florida,20240121,151643
Fairfield, -8.5 ,Manhattan,20240121,151643
Iona, 1.5 ,Quinnipiac,20240121,151643
Niagara, 5.5 ,Mount St. Mary's,20240121,151643
Siena, 6.5 ,Marist,20240121,151643
Wagner, 3.5 ,Sacred Heart,20240121,151643
Saint Francis U, 5.5 ,Le Moyne,20240121,151643
Stonehill, 12.5 ,Merrimack College,20240121,151643
Oregon, 5.5 ,Utah,20240121,151643
Florida Atlantic, -16.5 ,UTSA,20240121,151643
Chattanooga, -1.5 ,East Tennessee State,20240121,151643
Indiana State, -5.5 ,Murray State,20240121,151643
SX,NL,Chicago State,20240121,151643
Central Connecticut State, -8.5 ,LIU,20240121,151643
Western Carolina,NL,Furman,20240121,151643
