Fordham, 5.5 ,North Texas,20231210,151617
Brown, 14.5 ,Providence,20231210,151617
Princeton, 1.5 ,Saint Joseph's,20231210,151617
ARFS,NL,UTSA,20231210,151617
Prairie View A&M, 27.5 ,Iowa State,20231210,151617
Boston, 2.5 ,Wagner,20231210,151617
Winthrop, -1.5 ,Little Rock,20231210,151617
Rhode Island, 9.5 ,Charleston,20231210,151617
SIUE, 1.5 ,Ball State,20231210,151617
Detroit, 23.5 ,Northwestern,20231210,151617
Miami (FL, -1.5 ,Colorado,20231210,151617
BUFST,NL,Niagara,20231210,151617
VULYN,NL,William & Mary,20231210,151617
OHIOD,NL,Bowling Green,20231210,151617
FLCHR,NL,Stetson,20231210,151617
OHC,NL,North Dakota State,20231210,151617
MOCO,NL,UNCW,20231210,151617
WES,NL,Chattanooga,20231210,151617
Alcorn State, 15.5 ,VCU,20231210,151617
ECC,NL,UT Martin,20231210,151617
Central Arkansas, 5.5 ,Eastern Illinois,20231210,151617
St. Thomas (MN, -2.5 ,Chicago State,20231210,151617
Morehead State, 1.5 ,North Alabama,20231210,151617
Tennessee Tech, 7.5 ,East Tennessee State,20231210,151617
Ole Miss, 3.5 ,UCF,20231210,151617
Long Beach State, 13.5 ,USC,20231210,151617
Memphis, 7.5 ,Texas A&M,20231210,151617
HOWP,NL,Abilene Christian,20231210,151617
BTHWV,NL,Eastern Kentucky,20231210,151617
Elon, 13.5 ,UNCG,20231210,151617
Michigan, 3.5 ,Iowa,20231210,151617
St. John's, -5.5 ,Boston College,20231210,151617
Saint Francis U, 16.5 ,Iona,20231210,151617
Tennessee State, 6.5 ,Lipscomb,20231210,151617
Michigan State, -3.5 ,Nebraska,20231210,151617
Oklahoma State, -6.5 ,Tulsa,20231210,151617
Albany, 6.5 ,Temple,20231210,151617
Grambling State, 23.5 ,Washington State,20231210,151617
HIPACI,NL,Hawaii,20231210,151617
