Quinnipiac, 2.5 ,Iona,20251205,140952
South Alabama, 5.5 ,East Tennessee State,20251205,140952
Fairfield, -1.5 ,Manhattan,20251205,140952
Canisius, 9.5 ,Saint Peter's,20251205,140952
Mount St. Mary's, 9.5 ,Marist,20251205,140952
Niagara, 13.5 ,Siena,20251205,140952
Samford, 18.5 ,VCU,20251205,140952
Gonzaga, -4.5 ,Kentucky,20251205,140952
Mercyhurst, -1.5 ,Lafayette,20251205,140952
Bryant, 5.5 ,Brown,20251205,140952
South Carolina State, 10.5 ,Bethune-Cookman,20251205,140952
NJIT, 26.5 ,High Point,20251205,140952
UAB, 1.5 ,Drake,20251205,140952
Cincinnati, 1.5 ,Xavier,20251205,140952
Northwestern State, 19.5 ,McNeese,20251205,140952
East Texas A&M, 38.5 ,UConn,20251205,140952
Notre Dame, 7.5 ,TCU,20251205,140952
San Diego, 7.5 ,San Jose State,20251205,140952
UC Davis,NL,Hawai'i,20251205,140952
