Green Bay,+17.5,Georgetown,20221112,102723
Saint Peters,+16.5,Seton Hall,20221112,102723
South Carolina State,+9,Tennessee State,20221112,102723
Wright State,+5.5,Louisville,20221112,102723
James Madison,-4,Buffalo,20221112,102723
Cleveland State,+9.5,Ohio,20221112,102723
SIUE,+10,Purdue Fort Wayne,20221112,102723
Stonehill,+11.5,Army West Point,20221112,102723
Ball State,+7,Indiana State,20221112,102723
UMass Lowell,+13.5,Rutgers,20221112,102723
Wagner,+6,La Salle,20221112,102723
Jackson State,+12.5,Tulsa,20221112,102723
Wofford,-2,High Point,20221112,102723
Grand Canyon,+2.5,Nevada,20221112,102723
Texas State,+7.5,Rhode Island,20221112,102723
Presbyterian,+7,East Carolina,20221112,102723
Alcorn,+16.5,Wichita State,20221112,102723
Middle Tennessee,-2.5,Winthrop,20221112,102723
Niagara,+1.5,Bucknell,20221112,102723
Northern Arizona,+10,Utah Valley,20221112,102723
Arkansas State,+18.5,LSU,20221112,102723
UIW,+24.5,UNLV,20221112,102723
Lafayette,+24,Saint Johns,20221112,102723
Georgia Tech,-2,Georgia State,20221112,102723
Evansville,+24,Saint Louis,20221112,102723
Hartford,+9.5,Saint Francis PA,20221112,102723
Binghamton,+2.5,Marist,20221112,102723
Washington State,-2,Boise State,20221112,102723
Saint Bonaventure,-6.5,Canisius,20221112,102723
Morgan State,+19.5,VCU,20221112,102723
Albany NY,+4.5,Siena,20221112,102723
Northeastern,+14,Providence,20221112,102723
Bellarmine,+1.5,Morehead State,20221112,102723
Illinois State,-3.5,Northwestern State,20221112,102723
New Mexico State,-1,UTEP,20221112,102723
CSUN,+5.5,Utah Tech,20221112,102723
Sacramento State,+2,UC San Diego,20221112,102723
UC Davis,+6,LMU,20221112,102723
