Stonehill,+24,Providence,20221115,151951
Appalachian State,+5.5,Louisville,20221115,151951
Northwestern,pk,Georgetown,20221115,151951
Michigan State,+6,Kentucky,20221115,151951
Buffalo,+20.5,UConn,20221115,151951
Vanderbilt,+3.5,Temple,20221115,151951
Utah Valley,+11.5,Wake Forest,20221115,151951
Morehead State,+18.5,West Virginia,20221115,151951
Bowling Green,+7.5,Wright State,20221115,151951
Colgate,+7.5,Syracuse,20221115,151951
James Madison,-11,Howard,20221115,151951
Mercer,+3.5,Georgia State,20221115,151951
Pennsylvania,-1.5,Drexel,20221115,151951
Stony Brook,+12,Rhode Island,20221115,151951
Binghamton,+20.5,Maryland,20221115,151951
Morgan State,+13.5,Akron,20221115,151951
Dartmouth,+7.5,Quinnipiac,20221115,151951
Winthrop,+18.5,Auburn,20221115,151951
USC Upstate,+21,Clemson,20221115,151951
New Hampshire,+7,Fordham,20221115,151951
Rice,+8.5,Middle Tennessee,20221115,151951
Central Connecticut State,+28,Saint Johns,20221115,151951
Florida A&M,+31.5,Miami FL,20221115,151951
Queens NC,+6.5,La Salle,20221115,151951
Washington State,-11,Prairie View,20221115,151951
Bucknell,+4,Saint Peters,20221115,151951
Chattanooga,+10,Ole Miss,20221115,151951
Alcorn,+11,SFA,20221115,151951
Saint Bonaventure,+7,South Dakota State,20221115,151951
UNCW,+12,Oklahoma,20221115,151951
Gardner-Webb,+22.5,North Carolina,20221115,151951
Pacific,-6,North Dakota,20221115,151951
SIUE,+18,Missouri,20221115,151951
Eastern Michigan,+5.5,Bradley,20221115,151951
New Mexico,+3,SMU,20221115,151951
Marquette,+8,Purdue,20221115,151951
Green Bay,+27,Wisconsin,20221115,151951
San Diego State,-5,Stanford,20221115,151951
Memphis,+2.5,Saint Louis,20221115,151951
Montana State,+11,Oregon,20221115,151951
Fairfield,+18.5,Xavier,20221115,151951
FIU,+14.5,North Carolina State,20221115,151951
Duke,-1,Kansas,20221115,151951
Alabama,-12,South Alabama,20221115,151951
LMU,+5,UC Irvine,20221115,151951
California,-2,UC San Diego,20221115,151951
CSUN,+13.5,California Baptist,20221115,151951
Alabama State,+14,San Jose State,20221115,151951
Dayton,-4.5,UNLV,20221115,151951
Vermont,+11,USC,20221115,151951
