Nebraska, 8 ,Purdue,20250112,140249
Michigan State, -2.5 ,Northwestern,20250112,140249
Rider, 6 ,Niagara,20250112,140249
VMI,NL,Chattanooga,20250112,140249
Saint Peter's, -5.5 ,Canisius,20250112,140249
Quinnipiac, -2 ,Iona,20250112,140249
LIU, 7.5 ,Central Connecticut State,20250112,140249
Saint Francis U, 4.5 ,Fairleigh Dickinson,20250112,140249
Sacred Heart, 4 ,Mount St. Mary's,20250112,140249
Washington, 14.5 ,Michigan,20250112,140249
Fairfield, 7 ,Marist,20250112,140249
Manhattan, 7.5 ,Merrimack College,20250112,140249
Wright State, 1 ,Robert Morris,20250112,140249
Mercyhurst,NL,Le Moyne,20250112,140249
Stonehill, -3 ,Chicago State,20250112,140249
Charlotte,NL,Tulsa,20250112,140249
West Virginia, 1 ,Colorado,20250112,140249
Mercer,NL,Western Carolina,20250112,140249
Oregon, -2 ,Penn State,20250112,140249
Southern Indiana,NL,Little Rock,20250112,140249
UAB, 3 ,Florida Atlantic,20250112,140249
