Louisville,NL,Boston College,20230307,224452
Rhode Island,+8.5,La Salle,20230307,224452
UT Arlington,+12.5,Grand Canyon,20230307,224452
Canisius,+1.5,Mount Saint Marys,20230307,224452
New Hampshire,+12.5,UMass Lowell,20230307,224452
McNeese,+9.5,A&M-Corpus Christi,20230307,224452
Notre Dame,+6.5,Virginia Tech,20230307,224452
UNCW,+9.5,Charleston,20230307,224452
Binghamton,+15.5,Vermont,20230307,224452
Northern Kentucky,-2.5,Cleveland State,20230307,224452
Fairleigh Dickinson,+4,Merrimack,20230307,224452
Saint Peters,+2.5,Fairfield,20230307,224452
Northern Arizona,+5.5,Montana,20230307,224452
Gonzaga,-2.5,Saint Marys,20230307,224452
North Dakota State,+10.5,Oral Roberts,20230307,224452
New Orleans,+7,Northwestern State,20230307,224452
UTRGV,+7,Tarleton State,20230307,224452
Marist,+3.5,Manhattan,20230307,224452
CSUN,+1,CSU Bakersfield,20230307,224452
Weber State,+5.5,Montana State,20230307,224452
Utah Tech,+1,SFA,20230307,224452
Cal Poly,+9,Long Beach State,20230307,224452
Saint Bonaventure,+3.5,Davidson,20230307,224452
Wake Forest,-2,Syracuse,20230307,224452
Fresno State,+2,Colorado State,20230307,224452
Richmond,+1,George Mason,20230307,224452
Georgia Tech,+7,Pittsburgh,20230307,224452
Butler,+5.5,Saint Johns,20230307,224452
Colorado,-3.5,Washington,20230307,224452
Air Force,+6.5,UNLV,20230307,224452
Saint Josephs,pk,George Washington,20230307,224452
California,+14,Washington State,20230307,224452
DePaul,+5.5,Seton Hall,20230307,224452
UTEP,pk,Western Kentucky,20230307,224452
Ohio State,-1,Wisconsin,20230307,224452
Texas Tech,+2.5,West Virginia,20230307,224452
Wyoming,+7.5,New Mexico,20230307,224452
Ole Miss,-6.5,South Carolina,20230307,224452
Georgetown,+10,Villanova,20230307,224452
Minnesota,+6,Nebraska,20230307,224452
Stanford,pk,Utah,20230307,224452
Louisiana Tech,-2,FIU,20230307,224452
UTSA,+5.5,Rice,20230307,224452
LSU,pk,Georgia,20230307,224452
Oklahoma,+1.5,Oklahoma State,20230307,224452
Oregon State,+10,Arizona State,20230307,224452
