Georgetown, 20.5 ,Connecticut,20240114,151646
Rutgers, 11.5 ,Michigan State,20240114,151646
UAB, 15.5 ,Florida Atlantic,20240114,151646
Memphis, -5.5 ,Wichita State,20240114,151646
Mount St. Mary's, 5.5 ,Iona,20240114,151646
Cleveland State, -1.5 ,Green Bay,20240114,151646
Maryland, 8.5 ,Illinois,20240114,151646
Saint Peter's, -6.5 ,Manhattan,20240114,151646
Rider, 2.5 ,Marist,20240114,151646
Tulane, -3.5 ,Tulsa,20240114,151646
Valparaiso, 9.5 ,Illinois State,20240114,151646
Liberty, 2.5 ,Louisiana Tech,20240114,151646
Northern Iowa, 1.5 ,Murray State,20240114,151646
Delaware, 4.5 ,UNCW,20240114,151646
Utah, -2.5 ,Stanford,20240114,151646
Washington, -1.5 ,UCLA,20240114,151646
Siena,NL,Niagara,20240114,151646
Fairfield,NL,Canisius,20240114,151646
