Temple,+9,Memphis,20230212,103427
Michigan State,+3.5,Ohio State,20230212,103427
Iowa,-12,Minnesota,20230212,103427
Iona,-8,Niagara,20230212,103427
Youngstown State,-2.5,Cleveland State,20230212,103427
Quinnipiac,-4.5,Canisius,20230212,103427
IUPUI,+17.5,Northern Kentucky,20230212,103427
Robert Morris,+4.5,Purdue Fort Wayne,20230212,103427
Purdue,-5,Northwestern,20230212,103427
Marist,+9.5,Siena,20230212,103427
Mount Saint Marys,+5.5,Fairfield,20230212,103427
Missouri State,-8.5,Evansville,20230212,103427
Saint Peters,+1.5,Manhattan,20230212,103427
Wofford,+9.5,UNC Greensboro,20230212,103427
SMU,+6.5,Wichita State,20230212,103427
