CCT,NL,Southern,20231212,151839
LIU, 17.5 ,Massachusetts-Lowell,20231212,151839
Monmouth, 15.5 ,Seton Hall,20231212,151839
Western Kentucky, 5.5 ,Wright State,20231212,151839
Georgia Southern, 33.5 ,Tennessee,20231212,151839
Hofstra, 15.5 ,Duke,20231212,151839
UT Martin, 19.5 ,North Carolina State,20231212,151839
BTHTN,NL,Tennessee Tech,20231212,151839
PFEIFR,NL,Campbell,20231212,151839
SNOK,NL,Troy,20231212,151839
BOWST,NL,George Washington,20231212,151839
UMBC, 7.5 ,Saint Peter's,20231212,151839
North Carolina Central, -5.5 ,North Carolina A&T,20231212,151839
UAPB, 16.5 ,South Florida,20231212,151839
Alcorn State, 21.5 ,Maryland,20231212,151839
VMI, 14.5 ,Radford,20231212,151839
Southeastern Louisiana, 13.5 ,Louisiana Tech,20231212,151839
Bryant, 20.5 ,Cincinnati,20231212,151839
Louisiana-Monroe, 8.5 ,Sam Houston State,20231212,151839
IUPUI, 23.5 ,Minnesota,20231212,151839
Green Bay, 12.5 ,UIC,20231212,151839
TABR,NL,Kansas City,20231212,151839
AVIL,NL,Lindenwood,20231212,151839
STERL,NL,Tarleton State,20231212,151839
WALW,NL,North Dakota,20231212,151839
Austin Peay, 11.5 ,Southern Illinois,20231212,151839
Prairie View A&M, 14.5 ,Northern Iowa,20231212,151839
Coppin State, 21.5 ,Georgetown,20231212,151839
Oral Roberts, 13.5 ,Texas Tech,20231212,151839
Northwestern State, 23.5 ,Boise State,20231212,151839
NNME,NL,New Mexico State,20231212,151839
California Baptist, 11.5 ,Oregon,20231212,151839
ERSFF,NL,Gardner-Webb,20231212,151839
FLCHR,NL,Bethune-Cookman,20231212,151839
