Wyoming,+6.5,Furman,20231119,151624
Oakland,+9,Drake,20231119,151624
Utah Valley,+2,Southern Mississippi,20231119,151624
Holy Cross,-2.5,IUPUI,20231119,151624
Prairie View,+5,UT Martin,20231119,151624
Providence,-4.5,Georgia,20231119,151624
North Texas,-4.5,Towson,20231119,151624
Boise State,+6.5,Clemson,20231119,151624
Charleston,-9,Coastal Carolina,20231119,151624
Loyola Maryland,+3.5,UMBC,20231119,151624
Manhattan,+4.5,Central Connecticut State,20231119,151624
Weber State,+1,Colgate,20231119,151624
Grambling,+27,Iowa State,20231119,151624
UConn,-11,Indiana,20231119,151624
Lindenwood,+8.5,William & Mary,20231119,151624
LMU,-1.5,SFA,20231119,151624
Northeastern,+8,East Carolina,20231119,151624
Northern Kentucky,+12.5,Cincinnati,20231119,151624
Tennessee Tech,+12,Chattanooga,20231119,151624
Little Rock,+8,Georgia State,20231119,151624
Albany NY,+5.5,Quinnipiac,20231119,151624
Queens NC,+7.5,Drexel,20231119,151624
Cal State Fullerton,+5.5,Cornell,20231119,151624
Elon,+10.5,Winthrop,20231119,151624
Kansas State,+2.5,Miami FL,20231119,151624
LSU,-1,Wake Forest,20231119,151624
Texas,-18,Louisville,20231119,151624
Yale,-8,Gardner-Webb,20231119,151624
Washington State,-6.5,Rhode Island,20231119,151624
Omaha,+8.5,Air Force,20231119,151624
Western Michigan,+22,Ohio State,20231119,151624
American,+9.5,Georgetown,20231119,151624
Wofford,+18,Virginia Tech,20231119,151624
UNI,+2.5,South Florida,20231119,151624
Marshall,+5,Utah State,20231119,151624
Georgia Southern,+4.5,Kennesaw State,20231119,151624
Saint Thomas MN,+5,Portland State,20231119,151624
Vermont,+4.5,Liberty,20231119,151624
George Mason,-2,Charlotte,20231119,151624
Saint Johns,+5,Utah,20231119,151624
Fordham,-2,Abilene Christian,20231119,151624
UT Arlington,+27.5,Arizona,20231119,151624
Alcorn,+24.5,Michigan State,20231119,151624
Jackson State,+22.5,Missouri,20231119,151624
Grand Canyon,-5,South Carolina,20231119,151624
FIU,+8,Akron,20231119,151624
Saint Marys,-5.5,Xavier,20231119,151624
Cal Poly,+13,California Baptist,20231119,151624
Brown,+17,USC,20231119,151624
Wichita State,-4.5,Saint Louis,20231119,151624
South Dakota State,+7,UCF,20231119,151624
Kent State,-4,Missouri State,20231119,151624
Dayton,+12.5,Houston,20231119,151624
Le Moyne,+21.5,UC Santa Barbara,20231119,151624
San Diego State,-6.5,Washington,20231119,151624
