FIU, -1 ,Bakersfield,20241123,140456
Marquette, -7 ,Georgia,20241123,140456
La Salle, -12.5 ,Stetson,20241123,140456
Marshall, 19.5 ,Purdue,20241123,140456
Monmouth, 2 ,Presbyterian,20241123,140456
Boston, 1.5 ,UMBC,20241123,140456
West Georgia, 14 ,Georgia Southern,20241123,140456
Delaware, 6 ,Vermont,20241123,140456
Saint Francis U, 20.5 ,Georgetown,20241123,140456
LIU, 15.5 ,Charlotte,20241123,140456
St. Thomas (MN, -2 ,Portland State,20241123,140456
Brown, -8 ,Canisius,20241123,140456
UIC, 1 ,East Carolina,20241123,140456
KNTS,NL,Northern Kentucky,20241123,140456
Quinnipiac, 6.5 ,Massachusetts-Lowell,20241123,140456
Northeastern, 2.5 ,Florida Gulf Coast,20241123,140456
Kansas City, -2.5 ,Albany,20241123,140456
Cincinnati, -7.5 ,Georgia Tech,20241123,140456
South Carolina State, -5 ,IU Indy,20241123,140456
FERRUM,NL,George Mason,20241123,140456
Furman, -10 ,Charleston Southern,20241123,140456
New Hampshire, 12.5 ,Marist,20241123,140456
Yale, -10.5 ,Fairfield,20241123,140456
UAB, -6.5 ,Illinois State,20241123,140456
Bowling Green, -3.5 ,Bellarmine,20241123,140456
James Madison, -3.5 ,Jacksonville State,20241123,140456
Detroit, 24 ,Wake Forest,20241123,140456
Wofford, 2.5 ,Milwaukee,20241123,140456
Omaha, 12 ,Akron,20241123,140456
SPFLD,NL,Wagner,20241123,140456
Maryland Eastern Shore, 35.5 ,Illinois,20241123,140456
Delaware State, 8.5 ,Mount St. Mary's,20241123,140456
PRB,NL,American,20241123,140456
Le Moyne, 10.5 ,Texas A&M-Corpus Christi,20241123,140456
Temple, 1.5 ,Massachusetts,20241123,140456
Northern Illinois, 17.5 ,DePaul,20241123,140456
Fresno State, 2.5 ,Long Beach State,20241123,140456
Southern Utah, -3 ,Idaho,20241123,140456
North Alabama, -8.5 ,Louisiana-Monroe,20241123,140456
Coastal Carolina, -2 ,Alabama A&M,20241123,140456
California-San Diego, 1 ,Toledo,20241123,140456
George Washington, -5.5 ,Louisiana-Lafayette,20241123,140456
Tulsa, 11 ,Loyola Chicago,20241123,140456
Alabama State, -2 ,Lamar,20241123,140456
New Mexico State, 11 ,UNLV,20241123,140456
Stony Brook, 11.5 ,Columbia,20241123,140456
Kent State, -2 ,Cleveland State,20241123,140456
STAMB,NL,SIUE,20241123,140456
Queens (NC, -1.5 ,USC Upstate,20241123,140456
Youngstown State, 3.5 ,Stephen F. Austin,20241123,140456
Rider, 4 ,Bucknell,20241123,140456
Eastern Washington, 7 ,California Baptist,20241123,140456
Cal Poly, 22.5 ,Saint Mary's,20241123,140456
Prairie View A&M, 18.5 ,Northern Colorado,20241123,140456
Mississippi Valley State, 43.5 ,BYU,20241123,140456
Stanford, -1 ,Santa Clara,20241123,140456
North Carolina,NL,Hawaii,20241123,140456
PRM,NL,American,20241123,140456
