Villanova, 1.5 ,Seton Hall,20240306,151840
Houston, -8.5 ,UCF,20240306,151840
Saint Joseph's, 5.5 ,Richmond,20240306,151840
George Mason, -3.5 ,Rhode Island,20240306,151840
Rice, 7.5 ,Charlotte,20240306,151840
Northwestern, 8.5 ,Michigan State,20240306,151840
St. Bonaventure, -7.5 ,George Washington,20240306,151840
Loyola Chicago, 1.5 ,Davidson,20240306,151840
LSU, 3.5 ,Arkansas,20240306,151840
Tennessee, -5.5 ,South Carolina,20240306,151840
Boston College, 6.5 ,Miami (FL,20240306,151840
TCU, -4.5 ,West Virginia,20240306,151840
Saint Francis U, 13.5 ,Central Connecticut State,20240306,151840
LIU, 14.5 ,Merrimack College,20240306,151840
Wagner, 4.5 ,Sacred Heart,20240306,151840
Fairleigh Dickinson, 3.5 ,Le Moyne,20240306,151840
Xavier, 2.5 ,Butler,20240306,151840
Fordham, 9.5 ,Massachusetts,20240306,151840
Southern Indiana, 3.5 ,Tennessee State,20240306,151840
East Carolina, 12.5 ,SMU,20240306,151840
Florida Atlantic, -1.5 ,North Texas,20240306,151840
Houston Christian, 16.5 ,Lamar,20240306,151840
McNeese State, -16.5 ,New Orleans,20240306,151840
Radford, -4.5 ,USC Upstate,20240306,151840
Connecticut, -5.5 ,Marquette,20240306,151840
Nicholls,NL,Southeastern Louisiana,20240306,151840
Northwestern State, 3.5 ,Texas A&M-Commerce,20240306,151840
Incarnate Word, 13.5 ,Texas A&M-Corpus Christi,20240306,151840
BYU, 6.5 ,Iowa State,20240306,151840
Indiana, 5.5 ,Minnesota,20240306,151840
Mississippi State, 2.5 ,Texas A&M,20240306,151840
Vanderbilt, 17.5 ,Kentucky,20240306,151840
Utah State, -10.5 ,San Jose State,20240306,151840
Eastern Illinois, 2.5 ,SIUE,20240306,151840
Fresno State, 17.5 ,New Mexico,20240306,151840
CSUN, 6.5 ,Hawaii,20240306,151840
Liberty,NL,Middle Tennessee,20240306,151840
Sam Houston State,NL,Louisiana Tech,20240306,151840
