CCSC,NL,Presbyterian,20241211,140821
Norfolk State, 27.5 ,Baylor,20241211,140821
BCRR,NL,UNC Asheville,20241211,140821
LIU, 15.5 ,Massachusetts-Lowell,20241211,140821
Dartmouth, 18 ,Notre Dame,20241211,140821
UTEP, 15 ,Louisville,20241211,140821
Marshall, 5 ,Wright State,20241211,140821
Milwaukee, -6 ,Green Bay,20241211,140821
IU Indy, 15 ,Purdue Fort Wayne,20241211,140821
VULYN,NL,Howard,20241211,140821
CUKY,NL,Northern Kentucky,20241211,140821
LESLEY,NL,Stonehill,20241211,140821
SVK,NL,Coastal Carolina,20241211,140821
North Alabama, 7 ,East Carolina,20241211,140821
UT Martin, 6 ,Alabama State,20241211,140821
Fairleigh Dickinson, 29 ,Villanova,20241211,140821
Bryant, 22 ,St. John's,20241211,140821
NJIT, 6.5 ,Delaware State,20241211,140821
Maine, 6.5 ,Duquesne,20241211,140821
Eastern Kentucky, 20.5 ,Pittsburgh,20241211,140821
UAPB, 10.5 ,Louisiana-Monroe,20241211,140821
North Dakota, 8 ,Utah Valley,20241211,140821
Colgate, 33 ,Kentucky,20241211,140821
Southeastern Louisiana, 3.5 ,Louisiana-Lafayette,20241211,140821
Fresno State, 28.5 ,BYU,20241211,140821
California Baptist, 15 ,San Diego State,20241211,140821
South Dakota State, 10 ,Nevada,20241211,140821
CSST,NL,San Francisco,20241211,140821
Southeastern Louisiana,NL,Lafayette,20241211,140821
Columbia,NL,Presbyterian,20241211,140821
BLUE,NL,UNC Asheville,20241211,140821
