Indiana, 7 ,Penn State,20250105,140300
Florida Atlantic, -2.5 ,East Carolina,20250105,140300
Lehigh, 1.5 ,Loyola Maryland,20250105,140300
Army, 4 ,Boston,20250105,140300
Central Connecticut State, 8.5 ,Mercyhurst,20250105,140300
Fairleigh Dickinson, 4 ,Wagner,20250105,140300
Niagara, 5.5 ,Mount St. Mary's,20250105,140300
Canisius, 10 ,Sacred Heart,20250105,140300
Iona, 2 ,Siena,20250105,140300
Manhattan, 1.5 ,Rider,20250105,140300
Quinnipiac, 1.5 ,Marist,20250105,140300
Northwestern, 6 ,Purdue,20250105,140300
Providence, 15 ,Connecticut,20250105,140300
PSUSK,NL,Cornell,20250105,140300
BOWD,NL,Harvard,20250105,140300
JOWAL,NL,Brown,20250105,140300
Lafayette, 2.5 ,Navy,20250105,140300
Stonehill, -1 ,Saint Francis U,20250105,140300
Colgate, 1.5 ,Bucknell,20250105,140300
Holy Cross, 5.5 ,American,20250105,140300
Chicago State, 6 ,LIU,20250105,140300
Murray State, 10 ,Drake,20250105,140300
Southern Illinois, 7 ,Illinois State,20250105,140300
Illinois, -8.5 ,Washington,20250105,140300
Maryland, 4 ,Oregon,20250105,140300
Kansas, -5.5 ,UCF,20250105,140300
North Texas, 9 ,Memphis,20250105,140300
