FIU, 6 ,Rice,20241105,140726
TOCCOA,NL,Kennesaw State,20241105,140726
SUNY,NL,Colgate,20241105,140726
Evansville, 13.5 ,North Texas,20241105,140726
New Orleans, 29 ,Kansas State,20241105,140726
Bethune-Cookman, 29 ,Texas Tech,20241105,140726
Idaho State, 18.5 ,Arizona State,20241105,140726
Central Arkansas, 31.5 ,BYU,20241105,140726
UC Davis, 15 ,Washington,20241105,140726
Cal Poly, 22 ,San Francisco,20241105,140726
CMAR,NL,Sacramento State,20241105,140726
PQT,NL,Lamar,20241105,140726
