Creighton, 7.5 ,Connecticut,20250118,140247
Alabama, 2 ,Kentucky,20250118,140247
Georgia Tech, 10.5 ,Florida State,20250118,140247
Virginia, 16.5 ,Louisville,20250118,140247
Clemson, 3.5 ,Pittsburgh,20250118,140247
Houston, -13.5 ,UCF,20250118,140247
Boston, 2 ,Army,20250118,140247
George Washington, 9.5 ,George Mason,20250118,140247
Citadel, -1 ,VMI,20250118,140247
Buffalo, 8.5 ,Western Michigan,20250118,140247
Oakland, -8.5 ,Detroit,20250118,140247
Auburn, -6 ,Georgia,20250118,140247
Kansas State, 15 ,Kansas,20250118,140247
Maine, 2.5 ,UMBC,20250118,140247
Colgate, -1 ,Lafayette,20250118,140247
Mercyhurst,NL,Wagner,20250118,140247
American, -1 ,Holy Cross,20250118,140247
SMU, -5.5 ,Miami,20250118,140247
Arizona, 4 ,Texas Tech,20250118,140247
Eastern Michigan, 6.5 ,Bowling Green,20250118,140247
Central Michigan, -10 ,Northern Illinois,20250118,140247
Davidson, 2.5 ,Rhode Island,20250118,140247
UTEP, -2 ,FIU,20250118,140247
Kansas City, 1 ,North Dakota,20250118,140247
Saint Peter's, 2 ,Sacred Heart,20250118,140247
Toledo, 1.5 ,Ball State,20250118,140247
Elon, 1 ,Delaware,20250118,140247
Monmouth, 3 ,Campbell,20250118,140247
Canisius, 9 ,Fairfield,20250118,140247
Cornell, -8 ,Penn,20250118,140247
Niagara, 2 ,Manhattan,20250118,140247
Wright State, 1.5 ,Northern Kentucky,20250118,140247
Stony Brook, 13 ,Towson,20250118,140247
Xavier, 9.5 ,Marquette,20250118,140247
Arizona State, 10 ,Cincinnati,20250118,140247
St. Bonaventure, -1.5 ,Duquesne,20250118,140247
Harvard, 4.5 ,Brown,20250118,140247
Yale, -8 ,Columbia,20250118,140247
Wake Forest, -4 ,Virginia Tech,20250118,140247
Princeton, -8 ,Dartmouth,20250118,140247
Belmont, -6 ,Evansville,20250118,140247
VULYN,NL,Delaware State,20250118,140247
Radford, -3 ,Charleston Southern,20250118,140247
Queens (NC, 5 ,Florida Gulf Coast,20250118,140247
Albany, 1 ,Binghamton,20250118,140247
Winthrop, -1 ,UNC Asheville,20250118,140247
Loyola Maryland, 2 ,Lehigh,20250118,140247
Saint Francis U, 5.5 ,LIU,20250118,140247
Le Moyne, -3 ,Chicago State,20250118,140247
North Alabama, -2 ,North Florida,20250118,140247
Stanford, 11.5 ,North Carolina,20250118,140247
Saint Louis, -7 ,Richmond,20250118,140247
Tulsa, 9 ,South Florida,20250118,140247
Louisiana-Lafayette, -1.5 ,Louisiana-Monroe,20250118,140247
UNCG, -7 ,Western Carolina,20250118,140247
North Dakota State, -4 ,South Dakota,20250118,140247
Colorado, 3.5 ,Oklahoma State,20250118,140247
Siena, 6.5 ,Merrimack College,20250118,140247
Purdue, 2.5 ,Oregon,20250118,140247
Wisconsin, -1.5 ,USC,20250118,140247
Miami (OH, 4 ,Kent State,20250118,140247
New Hampshire, 2 ,NJIT,20250118,140247
Central Arkansas, 13.5 ,Jacksonville,20250118,140247
New Orleans, 3 ,East Texas A&M,20250118,140247
Georgia State, 15.5 ,Arkansas State,20250118,140247
Lindenwood, 6 ,Morehead State,20250118,140247
Georgia Southern, 3.5 ,Old Dominion,20250118,140247
Marshall, -3.5 ,Coastal Carolina,20250118,140247
Tennessee, -6 ,Vanderbilt,20250118,140247
Texas, 10.5 ,Florida,20250118,140247
UIC, -2 ,Valparaiso,20250118,140247
South Carolina, 7 ,Oklahoma,20250118,140247
UC Davis, 8.5 ,UC Santa Barbara,20250118,140247
North Texas, -9 ,UTSA,20250118,140247
Loyola Chicago, 9 ,Dayton,20250118,140247
Troy, 3.5 ,South Alabama,20250118,140247
Little Rock, -1 ,Tennessee Tech,20250118,140247
Bradley, 1 ,Murray State,20250118,140247
Colorado State, -5 ,Wyoming,20250118,140247
Quinnipiac, -3.5 ,Mount St. Mary's,20250118,140247
Appalachian State, 2 ,James Madison,20250118,140247
Notre Dame, -3.5 ,Syracuse,20250118,140247
Utah Tech, 13.5 ,Utah Valley,20250118,140247
Stephen F. Austin, 4.5 ,Nicholls,20250118,140247
West Georgia, 1 ,Stetson,20250118,140247
Massachusetts-Lowell, 4 ,Bryant,20250118,140247
Central Connecticut State, -6.5 ,Fairleigh Dickinson,20250118,140247
USC Upstate, 8 ,Gardner-Webb,20250118,140247
Navy, 4 ,Bucknell,20250118,140247
Eastern Illinois, 5.5 ,Tennessee State,20250118,140247
Western Illinois, 4 ,Southern Indiana,20250118,140247
SIUE, 2.5 ,UT Martin,20250118,140247
Southeastern Louisiana, 1 ,Northwestern State,20250118,140247
Texas-Rio Grande Valley, -3 ,Houston Christian,20250118,140247
Missouri State, 9.5 ,Illinois State,20250118,140247
Northeastern, 7 ,Charleston,20250118,140247
Chattanooga, 4.5 ,Furman,20250118,140247
Southern Miss, 9.5 ,Texas State,20250118,140247
Iowa State, -6.5 ,West Virginia,20250118,140247
