GALLU,NL,Longwood,20231211,151912
Northern Colorado, -2.5 ,Texas A&M-Commerce,20231211,151912
Yale, -8.5 ,Quinnipiac,20231211,151912
Delaware, -4.5 ,Robert Morris,20231211,151912
MARB,NL,Hampton,20231211,151912
NGVILL,NL,Gardner-Webb,20231211,151912
Columbia, -2.5 ,Fairleigh Dickinson,20231211,151912
Stonehill, 13.5 ,New Hampshire,20231211,151912
Howard, 5.5 ,Penn,20231211,151912
Jacksonville, -5.5 ,South Carolina State,20231211,151912
Alabama A&M, 17.5 ,Samford,20231211,151912
JARVCH,NL,Texas State,20231211,151912
Mississippi Valley State, 40.5 ,Gonzaga,20231211,151912
Utah Tech, 2.5 ,CSUN,20231211,151912
New Orleans, 21.5 ,San Francisco,20231211,151912
Tulsa,NL,Oklahoma State,20231211,151912
