Central Penn College,NL,Morgan State,20251106,140942
LIU,NL,IU Indy,20251106,140942
The Citadel, 17.5 ,Boston College,20251106,140942
Illinois State, 1.5 ,Ohio,20251106,140942
Campbell, 16.5 ,West Virginia,20251106,140942
Randolph,NL,Old Dominion,20251106,140942
Toccoa Falls,NL,Charleston Southern,20251106,140942
Bethany (WV,NL,Bowling Green,20251106,140942
Jackson State, 36.5 ,Louisville,20251106,140942
Le Moyne, 22.5 ,Xavier,20251106,140942
Central Connecticut State, 8.5 ,Quinnipiac,20251106,140942
Bethune-Cookman, 18.5 ,Miami (FL,20251106,140942
Robert Morris, 8.5 ,Drake,20251106,140942
Omaha, 3.5 ,Abilene Christian,20251106,140942
Cal State Northridge, 8.5 ,Northern Iowa,20251106,140942
UC Riverside, 1.5 ,North Dakota,20251106,140942
Dakota State,NL,South Dakota State,20251106,140942
Merrimack, 26.5 ,Auburn,20251106,140942
Alcorn State, 16.5 ,South Alabama,20251106,140942
Texas Southern, 29.5 ,Texas A&M,20251106,140942
Grambling State, 33.5 ,Iowa State,20251106,140942
North Florida, 38.5 ,Florida,20251106,140942
St. Francis (PA, 26.5 ,TCU,20251106,140942
Chicago State, 28.5 ,Saint Louis,20251106,140942
Northwestern State, 14.5 ,North Texas,20251106,140942
Texas A&M-Corpus Christi, 23.5 ,SMU,20251106,140942
Mercyhurst, 21.5 ,Loyola Chicago,20251106,140942
Wright State, 15.5 ,California,20251106,140942
Denver, 27.5 ,Washington,20251106,140942
Arkansas-Pine Bluff, 15.5 ,Portland,20251106,140942
