Appalachian State,+4.5,South Alabama,20230302,132835
Illinois State,+4,UNI,20230302,132835
Arkansas State,+8.5,Troy,20230302,132835
Evansville,+17.5,Indiana State,20230302,132835
Texas State,+3.5,Old Dominion,20230302,132835
Boston University,+4,Army West Point,20230302,132835
Michigan,+4,Illinois,20230302,132835
Wichita State,+17.5,Houston,20230302,132835
Marist,+17.5,Iona,20230302,132835
Rutgers,-8.5,Minnesota,20230302,132835
Valparaiso,+2.5,Murray State,20230302,132835
Manhattan,+7.5,Siena,20230302,132835
Oakland,+6.5,Northern Kentucky,20230302,132835
UCF,+1.5,Temple,20230302,132835
FIU,+5.5,Louisiana Tech,20230302,132835
Rider,-4,Saint Peters,20230302,132835
Loyola Maryland,+16,Colgate,20230302,132835
Lipscomb,+4.5,Kennesaw State,20230302,132835
American,+8,Navy,20230302,132835
Eastern Kentucky,+13,Liberty,20230302,132835
Lafayette,+3.5,Lehigh,20230302,132835
Coppin State,+5,Morgan State,20230302,132835
Quinnipiac,-1,Fairfield,20230302,132835
North Carolina Central,-8,South Carolina State,20230302,132835
Southeast Missouri State,-1,Tennessee State,20230302,132835
UMES,-4,Delaware State,20230302,132835
Detroit Mercy,+8,Youngstown State,20230302,132835
Middle Tennessee,+7.5,North Texas,20230302,132835
Florida Atlantic,-9,Rice,20230302,132835
Wright State,-2,Milwaukee,20230302,132835
Robert Morris,+6.5,Cleveland State,20230302,132835
Alabama A&M,+10,Grambling,20230302,132835
Charlotte,-6.5,UTSA,20230302,132835
ULM,+5,Georgia Southern,20230302,132835
Alcorn,-5.5,Mississippi Valley,20230302,132835
Purdue,-4,Wisconsin,20230302,132835
Arizona State,+11.5,UCLA,20230302,132835
Memphis,-6.5,SMU,20230302,132835
Stanford,-5,Oregon State,20230302,132835
UC Santa Barbara,-1,UC Davis,20230302,132835
San Diego,+5.5,Portland,20230302,132835
Alabama State,+10,Southern University,20230302,132835
Western Kentucky,+3,UTEP,20230302,132835
Norfolk State,pk,Howard,20230302,132835
Jackson State,+1,Arkansas-Pine Bluff,20230302,132835
UIC,+8.5,Missouri State,20230302,132835
CSU Bakersfield,+11,Long Beach State,20230302,132835
Hawaii,-8,CSUN,20230302,132835
UC Irvine,+1,UC Riverside,20230302,132835
SIUE,-2.5,UT Martin,20230302,132835
Arizona,-2.5,USC,20230302,132835
California,+20,Oregon,20230302,132835
Washington State,-1.5,Washington,20230302,132835
Pepperdine,-1.5,Pacific,20230302,132835
