Northwestern,+4.5,Michigan,20230115,131628
Marquette,+3.5,Xavier,20230115,131628
Saint Johns,+14,UConn,20230115,131628
Siena,-5.5,Canisius,20230115,131628
Marist,+5.5,Niagara,20230115,131628
Rider,+12,Iona,20230115,131628
South Florida,+2,East Carolina,20230115,131628
Quinnipiac,-6,Mount Saint Marys,20230115,131628
Fairfield,+2.5,Saint Peters,20230115,131628
Ohio State,+3.5,Rutgers,20230115,131628
Memphis,-5,Temple,20230115,131628
Indiana State,pk,Missouri State,20230115,131628
Maryland,+6,Iowa,20230115,131628
