Prairie View A&M, -6 ,UAPB,20250113,140819
Minnesota, 15.5 ,Maryland,20250113,140819
UCLA, -3.5 ,Rutgers,20250113,140819
Wofford, 5.5 ,Furman,20250113,140819
Boston College, 11 ,Notre Dame,20250113,140819
Texas Southern, -16.5 ,Mississippi Valley State,20250113,140819
Alabama State, -3 ,Alcorn State,20250113,140819
American, 2 ,Loyola Maryland,20250113,140819
Coppin State, 13 ,Howard,20250113,140819
Nicholls, 1.5 ,Incarnate Word,20250113,140819
Southeastern Louisiana, 5.5 ,Stephen F. Austin,20250113,140819
Maryland Eastern Shore, 15 ,South Carolina State,20250113,140819
Norfolk State, -10 ,Morgan State,20250113,140819
Delaware State, 7 ,North Carolina Central,20250113,140819
Florida A&M, 7.5 ,Grambling State,20250113,140819
Bethune-Cookman, 6 ,Southern,20250113,140819
East Texas A&M, 12 ,Texas-Rio Grande Valley,20250113,140819
Alabama A&M, 9.5 ,Jackson State,20250113,140819
New Orleans, 13.5 ,Lamar,20250113,140819
Northwestern State, 9.5 ,Texas A&M-Corpus Christi,20250113,140819
McNeese State, -16 ,Houston Christian,20250113,140819
Campbell, 8 ,Elon,20250113,140819
