North Dakota State,+4.5,UC Davis,20231114,121916
Wisconsin,-1.5,Providence,20231114,121916
Wofford,+31.5,Tennessee,20231114,121916
Bucknell,+11.5,La Salle,20231114,121916
Duke,-4,Michigan State,20231114,121916
Jacksonville State,+7.5,West Virginia,20231114,121916
IUPUI,+17.5,Indiana State,20231114,121916
Hofstra,+1.5,George Washington,20231114,121916
Toledo,+2.5,Wright State,20231114,121916
Northeastern,+4,Harvard,20231114,121916
Mississippi Valley,+45.5,UConn,20231114,121916
Colgate,+6.5,Syracuse,20231114,121916
Bowling Green,+2.5,Oakland,20231114,121916
Eastern Michigan,+27,Florida Atlantic,20231114,121916
Mercer,+5,Morehead State,20231114,121916
North Carolina A&T,+30.5,Virginia,20231114,121916
Florida A&M,+34,Florida,20231114,121916
Saint Francis PA,+30,Penn State,20231114,121916
Temple,+3.5,Drexel,20231114,121916
Wagner,+9.5,Rhode Island,20231114,121916
Bellarmine,+4.5,Chattanooga,20231114,121916
Brown,-6.5,New Hampshire,20231114,121916
Stonehill,+19,Saint Josephs,20231114,121916
Sacred Heart,+1,Holy Cross,20231114,121916
High Point,+2,Queens NC,20231114,121916
Georgia Southern,+6.5,Jacksonville,20231114,121916
Lipscomb,-2.5,Tennessee Tech,20231114,121916
UMass Lowell,+4.5,Georgia Tech,20231114,121916
Boston University,+10.5,Howard,20231114,121916
North Alabama,+19,Mississippi State,20231114,121916
Marquette,+1.5,Illinois,20231114,121916
Texas A&M,-6,SMU,20231114,121916
Texas State,+16,Oklahoma,20231114,121916
UIC,+11.5,Loyola Chicago,20231114,121916
South Alabama,+20,Alabama,20231114,121916
Tarleton State,+9.5,Bradley,20231114,121916
Colorado State,-11.5,Northern Colorado,20231114,121916
UNC Greensboro,+1,Vanderbilt,20231114,121916
Green Bay,+3.5,Valparaiso,20231114,121916
Western Kentucky,+1.5,Murray State,20231114,121916
Detroit Mercy,+23.5,Ole Miss,20231114,121916
UTRGV,+29,TCU,20231114,121916
Western Michigan,+23.5,Northwestern,20231114,121916
CSUN,+3.5,Chicago State,20231114,121916
Alcorn,+10.5,Arkansas State,20231114,121916
UTSA,-1,Lamar,20231114,121916
Prairie View,+16.5,Abilene Christian,20231114,121916
Santa Clara,+9.5,Stanford,20231114,121916
South Dakota,+8.5,DePaul,20231114,121916
Southern Utah,+15.5,Utah State,20231114,121916
Milwaukee,+18.5,Colorado,20231114,121916
Kentucky,+7,Kansas,20231114,121916
Iowa,+12,Creighton,20231114,121916
Long Beach State,+13,San Diego State,20231114,121916
Kansas City,+24.5,Baylor,20231114,121916
Appalachian State,+2.5,Oregon State,20231114,121916
Jackson State,+18,LMU,20231114,121916
UC Irvine,+12.5,USC,20231114,121916
