Wright State,-3,Bryant,20220316,152228
Towson,+8,Wake Forest,20220316,152228
Mississippi State,+2.5,Virginia,20220316,152228
Dayton,+1.5,Toledo,20220316,152228
Detroit Mercy,+2.5,FGCU,20220316,152228
UMES,+12.5,Coastal Carolina,20220316,152228
Merrimack,+6.5,UMBC,20220316,152228
Nicholls State,+14.5,SMU,20220316,152228
UNI,+3.5,Saint Louis,20220316,152228
Southeastern Louisiana,+8.5,South Alabama,20220316,152228
Morgan State,+7,Youngstown State,20220316,152228
Long Beach State,+11.5,BYU,20220316,152228
Iona,+6.5,Florida,20220316,152228
Kent State,-1.5,Southern Utah,20220316,152228
Notre Dame,-1,Rutgers,20220316,152228
Michigan,-1.5,Colorado State,20220316,152228
South Dakota State,+2,Providence,20220316,152228
Memphis,-2.5,Boise State,20220316,152228
Norfolk State,+21.5,Baylor,20220316,152228
Longwood,+17.5,Tennessee,20220316,152228
Richmond,+10.5,Iowa,20220316,152228
Georgia State,+23.5,Gonzaga,20220316,152228
Marquette,+3.5,North Carolina,20220316,152228
New Mexico State,+6.5,UConn,20220316,152228
Saint Peters,+18,Kentucky,20220316,152228
Indiana,+3,Saint Marys,20220316,152228
Creighton,+2.5,San Diego State,20220316,152228
Vermont,+5,Arkansas,20220316,152228
San Francisco,+1.5,Murray State,20220316,152228
Akron,+14,UCLA,20220316,152228
Texas Southern,+22,Kansas,20220316,152228
Eastern Washington,+13.5,Fresno State,20220316,152228
Loyola Chicago,+1,Ohio State,20220316,152228
Jacksonville State,+15.5,Auburn,20220316,152228
Montana State,+15,Texas Tech,20220316,152228
Yale,+16,Purdue,20220316,152228
Delaware,+15.5,Villanova,20220316,152228
Miami FL,+2,USC,20220316,152228
Virginia Tech,+1,Texas,20220316,152228
Chattanooga,+7.5,Illinois,20220316,152228
Cal State Fullerton,+18.5,Duke,20220316,152228
Iowa State,+4,LSU,20220316,152228
UAB,+8.5,Houston,20220316,152228
Davidson,+1,Michigan State,20220316,152228
Colgate,+7.5,Wisconsin,20220316,152228
TCU,pk,Seton Hall,20220316,152228
Purdue Fort Wayne,+10,Drake,20220316,152228
UNC Asheville,+6.5,SFA,20220316,152228
California Baptist,+6,Middle Tennessee,20220316,152228
Rice,+5.5,Ohio,20220316,152228
New Orleans,+8.5,Portland,20220316,152228
UNCW,pk,VMI,20220316,152228
Northern Colorado,+5,Florida Atlantic,20220316,152228
Boston University,+2,UNC Greensboro,20220316,152228
Troy,+4,Abilene Christian,20220316,152228
