Hofstra, 8.5 ,St. John's,20231230,151609
Virginia, -9.5 ,Notre Dame,20231230,151609
Pittsburgh, 1.5 ,Syracuse,20231230,151609
Mount St. Mary's, -5.5 ,Delaware State,20231230,151609
William & Mary, 2.5 ,Navy,20231230,151609
Stonehill, 26.5 ,Rutgers,20231230,151609
Lipscomb, 8.5 ,Florida State,20231230,151609
Siena, 19.5 ,Massachusetts,20231230,151609
Northeastern, 1.5 ,Rhode Island,20231230,151609
Columbia, 7.5 ,Fordham,20231230,151609
Quinnipiac, 21.5 ,Florida,20231230,151609
Louisiana-Monroe, 15.5 ,Appalachian State,20231230,151609
COLL,NL,Central Connecticut State,20231230,151609
NTHW,NL,Eastern Michigan,20231230,151609
TOCCOA,NL,Citadel,20231230,151609
Davidson, -1.5 ,Ohio,20231230,151609
Alabama, -9.5 ,Liberty,20231230,151609
Arkansas State, 1.5 ,Georgia State,20231230,151609
Indiana State, 8.5 ,Michigan State,20231230,151609
Central Michigan, 14.5 ,Loyola Chicago,20231230,151609
Creighton, 3.5 ,Marquette,20231230,151609
Princeton, -4.5 ,Delaware,20231230,151609
Texas State, 11.5 ,James Madison,20231230,151609
North Carolina A&T, 20.5 ,George Mason,20231230,151609
Iona, -2.5 ,Harvard,20231230,151609
Virginia Tech, 3.5 ,Wake Forest,20231230,151609
Troy, -3.5 ,Coastal Carolina,20231230,151609
USMMA,NL,Army,20231230,151609
MRCM,NL,Sacred Heart,20231230,151609
SHRE,NL,North Texas,20231230,151609
ANDRN,NL,Furman,20231230,151609
ARCD,NL,Towson,20231230,151609
Clemson,NL,Duquesne,20231230,151609
JANDW,NL,Presbyterian,20231230,151609
MOBILE,NL,Nicholls,20231230,151609
Florida A&M, 24.5 ,South Carolina,20231230,151609
Howard, 7.5 ,La Salle,20231230,151609
Longwood, 12.5 ,Dayton,20231230,151609
Saint Peter's, 1.5 ,Bucknell,20231230,151609
Lehigh, 6.5 ,Marist,20231230,151609
Gardner-Webb, 11.5 ,VCU,20231230,151609
Merrimack College, -1.5 ,Boston,20231230,151609
Le Moyne, 9.5 ,Fairfield,20231230,151609
Queens (NC, 28.5 ,Duke,20231230,151609
Alabama A&M, 21.5 ,Georgia,20231230,151609
Southern Miss, -3.5 ,Georgia Southern,20231230,151609
Abilene Christian, 5.5 ,Western Kentucky,20231230,151609
LOYOLO,NL,Southeastern Louisiana,20231230,151609
ERSFF,NL,Jacksonville,20231230,151609
Central Arkansas, 21.5 ,Missouri,20231230,151609
MARYW,NL,Binghamton,20231230,151609
Louisiana-Lafayette, 2.5 ,Marshall,20231230,151609
Montana State, 11.5 ,Weber State,20231230,151609
Kansas, -12.5 ,Wichita State,20231230,151609
Middle Tennessee, 4.5 ,Murray State,20231230,151609
UT Martin, -3.5 ,Tennessee Tech,20231230,151609
Northern Arizona, 6.5 ,Northern Colorado,20231230,151609
UCLA, 7.5 ,Oregon,20231230,151609
Akron, 1.5 ,St. Bonaventure,20231230,151609
CSUN, 8.5 ,Long Beach State,20231230,151609
KINGU,NL,Western Carolina,20231230,151609
COKER,NL,USC Upstate,20231230,151609
Lafayette, 17.5 ,Richmond,20231230,151609
Chicago State, 7.5 ,DePaul,20231230,151609
Campbell, -2.5 ,Saint Francis U,20231230,151609
Colgate, 4.5 ,Cornell,20231230,151609
Maryland Eastern Shore, 17.5 ,George Washington,20231230,151609
Little Rock, 3.5 ,Tennessee State,20231230,151609
SCHREI,NL,Texas A&M-Corpus Christi,20231230,151609
Dartmouth, 12.5 ,Vanderbilt,20231230,151609
Cal Poly, 11.5 ,UC Davis,20231230,151609
Portland State, -4.5 ,Idaho,20231230,151609
Sacramento State, 10.5 ,Eastern Washington,20231230,151609
UNCW, 10.5 ,Arkansas,20231230,151609
FIU, 2.5 ,Utah Tech,20231230,151609
CMAR,NL,Pacific,20231230,151609
Wyoming, 20.5 ,BYU,20231230,151609
Montana, -4.5 ,Idaho State,20231230,151609
PQT,NL,Lamar,20231230,151609
Mississippi Valley State, 35.5 ,San Francisco,20231230,151609
Ohio State, -9.5 ,West Virginia,20231230,151609
UIC, 6.5 ,Southern Illinois,20231230,151609
Penn, 26.5 ,Houston,20231230,151609
Yale, 2.5 ,Santa Clara,20231230,151609
South Alabama, 4.5 ,Old Dominion,20231230,151609
Austin Peay, 20.5 ,Memphis,20231230,151609
Wagner, 2.5 ,Manhattan,20231230,151609
Bellarmine, 10.5 ,High Point,20231230,151609
Florida Atlantic, -16.5 ,Florida Gulf Coast,20231230,151609
Prairie View A&M, 26.5 ,Texas A&M,20231230,151609
Incarnate Word, 3.5 ,Texas-Rio Grande Valley,20231230,151609
UC Santa Barbara, -1.5 ,UC Riverside,20231230,151609
Louisiana Tech, 7.5 ,Grand Canyon,20231230,151609
ANTE,NL,Southern Utah,20231230,151609
Chattanooga, 20.5 ,Auburn,20231230,151609
California Baptist, 0.5 ,New Mexico State,20231230,151609
Seattle, -1.5 ,UTEP,20231230,151609
UC Irvine, -9.5 ,Bakersfield,20231230,151609
USC, -8.5 ,Oregon State,20231230,151609
FPS,NL,Nevada,20231230,151609
Cal State Fullerton, 8.5 ,Hawaii,20231230,151609
Morehead State,NL,Southeast Missouri State,20231230,151609
ELMS,NL,Holy Cross,20231230,151609
JOWAL,NL,Presbyterian,20231230,151609
Southern Indiana,NL,Lindenwood,20231230,151609
Evansville,NL,Cincinnati,20231230,151609
Albany,NL,LIU,20231230,151609
